endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
shannon	Shannon diversity	19.0	-0.027436494236263518	0.02555496821657097	-1.073626623353516	0.0027698347218200006	617	60	201
shannon	Shannon diversity	19.5	-0.028540870776941396	0.025241641120032757	-1.130705830148668	0.003071250827552707	617	60	201
shannon	Shannon diversity	20.0	-0.02953419198089311	0.024935386671899144	-1.1844288748959557	0.0033690251792905953	617	60	201
shannon	Shannon diversity	20.5	-0.03042535940321384	0.02463713147897747	-1.234939198549774	0.0036614238044582266	617	60	201
shannon	Shannon diversity	21.0	-0.0312231687178979	0.02434762165473899	-1.282390911139391	0.003947073211279364	617	60	201
shannon	Shannon diversity	21.5	-0.031936140950760944	0.024067434990070257	-1.3269441036793974	0.004224919272694515	617	60	201
shannon	Shannon diversity	22.0	-0.032572401535984875	0.02379699636349136	-1.368761041874868	0.004494185308588718	617	60	201
shannon	Shannon diversity	22.5	-0.03313959970951947	0.023536594753836258	-1.4080031566213718	0.0047543314598338365	617	60	201
shannon	Shannon diversity	23.0	-0.03364486072458585	0.023286400649620086	-1.4448287320494402	0.005005016727856833	617	60	201
shannon	Shannon diversity	23.5	-0.03409476388885445	0.02304648301114753	-1.479391188337192	0.005246064482850947	617	60	201
shannon	Shannon diversity	24.0	-0.03449534023405029	0.022816825231698156	-1.5118378601650426	0.005477431814579316	617	60	201
shannon	Shannon diversity	24.5	-0.034852084560772476	0.022597339767905327	-1.5423091796970005	0.005699182793561555	617	60	201
shannon	Shannon diversity	25.0	-0.0351699775376253	0.02238788127545742	-1.570938183247388	0.005911465504818216	617	60	201
shannon	Shannon diversity	25.5	-0.0354535144041394	0.022188258204523796	-1.5978502718573488	0.006114492588866887	617	60	201
shannon	Shannon diversity	26.0	-0.03570673759496839	0.021998242889691155	-1.62316316689554	0.006308524955231491	617	60	201
shannon	Shannon diversity	26.5	-0.035933271254910394	0.021817580220536613	-1.6469870119275125	0.00649385830553581	617	60	201
shannon	Shannon diversity	27.0	-0.0361363561513169	0.021645995008762457	-1.6694245811610249	0.0066708121029603745	617	60	201
shannon	Shannon diversity	27.5	-0.03631888392153172	0.021483198182160226	-1.6905715626498823	0.006839720642284529	617	60	201
shannon	Shannon diversity	28.0	-0.03648342993130065	0.021328891939327518	-1.7105168911297388	0.007000925902476643	617	60	201
shannon	Shannon diversity	28.5	-0.036632284279968445	0.02118277399565324	-1.7293431109393644	0.007154771896580881	617	60	201
shannon	Shannon diversity	29.0	-0.03676748068372717	0.02104454104329727	-1.7471267540632678	0.007301600267930119	617	60	201
shannon	Shannon diversity	29.5	-0.03689082311187173	0.020913891537644908	-1.7639387220435958	0.007441746915202109	617	60	201
shannon	Shannon diversity	30.0	-0.03700391015395785	0.020790527911357846	-1.779844663479788	0.007575539460162338	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	0.5	0.0018717325236244642	0.024583642030301056	0.07613731607861127	1.3968216692593078e-05	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	1.0	0.008517505550178557	0.01450423095930036	0.5872428241165718	0.0008302838738547449	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	1.5	0.005306589226778491	0.008935033321591276	0.5939081630457109	0.0008492225602073521	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	2.0	0.0024770362450060447	0.006437970499370415	0.38475420868242255	0.0003565855751025699	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	2.5	0.0008998582184356456	0.005228544539257343	0.17210491594348368	7.136864613332276e-05	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	3.0	-6.008477354050379e-05	0.00455691843437917	-0.013185395877881163	4.189267268050121e-07	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	3.5	-0.0007085278538283681	0.0041412847885361065	-0.17108889873734667	7.052854650859482e-05	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	4.0	-0.0011817372138561038	0.0038593309638892464	-0.306202609963569	0.00022587677140663238	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	4.5	-0.0015448512012782585	0.0036523910121698177	-0.4229698288411051	0.0004309069526702678	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	5.0	-0.001833402792708562	0.003490744380815317	-0.5252182894813807	0.0006642674954046664	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	5.5	-0.0020702394295817055	0.0033588801152002125	-0.616348115615405	0.0009145483768984282	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	6.0	-0.0022720086592635485	0.003248453184824687	-0.6994124680255057	0.0011773538916686156	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	6.5	-0.0024514308626159514	0.003154704570702128	-0.7770714523897075	0.0014529221916184747	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	7.0	-0.0026181068009942746	0.0030746259643922185	-0.8515204227489873	0.00174415028820636	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	7.5	-0.002778949150667243	0.003006044556360037	-0.9244537459658352	0.002055080545368872	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	8.0	-0.002938571688581612	0.002947189670141439	-0.9970758646288912	0.0023898419130612605	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	8.5	-0.0030996847448922387	0.0028965026802498144	-1.0701473767063459	0.002751961011372021	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	9.0	-0.0032634736194985733	0.0028525635590126667	-1.1440493969670325	0.0031439375496658288	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	9.5	-0.003429938622848083	0.00281406975501634	-1.21885344765669	0.0035669989876501796	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	10.0	-0.003598190944871348	0.002779836331609974	-1.294389494789938	0.00402098128816589	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	10.5	-0.0037667088574793164	0.002748803020298005	-1.3703087597273367	0.00450430879212396	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	11.0	-0.003933561725746148	0.0027200417813801215	-1.4461401852990285	0.005014061257229806	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	11.5	-0.00409660757658695	0.002692762034969371	-1.5213403647951933	0.005546120817412772	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	12.0	-0.004253666469844425	0.002666312299865143	-1.5953369266081725	0.006095389240472116	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	12.5	-0.004402668682383236	0.0026401777370566454	-1.667565262970315	0.0066560600198638156	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	13.0	-0.0045417748548946145	0.002613973569767971	-1.7374983846136456	0.007221923774111702	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	13.5	-0.004669465099265716	0.002587434736326577	-1.804669711551848	0.0077866815617588635	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	14.0	-0.004784595396380174	0.0025604024587667093	-1.8686887992932215	0.00834424038386061	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	14.5	-0.004886421861642327	0.0025328086516170295	-1.9292503042117581	0.00888896851950075	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	15.0	-0.004974595929169116	0.002504659218911172	-1.9861368331503706	0.009415894622561068	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	15.5	-0.005049135593532815	0.0024760172805843943	-2.0392166214369505	0.009920842300199363	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	16.0	-0.005110379150015184	0.0024469872460440973	-2.0884371826117354	0.010400499662169506	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	16.5	-0.005158928250607444	0.0024177004471763446	-2.133816146095603	0.010852429814171354	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	17.0	-0.00519558663226496	0.0023883027986130786	-2.1754304501431356	0.011275032717220126	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	17.5	-0.005221299812099106	0.002358944710541643	-2.2134049131233056	0.011667471052241576	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	18.0	-0.00523709966993399	0.002329773269332363	-2.247901003446044	0.012029572964591919	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	18.5	-0.005244056416246839	0.0023009265411866623	-2.2791064044757854	0.012361723330091832	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	19.0	-0.005243239167420116	0.0022725297488405756	-2.3072257558323144	0.012664753075324194	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	19.5	-0.005235685331459587	0.00224469301679962	-2.3324727667769847	0.01293983363590363	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	20.0	-0.005222378282669052	0.0022175103669339344	-2.35506375101634	0.013188381250918008	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	20.5	-0.005204232356553202	0.0021910596618736934	-2.3752125271215947	0.013411973722107218	617	60	201
