Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity
1	36	Rhizosphere	-2.1334380520557685	-1.5222044787665159
1	36	Surface	2.753943194717095	2.6092903861265273
1	37	Deep	-0.04934608069152523	0.269715659324221
1	37	Rhizosphere	0.11141374919567783	0.43171454138487836
1	37	Surface	3.559259969920937	3.332150988877613
1	38	Deep	-0.5202761809084065	-0.15938555772213775
1	38	Rhizosphere	-2.37988297080079	-1.7111390989098587
1	38	Surface	2.3209693498362953	2.265682073000284
1	39	Deep	1.2109833308226077	1.2949238540283394
1	39	Rhizosphere	1.029850825180093	1.1696651722051057
1	39	Surface	3.7532903467022614	3.4813748058329095
1	40	Deep	2.317293317184157	2.3271432693789253
1	40	Rhizosphere	-0.0008149156869139652	0.32535299907708215
1	40	Surface	3.5409004699902424	3.646893208790017
1	41	Deep	0.42825967782468527	0.5910540209699296
1	41	Rhizosphere	1.101850246648347	1.4019856363924317
1	41	Surface	3.553693291600244	3.7260891135323617
1	42	Deep	2.19981121153326	2.212698003076784
1	42	Rhizosphere	-0.19984947530913838	0.16142811294853857
1	42	Surface	3.107553601792569	3.0559309250717774
1	43	Deep	0.8244868497592912	0.9875474164597001
1	43	Rhizosphere	-0.19180849293861377	0.13162608116802935
1	43	Surface	1.9657470345372041	2.039928053855204
1	44	Deep	-0.27015299508140544	0.05623966438367812
1	44	Rhizosphere	-2.239979271776839	-1.6066487538394618
1	44	Surface	1.8678276416209074	1.9558463000950734
1	45	Deep	2.2380165978659883	2.256487327726905
1	45	Rhizosphere	2.2755358628524456	2.3134333170916364
1	45	Surface	0.2310777543039483	0.5479213957382106
1	46	Deep	1.060851109740456	1.2223776065011438
1	46	Rhizosphere	0.041464741751938455	0.4140340236353515
1	46	Surface	1.469321839843212	1.617328568069572
1	47	Deep	0.4374532170819354	0.6741943859230562
1	47	Rhizosphere	0.47449636852872357	0.7592605236097307
1	47	Surface	-0.7982201676977826	-0.38371795745221504
1	48	Deep	5.6601765984247185	5.450996026656583
1	48	Rhizosphere	3.764637889852366	3.718012176999736
1	48	Surface	3.5797342036061486	3.544500685990451
1	49	Deep	-0.5547391788733351	-0.1627746026674711
1	49	Rhizosphere	0.3138393770331579	0.5435435958352746
1	49	Surface	-2.2544713374332996	-1.695309642413756
1	50	Deep	-1.286986461754966	-0.8754419675833638
1	50	Rhizosphere	-1.543316655454312	-1.1603475989084664
1	50	Surface	-0.9175344848661535	-0.5239967305509787
1	51	Deep	2.0927033819390615	2.4895357370256064
1	51	Rhizosphere	2.238862736251615	2.4233065372906903
1	51	Surface	3.133612347373893	3.2404295019154405
1	52	Deep	6.155075637176495	6.08311919019825
1	52	Surface	6.430888615830857	6.295557863427842
1	53	Deep	-3.161588532165243	-2.4054146524108706
1	53	Rhizosphere	-0.5391118595431995	-0.09070486637703311
1	53	Surface	-2.59824651422896	-1.8661867032541162
1	54	Deep	2.2771965745158154	2.3439033672682523
1	54	Rhizosphere	-0.9503114754088179	-0.42570932724102295
1	54	Surface	-0.5831904165234109	-0.03710937266284175
1	55	Deep	7.574336644824799	7.240243427446173
1	55	Rhizosphere	6.879978623552765	6.8158305467597495
1	56	Deep	2.5300616392740127	2.781467653230388
1	56	Surface	-0.3520030334852675	0.13477015540604706
1	57	Deep	2.3375916128538283	2.6065963892251833
1	57	Rhizosphere	0.6962087966503289	1.071244410396771
1	57	Surface	1.5199296889094658	1.9310122304179704
1	58	Deep	2.3278260858547113	2.487777764494522
