Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
M-25-0765_S42PRr1_SU0215-SU0215_L002_R2_001	89.99189219494383	55.0	257.0	257	41.66666666666667	0.695626
M-25-0766_S42Sr1_SU0227-SU0227_L002_R1_001	92.73949265548065	57.0	257.0	257	50.0	0.727277
M-25-0766_S42Sr1_SU0227-SU0227_L002_R2_001	89.99913375508919	56.0	257.0	257	41.66666666666667	0.727277
M-25-0767_S42Dr1_SU0060-SU0060_L002_R1_001	92.350920096805	60.0	257.0	257	50.0	0.511957
M-25-0767_S42Dr1_SU0060-SU0060_L002_R2_001	88.750031740947	57.0	257.0	257	58.333333333333336	0.511957
M-25-0770_EB1_SU0216-SU0216_L002_R1_001	88.61460136442318	61.0	257.0	257	50.0	0.245525
M-25-0770_EB1_SU0216-SU0216_L002_R2_001	86.19733224722533	58.0	257.0	257	50.0	0.245525
M-25-0771_EB2_SU0228-SU0228_L002_R1_001	90.18704628290052	58.0	257.0	257	41.66666666666667	0.23293699999999998
M-25-0771_EB2_SU0228-SU0228_L002_R2_001	86.5933707397279	56.0	257.0	257	50.0	0.23293699999999998
M-25-0772_EB3_SU0240-SU0240_L002_R1_001	81.71397379912663	65.0	257.0	257	58.333333333333336	0.042136
M-25-0772_EB3_SU0240-SU0240_L002_R2_001	78.52430225935068	62.0	257.0	257	58.333333333333336	0.042136
M-25-0773_EB4_SU0252-SU0252_L002_R1_001	82.0600786545059	66.0	257.0	257	58.333333333333336	0.035852999999999996
M-25-0773_EB4_SU0252-SU0252_L002_R2_001	79.98214933199453	63.0	257.0	257	58.333333333333336	0.035852999999999996
M-25-0774_EB5_SU0264-SU0264_L002_R1_001	82.67282248319029	62.0	257.0	257	58.333333333333336	0.032272999999999996
M-25-0774_EB5_SU0264-SU0264_L002_R2_001	79.98636631239737	60.0	257.0	257	58.333333333333336	0.032272999999999996
M-25-0775_F15PRr1_SU0545-SU0545_L002_R1_001	93.27954278029921	55.0	257.0	257	41.66666666666667	0.5949
M-25-0775_F15PRr1_SU0545-SU0545_L002_R2_001	91.4283072785342	54.0	257.0	257	41.66666666666667	0.5949
M-25-0776_F20Sr3_SU0557-SU0557_L002_R1_001	92.55141828734284	58.0	257.0	257	50.0	1.0007139999999999
M-25-0776_F20Sr3_SU0557-SU0557_L002_R2_001	90.52376603105382	55.0	257.0	257	50.0	1.0007139999999999
M-25-0777_F24PRr3_SU0569-SU0569_L002_R1_001	91.70035787611481	57.0	257.0	257	41.66666666666667	0.616135
M-25-0777_F24PRr3_SU0569-SU0569_L002_R2_001	88.86883556363459	56.0	257.0	257	41.66666666666667	0.616135
M-25-0778_F31Sr2_SU0521-SU0521_L002_R1_001	91.46785155617887	58.0	257.0	257	50.0	0.74156
M-25-0778_F31Sr2_SU0521-SU0521_L002_R2_001	89.1807810561519	56.0	257.0	257	41.66666666666667	0.74156
M-25-0779_F31Sr3_SU0501-SU0501_L002_R1_001	92.10525149338743	58.0	257.0	257	41.66666666666667	0.676817
M-25-0779_F31Sr3_SU0501-SU0501_L002_R2_001	90.219069556468	56.0	257.0	257	50.0	0.676817
M-25-0780_F33Dr1_SU0513-SU0513_L002_R1_001	91.88211872693158	59.0	257.0	257	50.0	0.908168
M-25-0780_F33Dr1_SU0513-SU0513_L002_R2_001	88.93116831975834	57.0	257.0	257	50.0	0.908168
M-25-0781_F34Sr1_SU0525-SU0525_L002_R1_001	93.10994786699577	56.0	257.0	257	41.66666666666667	0.845146
M-25-0781_F34Sr1_SU0525-SU0525_L002_R2_001	90.94925610486236	55.0	257.0	257	50.0	0.845146
M-25-0782_F40Dr3_SU0576-SU0576_L002_R1_001	92.08048798063676	57.0	257.0	257	50.0	0.707733
M-25-0782_F40Dr3_SU0576-SU0576_L002_R2_001	90.07125568540678	56.0	257.0	257	41.66666666666667	0.707733
M-25-0784_F41Dr3_SU0502-SU0502_L002_R1_001	93.03510010283904	60.0	257.0	257	50.0	0.7565219999999999
M-25-0784_F41Dr3_SU0502-SU0502_L002_R2_001	89.5923714049294	57.0	257.0	257	41.66666666666667	0.7565219999999999
M-25-0785_F43Dr1_SU0355-SU0355_L002_R1_001	93.40630960176166	57.0	257.0	257	50.0	0.8750789999999999
M-25-0785_F43Dr1_SU0355-SU0355_L002_R2_001	89.50277632076647	55.0	257.0	257	41.66666666666667	0.8750789999999999
M-25-0786_F43Sr2_SU0526-SU0526_L002_R1_001	94.35879420070532	56.0	257.0	257	41.66666666666667	0.814099
M-25-0786_F43Sr2_SU0526-SU0526_L002_R2_001	91.10599570813869	54.0	257.0	257	50.0	0.814099
M-25-0787_F47PRr1_SU0538-SU0538_L002_R1_001	92.51957676552752	64.0	257.0	257	58.333333333333336	1.036305
M-25-0787_F47PRr1_SU0538-SU0538_L002_R2_001	90.33072238171755	63.0	257.0	257	50.0	1.036305
M-25-0788_F48PRr3_SU0550-SU0550_L002_R1_001	90.80562614079668	63.0	257.0	257	50.0	0.8382299999999999
M-25-0788_F48PRr3_SU0550-SU0550_L002_R2_001	88.54681889218949	61.0	257.0	257	58.333333333333336	0.8382299999999999
M-25-0789_F51Sr3_SU0562-SU0562_L002_R1_001	90.81936408931296	64.0	257.0	257	58.333333333333336	0.916418
M-25-0789_F51Sr3_SU0562-SU0562_L002_R2_001	89.22882352812799	62.0	257.0	257	58.333333333333336	0.916418
M-25-0790_F52Sr2_SU0574-SU0574_L002_R1_001	91.59290460604798	60.0	257.0	257	50.0	0.758633
M-25-0790_F52Sr2_SU0574-SU0574_L002_R2_001	88.39227927074093	59.0	257.0	257	58.333333333333336	0.758633
M-25-0791_F55Sr1_SU0491-SU0491_L002_R1_001	92.8498718280855	60.0	257.0	257	50.0	1.833874
M-25-0791_F55Sr1_SU0491-SU0491_L002_R2_001	91.10917456715731	57.0	257.0	257	50.0	1.833874
M-25-0792_F56Sr2_SU0019-SU0019_L002_R1_001	92.58491841016273	62.0	257.0	257	50.0	0.847961
M-25-0792_F56Sr2_SU0019-SU0019_L002_R2_001	90.1607503175264	61.0	257.0	257	50.0	0.847961
M-25-0793_F56Sr3_SU0031-SU0031_L002_R1_001	91.70725334151315	71.0	257.0	257	50.0	0.880215
M-25-0793_F56Sr3_SU0031-SU0031_L002_R2_001	90.89108910891089	70.0	257.0	257	50.0	0.880215
M-25-0794_F57Dr1_SU0043-SU0043_L002_R1_001	92.93269874380846	65.0	257.0	257	58.333333333333336	1.000962
M-25-0794_F57Dr1_SU0043-SU0043_L002_R2_001	91.06479566656876	64.0	257.0	257	50.0	1.000962
M-25-0795_F57Sr3_SU0055-SU0055_L002_R1_001	93.52933215511133	58.0	257.0	257	58.333333333333336	0.628065
M-25-0795_F57Sr3_SU0055-SU0055_L002_R2_001	90.34335618128696	57.0	257.0	257	50.0	0.628065
M-25-0796_F58Dr1_SU0563-SU0563_L002_R1_001	86.740967321845	75.0	257.0	257	50.0	0.165095
M-25-0796_F58Dr1_SU0563-SU0563_L002_R2_001	86.57681940700809	73.0	257.0	257	66.66666666666666	0.165095
M-25-0797_F58Sr3_SU0575-SU0575_L002_R1_001	93.69157588843612	57.0	257.0	257	50.0	0.923955
M-25-0797_F58Sr3_SU0575-SU0575_L002_R2_001	91.47177081134903	55.0	257.0	257	50.0	0.923955
M-25-0798_F59Dr2_SU0067-SU0067_L002_R1_001	91.51239155698495	68.0	257.0	257	58.333333333333336	0.44401199999999996
M-25-0798_F59Dr2_SU0067-SU0067_L002_R2_001	89.4315919389566	68.0	257.0	257	50.0	0.44401199999999996
M-25-0799_F59PRr1_SU0079-SU0079_L002_R1_001	91.54548471936502	66.0	257.0	257	50.0	0.593529
M-25-0799_F59PRr1_SU0079-SU0079_L002_R2_001	89.62662313046204	64.0	257.0	257	50.0	0.593529
M-25-0800_F59Sr3_SU0091-SU0091_L002_R1_001	91.0205815650986	71.0	257.0	257	50.0	0.480187
M-25-0800_F59Sr3_SU0091-SU0091_L002_R2_001	90.04616951312718	69.0	257.0	257	58.333333333333336	0.480187
M-25-0801_F60PRr1_SU0008-SU0008_L002_R1_001	90.61869785747942	65.0	257.0	257	50.0	0.901975
M-25-0801_F60PRr1_SU0008-SU0008_L002_R2_001	89.0440422406386	63.0	257.0	257	50.0	0.901975
M-25-0802_F60PRr2_SU0020-SU0020_L002_R1_001	92.66834771601651	65.0	257.0	257	58.333333333333336	0.7963279999999999
M-25-0802_F60PRr2_SU0020-SU0020_L002_R2_001	90.01341155905607	62.0	257.0	257	50.0	0.7963279999999999
M-25-0803_F60Sr3_SU0032-SU0032_L002_R1_001	90.86716944247267	65.0	257.0	257	58.333333333333336	0.967827
M-25-0803_F60Sr3_SU0032-SU0032_L002_R2_001	88.13449204027685	63.0	257.0	257	50.0	0.967827
M-25-0804_T1Dr1_SU0564-SU0564_L002_R1_001	74.16997285445814	57.0	257.0	257	50.0	0.004789
M-25-0804_T1Dr1_SU0564-SU0564_L002_R2_001	73.7314679473794	55.0	257.0	257	50.0	0.004789
M-25-0805_1Dr3_SU0289-SU0289_L002_R1_001	85.16387997682077	75.0	257.0	257	50.0	0.212259
M-25-0805_1Dr3_SU0289-SU0289_L002_R2_001	85.07201108080223	72.0	257.0	257	58.333333333333336	0.212259
M-25-0806_1Sr2_SU0301-SU0301_L002_R1_001	90.494470041895	61.0	257.0	257	58.333333333333336	0.5501849999999999
M-25-0806_1Sr2_SU0301-SU0301_L002_R2_001	89.57532466352227	59.0	257.0	257	50.0	0.5501849999999999
M-25-0807_2Dr2_SU0313-SU0313_L002_R1_001	87.99408490790586	62.0	257.0	257	58.333333333333336	0.394922
M-25-0807_2Dr2_SU0313-SU0313_L002_R2_001	87.55678336481634	60.0	257.0	257	58.333333333333336	0.394922
M-25-0808_2Sr1_SU0325-SU0325_L002_R1_001	87.76399587461019	61.0	257.0	257	58.333333333333336	0.32675699999999996
M-25-0808_2Sr1_SU0325-SU0325_L002_R2_001	87.26209384955793	59.0	257.0	257	50.0	0.32675699999999996
M-25-0809_2PRr1_SU0337-SU0337_L002_R1_001	87.64318891420753	58.0	257.0	257	41.66666666666667	0.194411
M-25-0809_2PRr1_SU0337-SU0337_L002_R2_001	85.1191547803365	56.0	257.0	257	41.66666666666667	0.194411
M-25-0810_3Dr3_SU0349-SU0349_L002_R1_001	89.66124561385038	65.0	257.0	257	41.66666666666667	0.6648769999999999
M-25-0810_3Dr3_SU0349-SU0349_L002_R2_001	89.20522141689365	63.0	257.0	257	58.333333333333336	0.6648769999999999
M-25-0811_3Sr1_SU0303-SU0303_L002_R1_001	90.73938214276967	64.0	257.0	257	41.66666666666667	0.939149
M-25-0811_3Sr1_SU0303-SU0303_L002_R2_001	90.03267852066072	63.0	257.0	257	58.333333333333336	0.939149
M-25-0812_3PRr2_SU0373-SU0373_L002_R1_001	90.38896075669622	75.0	257.0	257	66.66666666666666	0.7660669999999999
M-25-0812_3PRr2_SU0373-SU0373_L002_R2_001	89.67727365883141	73.0	257.0	257	58.333333333333336	0.7660669999999999
M-25-0813_4Dr1_SU0290-SU0290_L002_R1_001	86.37239909170953	67.0	257.0	257	50.0	0.43157999999999996
M-25-0813_4Dr1_SU0290-SU0290_L002_R2_001	84.98795124889939	64.0	257.0	257	58.333333333333336	0.43157999999999996
M-25-0814_5Dr2_SU0302-SU0302_L002_R1_001	88.42941302873601	61.0	257.0	257	41.66666666666667	0.358331
M-25-0814_5Dr2_SU0302-SU0302_L002_R2_001	87.35694092891768	60.0	257.0	257	41.66666666666667	0.358331
M-25-0815_5Sr2_SU0314-SU0314_L002_R1_001	89.22790156445288	69.0	257.0	257	58.333333333333336	0.46406
M-25-0815_5Sr2_SU0314-SU0314_L002_R2_001	87.08378226953411	66.0	257.0	257	50.0	0.46406
M-25-0816_6Dr3_SU0326-SU0326_L002_R1_001	86.69250645994832	62.0	257.0	257	58.333333333333336	0.27399599999999996
M-25-0816_6Dr3_SU0326-SU0326_L002_R2_001	86.47462006744624	60.0	257.0	257	58.333333333333336	0.27399599999999996
M-25-0817_6Sr1_SU0338-SU0338_L002_R1_001	89.41283095902223	61.0	257.0	257	58.333333333333336	0.454588
M-25-0817_6Sr1_SU0338-SU0338_L002_R2_001	87.50780926905242	58.0	257.0	257	50.0	0.454588
M-25-0818_6PRr1_SU0315-SU0315_L002_R1_001	88.21537870163662	59.0	257.0	257	58.333333333333336	0.202917
M-25-0818_6PRr1_SU0315-SU0315_L002_R2_001	87.20954873174746	57.0	257.0	257	58.333333333333336	0.202917
M-25-0819_7Dr1_SU0362-SU0362_L002_R1_001	89.5090219158987	61.0	257.0	257	58.333333333333336	0.51652
M-25-0819_7Dr1_SU0362-SU0362_L002_R2_001	87.13854255401533	59.0	257.0	257	50.0	0.51652
M-25-0821_7PRr2_SU0291-SU0291_L002_R1_001	86.96337261614765	62.0	257.0	257	50.0	0.22783499999999998
M-25-0821_7PRr2_SU0291-SU0291_L002_R2_001	86.21370728816908	60.0	257.0	257	50.0	0.22783499999999998
M-25-0822_8Sr2_SU0327-SU0327_L002_R1_001	89.94079376791441	60.0	257.0	257	50.0	0.563792
M-25-0822_8Sr2_SU0327-SU0327_L002_R2_001	88.70505434628373	57.0	257.0	257	50.0	0.563792
M-25-0823_8PRr1_SU0339-SU0339_L002_R1_001	85.76918900471581	63.0	257.0	257	50.0	0.257856
M-25-0823_8PRr1_SU0339-SU0339_L002_R2_001	85.73893956316704	61.0	257.0	257	50.0	0.257856
M-25-0824_8PRr2_SU0351-SU0351_L002_R1_001	91.23197919362836	59.0	257.0	257	50.0	0.641342
M-25-0824_8PRr2_SU0351-SU0351_L002_R2_001	88.72691949069295	57.0	257.0	257	41.66666666666667	0.641342
M-25-0825_11PRr1_SU0363-SU0363_L002_R1_001	87.0375143401509	61.0	257.0	257	50.0	0.197871
M-25-0825_11PRr1_SU0363-SU0363_L002_R2_001	86.28399310661997	59.0	257.0	257	50.0	0.197871
M-25-0826_12Sr2_SU0304-SU0304_L002_R1_001	91.3728440849565	61.0	257.0	257	50.0	0.600731
M-25-0826_12Sr2_SU0304-SU0304_L002_R2_001	89.84337415582016	60.0	257.0	257	50.0	0.600731
M-25-0827_14Dr2_SU0292-SU0292_L002_R1_001	89.14619250179473	63.0	257.0	257	58.333333333333336	0.746632
M-25-0827_14Dr2_SU0292-SU0292_L002_R2_001	87.06832817237944	61.0	257.0	257	50.0	0.746632
M-25-0828_16PRr1_SU0316-SU0316_L002_R1_001	87.9579344955351	62.0	257.0	257	50.0	0.20862699999999998
M-25-0828_16PRr1_SU0316-SU0316_L002_R2_001	86.93361837154347	60.0	257.0	257	50.0	0.20862699999999998
M-25-0829_17Dr2_SU0328-SU0328_L002_R1_001	90.5159238230582	58.0	257.0	257	41.66666666666667	0.596716
M-25-0829_17Dr2_SU0328-SU0328_L002_R2_001	88.5282110752854	56.0	257.0	257	50.0	0.596716
M-25-0830_17Sr1_SU0340-SU0340_L002_R1_001	89.88460266694824	61.0	257.0	257	50.0	0.35988699999999996
M-25-0830_17Sr1_SU0340-SU0340_L002_R2_001	88.21741268787147	59.0	257.0	257	50.0	0.35988699999999996
M-25-0831_17Sr2_SU0352-SU0352_L002_R1_001	91.89018591652236	57.0	257.0	257	41.66666666666667	0.722421
M-25-0831_17Sr2_SU0352-SU0352_L002_R2_001	89.47635796855296	55.0	257.0	257	50.0	0.722421
M-25-0832_17Sr3_SU0364-SU0364_L002_R1_001	91.39241444937404	58.0	257.0	257	41.66666666666667	0.7282529999999999
M-25-0832_17Sr3_SU0364-SU0364_L002_R2_001	90.49355100493922	56.0	257.0	257	50.0	0.7282529999999999
M-25-0833_17PRr3_SU0377-SU0377_L002_R1_001	89.47359308358679	68.0	257.0	257	50.0	0.6930759999999999
M-25-0833_17PRr3_SU0377-SU0377_L002_R2_001	88.02180424657614	66.0	257.0	257	50.0	0.6930759999999999
M-25-0834_18Dr2_SU0293-SU0293_L002_R1_001	86.76949066475669	67.0	257.0	257	50.0	1.048537
M-25-0834_18Dr2_SU0293-SU0293_L002_R2_001	86.53657971547116	65.0	257.0	257	58.333333333333336	1.048537
M-25-0835_21Sr3_SU0305-SU0305_L002_R1_001	90.29315718838387	59.0	257.0	257	41.66666666666667	0.45750199999999996
M-25-0835_21Sr3_SU0305-SU0305_L002_R2_001	88.15043431504125	57.0	257.0	257	50.0	0.45750199999999996
M-25-0836_22Dr3_SU0317-SU0317_L002_R1_001	90.49697076654347	58.0	257.0	257	41.66666666666667	0.498641
M-25-0836_22Dr3_SU0317-SU0317_L002_R2_001	88.9601938067668	56.0	257.0	257	50.0	0.498641
M-25-0837_23Dr3_SU0329-SU0329_L002_R1_001	89.47834310157135	62.0	257.0	257	58.333333333333336	0.545646
M-25-0837_23Dr3_SU0329-SU0329_L002_R2_001	88.37378080293817	60.0	257.0	257	50.0	0.545646
M-25-0838_23Sr3_SU0341-SU0341_L002_R1_001	91.31872599954822	58.0	257.0	257	50.0	0.6640499999999999
M-25-0838_23Sr3_SU0341-SU0341_L002_R2_001	89.90663353663128	57.0	257.0	257	41.66666666666667	0.6640499999999999
M-25-0839_23PRr1_SU0353-SU0353_L002_R1_001	91.34252182371742	58.0	257.0	257	58.333333333333336	0.395785
M-25-0839_23PRr1_SU0353-SU0353_L002_R2_001	89.26260469699459	57.0	257.0	257	58.333333333333336	0.395785
M-25-0840_24Sr2_SU0365-SU0365_L002_R1_001	92.17098121289767	57.0	257.0	257	58.333333333333336	0.409004
M-25-0840_24Sr2_SU0365-SU0365_L002_R2_001	89.91476855972068	56.0	257.0	257	50.0	0.409004
M-25-0841_26Sr1_SU0294-SU0294_L002_R1_001	91.20019703313567	59.0	257.0	257	58.333333333333336	0.7917449999999999
M-25-0841_26Sr1_SU0294-SU0294_L002_R2_001	89.43195094380135	58.0	257.0	257	58.333333333333336	0.7917449999999999
M-25-0842_27Dr2_SU0306-SU0306_L002_R1_001	91.653332069736	59.0	257.0	257	58.333333333333336	0.823047
M-25-0842_27Dr2_SU0306-SU0306_L002_R2_001	90.34016283395724	57.0	257.0	257	58.333333333333336	0.823047
M-25-0843_28Sr1_SU0318-SU0318_L002_R1_001	89.79711473617863	60.0	257.0	257	50.0	0.453754
M-25-0843_28Sr1_SU0318-SU0318_L002_R2_001	88.77916227735733	57.0	257.0	257	58.333333333333336	0.453754
M-25-0844_28PRr1_SU0330-SU0330_L002_R1_001	90.61618133361856	58.0	257.0	257	41.66666666666667	0.560955
M-25-0844_28PRr1_SU0330-SU0330_L002_R2_001	88.77360929129787	56.0	257.0	257	50.0	0.560955
M-25-0845_30Sr2_SU0342-SU0342_L002_R1_001	90.42420990904441	60.0	257.0	257	50.0	0.8014899999999999
M-25-0845_30Sr2_SU0342-SU0342_L002_R2_001	89.28782642328663	58.0	257.0	257	50.0	0.8014899999999999
M-25-0846_31Sr3_SU0354-SU0354_L002_R1_001	90.0369933210502	60.0	257.0	257	58.333333333333336	0.5557759999999999
M-25-0846_31Sr3_SU0354-SU0354_L002_R2_001	88.92917290419162	58.0	257.0	257	58.333333333333336	0.5557759999999999
M-25-0847_32Dr3_SU0366-SU0366_L002_R1_001	57.0940170940171	58.0	257.0	257	41.66666666666667	0.000585
M-25-0847_32Dr3_SU0366-SU0366_L002_R2_001	52.991452991452995	57.0	257.0	257	50.0	0.000585
M-25-0848_33Dr3_SU0378-SU0378_L002_R1_001	92.03685321194949	57.0	257.0	257	41.66666666666667	0.712231
M-25-0848_33Dr3_SU0378-SU0378_L002_R2_001	90.56457806526254	55.0	257.0	257	50.0	0.712231
M-25-0849_35PRr3_SU0295-SU0295_L002_R1_001	87.63465501115992	64.0	257.0	257	50.0	0.26837099999999997
M-25-0849_35PRr3_SU0295-SU0295_L002_R2_001	87.22291156645092	62.0	257.0	257	50.0	0.26837099999999997
M-25-0850_36Sr2_SU0307-SU0307_L002_R1_001	89.83946996138322	61.0	257.0	257	58.333333333333336	0.5492429999999999
M-25-0850_36Sr2_SU0307-SU0307_L002_R2_001	87.79866106623116	59.0	257.0	257	50.0	0.5492429999999999
M-25-0851_38PRr3_SU0319-SU0319_L002_R1_001	88.1940080167729	59.0	257.0	257	58.333333333333336	0.189353
M-25-0851_38PRr3_SU0319-SU0319_L002_R2_001	87.17527580761858	57.0	257.0	257	50.0	0.189353
M-25-0852_39Dr3_SU0331-SU0331_L002_R1_001	90.77402436175072	59.0	257.0	257	58.333333333333336	0.573522
M-25-0852_39Dr3_SU0331-SU0331_L002_R2_001	88.8323377307235	57.0	257.0	257	58.333333333333336	0.573522
M-25-0853_39PRr2_SU0343-SU0343_L002_R1_001	88.97512726863815	66.0	257.0	257	50.0	0.426853
M-25-0853_39PRr2_SU0343-SU0343_L002_R2_001	87.52615068887884	63.0	257.0	257	50.0	0.426853
M-25-0854_41Dr1_SU0367-SU0367_L002_R1_001	88.26810650390874	69.0	257.0	257	58.333333333333336	0.369301
M-25-0854_41Dr1_SU0367-SU0367_L002_R2_001	86.7717661203192	65.0	257.0	257	58.333333333333336	0.369301
M-25-0855_42Sr3_SU0308-SU0308_L002_R1_001	89.80800458496513	63.0	257.0	257	58.333333333333336	0.575795
M-25-0855_42Sr3_SU0308-SU0308_L002_R2_001	88.9785427105133	61.0	257.0	257	58.333333333333336	0.575795
M-25-0856_48PRr3_SU0320-SU0320_L002_R1_001	23.33333333333333	61.0	257.0	257	50.0	5.9999999999999995e-05
M-25-0856_48PRr3_SU0320-SU0320_L002_R2_001	23.33333333333333	59.0	257.0	257	50.0	5.9999999999999995e-05
M-25-0857_50Sr2_SU0332-SU0332_L002_R1_001	90.09506646654428	61.0	257.0	257	58.333333333333336	0.8001769999999999
M-25-0857_50Sr2_SU0332-SU0332_L002_R2_001	88.82684706008796	59.0	257.0	257	50.0	0.8001769999999999
M-25-0858_53Sr3_SU0368-SU0368_L002_R1_001	91.24254327359225	74.0	257.0	257	58.333333333333336	1.5059829999999998
M-25-0858_53Sr3_SU0368-SU0368_L002_R2_001	90.52884648666657	72.0	257.0	257	58.333333333333336	1.5059829999999998
M-25-0859_53PRr1_SU0297-SU0297_L002_R1_001	89.38633027500603	60.0	257.0	257	58.333333333333336	0.41079099999999996
M-25-0859_53PRr1_SU0297-SU0297_L002_R2_001	87.76750220915258	59.0	257.0	257	50.0	0.41079099999999996
M-25-0860_55Sr1_SU0309-SU0309_L002_R1_001	93.48493759393583	56.0	257.0	257	41.66666666666667	0.16833299999999998
M-25-0860_55Sr1_SU0309-SU0309_L002_R2_001	90.3221590537803	55.0	257.0	257	41.66666666666667	0.16833299999999998
M-25-0861_61Sr2_SU0357-SU0357_L002_R1_001	88.54505018933702	68.0	257.0	257	58.333333333333336	0.415925
M-25-0861_61Sr2_SU0357-SU0357_L002_R2_001	87.18230450201358	66.0	257.0	257	41.66666666666667	0.415925
M-25-0862_T2Dr2_SU0381-SU0381_L002_R1_001	85.70078278928591	66.0	257.0	257	50.0	0.300464
M-25-0862_T2Dr2_SU0381-SU0381_L002_R2_001	85.38593641833964	64.0	257.0	257	41.66666666666667	0.300464
M-25-0863_T2PRr1_SU0298-SU0298_L002_R1_001	84.67167704530814	64.0	257.0	257	50.0	0.116425
M-25-0863_T2PRr1_SU0298-SU0298_L002_R2_001	83.50611981962636	62.0	257.0	257	50.0	0.116425
M-25-0864_T3Dr2_SU0310-SU0310_L002_R1_001	88.08532285103185	73.0	257.0	257	66.66666666666666	0.432475
M-25-0864_T3Dr2_SU0310-SU0310_L002_R2_001	87.98913231978727	71.0	257.0	257	58.333333333333336	0.432475
M-25-0865_T5Sr3_SU0334-SU0334_L002_R1_001	91.41333741077011	62.0	257.0	257	50.0	0.810967
M-25-0865_T5Sr3_SU0334-SU0334_L002_R2_001	89.94126764714224	59.0	257.0	257	58.333333333333336	0.810967
M-25-0866_T6PRr2_SU0358-SU0358_L002_R1_001	87.49023408155293	66.0	257.0	257	58.333333333333336	0.26623199999999997
M-25-0866_T6PRr2_SU0358-SU0358_L002_R2_001	86.44077346074101	64.0	257.0	257	50.0	0.26623199999999997
M-25-0867_T7PRr2_SU0382-SU0382_L002_R1_001	89.75934139364367	61.0	257.0	257	58.333333333333336	0.495349
M-25-0867_T7PRr2_SU0382-SU0382_L002_R2_001	88.28220103401844	58.0	257.0	257	58.333333333333336	0.495349
M-25-0868_T8Dr1_SU0299-SU0299_L002_R1_001	85.89856487930362	64.0	257.0	257	50.0	0.18737099999999998
M-25-0868_T8Dr1_SU0299-SU0299_L002_R2_001	84.77459158567761	62.0	257.0	257	50.0	0.18737099999999998
M-25-0869_T8PRr1_SU0323-SU0323_L002_R1_001	88.06502335572944	73.0	257.0	257	58.333333333333336	0.47761299999999995
M-25-0869_T8PRr1_SU0323-SU0323_L002_R2_001	87.90799245414175	72.0	257.0	257	50.0	0.47761299999999995
M-25-0870_Neg-Ctrl-1-Trip2_SU0335-SU0335_L002_R1_001	92.60498444414203	57.0	257.0	257	50.0	0.426206
M-25-0870_Neg-Ctrl-1-Trip2_SU0335-SU0335_L002_R2_001	89.79343322243234	56.0	257.0	257	41.66666666666667	0.426206
M-25-0871_Neg-Ctrl-2-Trip2_SU0347-SU0347_L002_R1_001	92.67019074596075	58.0	257.0	257	50.0	0.435291
M-25-0871_Neg-Ctrl-2-Trip2_SU0347-SU0347_L002_R2_001	89.13324649487355	57.0	257.0	257	50.0	0.435291
M-25-0872_TMC1_SU0359-SU0359_L002_R1_001	92.1077300553486	57.0	257.0	257	41.66666666666667	0.368031
M-25-0872_TMC1_SU0359-SU0359_L002_R2_001	89.0607041254677	57.0	257.0	257	50.0	0.368031
M-25-0873_F1PRr2_SU0383-SU0383_L002_R1_001	82.91297926660332	71.0	257.0	257	66.66666666666666	0.087347
M-25-0873_F1PRr2_SU0383-SU0383_L002_R2_001	82.777885903351	69.0	257.0	257	58.333333333333336	0.087347
M-25-0874_Positive_SU0300-SU0300_L002_R1_001	95.49964233508537	54.0	257.0	257	41.66666666666667	0.19291799999999998
M-25-0874_Positive_SU0300-SU0300_L002_R2_001	93.01361200095377	53.0	257.0	257	41.66666666666667	0.19291799999999998
M-25-0875_NTC-2_SU0312-SU0312_L002_R1_001	88.35734822191483	77.0	257.0	257	58.333333333333336	0.35929099999999997
M-25-0875_NTC-2_SU0312-SU0312_L002_R2_001	88.02558371904668	76.0	257.0	257	58.333333333333336	0.35929099999999997
M-25-0876_S18PRr1_SU0324-SU0324_L002_R1_001	88.89206560405545	62.0	257.0	257	58.333333333333336	0.18187899999999999
M-25-0876_S18PRr1_SU0324-SU0324_L002_R2_001	86.24360151529314	59.0	257.0	257	50.0	0.18187899999999999
M-25-0877_S18Sr1_SU0336-SU0336_L002_R1_001	90.50400437510189	61.0	257.0	257	58.333333333333336	0.760668
M-25-0877_S18Sr1_SU0336-SU0336_L002_R2_001	89.38761719961929	59.0	257.0	257	58.333333333333336	0.760668
M-25-0878_S18Dr1_SU0348-SU0348_L002_R1_001	91.15716535063326	60.0	257.0	257	58.333333333333336	0.6814669999999999
M-25-0878_S18Dr1_SU0348-SU0348_L002_R2_001	89.07195799649872	58.0	257.0	257	58.333333333333336	0.6814669999999999
M-25-0880_3Sr3_UDP0293-UDP0293_L002_R1_001	84.87526253777983	59.0	257.0	257	41.66666666666667	0.039042
M-25-0880_3Sr3_UDP0293-UDP0293_L002_R2_001	82.37282926079607	56.0	257.0	257	41.66666666666667	0.039042
M-25-0881_4Dr2_UDP0294-UDP0294_L002_R1_001	92.60358649262781	59.0	257.0	257	50.0	0.841881
M-25-0881_4Dr2_UDP0294-UDP0294_L002_R2_001	90.40731409783568	57.0	257.0	257	50.0	0.841881
M-25-0882_7Dr2_UDP0297-UDP0297_L002_R1_001	91.47455323603151	59.0	257.0	257	50.0	0.710778
