ASV_ID	C1R1T	C1R1UT	C1R2T	C1R2UT	C1R3T	C1R3UT	C2R1T	C2R1UT	C2R2T	C2R2UT	C2R3T	C2R3UT	C2S1T	C2S1UT	C2S2T	C2S2UT	C2S3T	C2S3UT	NEGATIVER	Positive
ccf6c71b09b0a4d4745a8fc16897ad04	1145	118	1012	80	1113	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a16dedc366f741b8bee076c75a6bb27	854	391	537	309	456	162	0	0	0	0	0	0	116	137	98	125	175	114	0	0
2f80646c2fba1f9e2cd3910417c31276	0	16	0	0	0	0	247	121	450	117	574	111	291	304	284	229	535	176	0	0
1d5daa93bf6dc281952237a50dd108bf	0	0	0	0	0	0	648	251	1149	200	980	205	0	0	0	0	0	0	0	0
a34e1a576b8104b456c26d1487affcf8	1063	170	1084	104	928	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9339619a024fa49fd4e0b6b917b565bd	980	72	1075	66	1018	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6113d75767f8b8560092e6a40e9a143	0	0	0	0	0	0	233	627	278	494	545	618	0	74	0	78	95	180	0	0
29801029aeb3d535cc5f0b571f00eb76	289	250	462	209	588	57	144	181	267	154	267	120	0	66	0	76	0	73	0	0
cf5974fd2fe955280bf9104e7326b87b	0	0	0	0	0	0	168	785	149	507	399	860	0	85	0	62	73	94	0	0
30946dc4312a5ed44b156a8ebb2f3fd8	0	0	0	0	0	0	42	20	80	12	83	15	381	555	385	383	800	415	0	0
a7f865d58753a7b3924d111c2ad5c16a	0	0	0	0	0	0	518	544	431	518	653	489	0	0	0	0	0	0	0	0
9be19a8bd57b546dc870ab0a49d46423	1231	106	664	65	1053	24	0	0	0	0	1	2	0	0	0	0	0	0	0	0
02176eecd26759763e8b0a8c510c7d75	0	96	228	60	120	23	52	43	114	65	94	37	286	496	210	318	549	347	0	0
f47bc654dc9a7a7239c00652415bbefb	525	892	432	613	476	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc47977a5b9564c82eaddf7fdf2aeed8	0	0	0	0	0	0	586	249	1033	160	858	158	0	0	0	0	0	0	0	0
de9cbcd6b811c633a4f76e7b6893323a	431	744	412	602	514	281	0	0	0	0	0	0	0	0	0	0	58	0	0	0
2adc09353d353c16dbb796f8bc2e8745	714	276	762	216	1016	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac470f6cfacab06a2e1f2bb594c6a9a	514	720	390	541	691	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827c2787652d1c0d0799960a1c393581	150	1272	242	926	118	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9688d5ecf3bd2d21d81ac61e98e3063	745	260	943	197	772	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44903442801af6e5ee7ec5605884ff14	576	0	721	0	958	0	139	28	173	55	171	43	83	0	0	0	0	0	0	0
c463e6af6aea71d65485106e1a0c1d56	691	71	545	0	433	27	49	0	150	0	147	0	100	173	0	138	294	122	0	0
8a0a79b114a1f987ac03a72938a06fcb	924	204	696	160	920	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a17e96e460ed86415a058fba30de8720	586	544	483	299	904	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad625a757d090b37158a343582def534	0	0	0	0	0	0	214	93	331	51	300	49	241	186	145	133	853	270	0	0
252b89b2f121b06f9f423123d54b7eac	158	150	483	111	129	0	0	0	0	0	0	0	457	175	348	126	603	123	0	0
fadeacb08ceeaeac031d82a1babeac74	777	109	851	94	991	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fef28aa4141e7a9a4efae11df5daa3bc	0	0	0	0	0	0	464	296	196	434	422	507	53	85	53	65	81	152	0	0
c7cdb1d2734d826581418b55b6a5ef43	0	0	0	0	0	0	213	645	400	557	379	396	0	57	0	45	0	86	0	0
4de1a879ea8a156e45b3944c31cdfc7a	606	309	825	211	733	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32ef1f965781f070adf47d3591bfcbbc	737	0	929	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919b9537cc209f98b50775752be542e8	0	0	0	0	0	0	406	511	325	472	575	441	0	0	0	0	0	0	0	0
ba8f317ccfebe1e29b35396db84ca422	869	96	948	46	744	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2a308f49b609490a3df462ae497c1d5	758	190	607	114	949	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77dcfe55c6e5722075022a9b47cae1e6	0	0	0	0	0	0	493	379	211	480	425	571	10	22	9	9	7	34	0	0
5a0786b7b1aa475dddf9847b8e945dcd	782	123	777	70	851	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588fb6a0b706d4914b2fb8e7618ee275	576	213	631	155	988	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fec9eac8b47e54e12bfbfe865e95fa5	859	90	741	62	790	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e1de1fb6a96bb7c625867e194fe12ec	0	0	0	0	0	0	267	359	134	474	297	737	40	36	39	39	38	62	0	0
e8967a23b9ed032d62f6b2648da087d7	0	647	0	411	0	89	0	68	0	48	38	56	0	261	0	198	272	425	0	0
c39947f54f4e6dcc7d02059dd0e6529f	0	0	0	0	0	0	448	214	748	145	773	179	0	0	0	0	0	0	0	0
4256bff063017f3143e00592a04b94ce	452	120	680	79	1143	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f65af988edeac608506e93f69506ca3f	694	0	816	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ef5b3d9389e778118ed7c00d607f523	353	398	181	245	452	34	105	42	197	77	178	40	29	22	21	22	41	37	0	0
e1baa934654c3d770e5aa8c97cc6e83f	0	0	0	0	0	0	412	319	140	420	376	445	27	102	26	63	16	119	0	0
83bb501b2133fb698e12ccde8b9359b5	0	924	226	631	335	241	0	0	0	0	29	0	0	0	0	0	0	0	0	0
5d4bbdbd16e105b0cfe8857857fb3e02	0	95	71	60	213	10	0	0	0	0	0	0	537	161	394	96	631	98	0	0
fafe68f7be62745965765ce6d7fd585b	220	815	261	482	116	169	0	36	79	17	48	30	0	0	0	0	34	31	0	0
a3398c9b67cf60cc1a7e4ca21bc89f46	245	795	301	529	289	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17c26b7cea8fb8138a2b504323b53b07	0	0	0	0	0	0	97	61	118	79	164	42	326	244	289	129	538	243	0	0
99d5a9663def44219f22460ba4448570	582	208	907	154	429	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c78d46320210e86602fedde1dcd43176	407	268	670	185	736	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15267eee5fa41928f9acfbc2c59b3f97	703	146	731	69	641	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c2343b89e3225ea9d7165495558fb58	677	76	1010	60	474	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35d0480eff12c831548c3930d02bd23a	554	245	460	168	552	64	45	0	0	0	49	0	22	39	21	36	32	20	0	0
8ecacc9547907c44da37259baed9de81	0	0	0	0	0	0	402	411	177	532	354	423	0	0	0	0	0	0	0	0
b0bba1b1dc7ac85d7afcd4c4712531fb	0	0	0	0	0	0	407	172	807	99	689	122	0	0	0	0	0	0	0	0
7c41df3dc5726d4d21f6040a55b4514a	638	108	477	94	947	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bbd698cb68f51c5fcb3320abb2a561a	72	1135	125	716	73	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26303913c107c217d4cbd8453cdf5863	783	109	484	0	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7fe8728ca940536fdd0eb778a789278	0	84	131	0	184	0	0	96	0	60	0	57	205	333	141	247	439	278	0	0
d55819999564df3fd9f89f234cb6605c	549	228	513	233	661	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbc8a3dee6df77faff3b17fdde2838c3	920	100	578	52	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3de6d99d5aa8af1111a0cb13e5ffdcf5	0	0	0	0	0	0	352	179	696	142	698	157	0	0	0	0	0	0	0	0
16b02e5191c54e85d8d013701c7c4649	412	400	390	192	730	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe40c42623a5dba8c1cfceda2f3c603f	644	95	662	93	668	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d318149291b141d8d147dc354861f16	299	316	176	156	139	102	64	85	151	34	164	60	144	55	119	0	117	0	0	0
4828d589883749cf884a105bef7388bc	94	0	65	0	98	0	0	0	96	0	68	0	476	154	348	100	529	133	0	0
91810160eb197754b08bfafcda4519bb	0	0	0	0	209	0	0	0	0	0	0	0	404	208	358	193	541	217	0	0
d4a1a8f2c9868d2e09887ded07e096a5	400	315	407	253	640	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4abacd9c765e1c14303c490d05880ae	470	77	764	47	725	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55aa1ba72232cba431874eba3b3a5e23	0	0	0	0	0	0	0	0	47	0	36	0	470	232	296	252	595	168	0	0
1a80b16041975c755081637682e5180f	0	0	0	0	0	0	108	60	148	59	182	34	254	181	266	112	495	196	0	0
084fa3e964c8903ce04008310407dad9	447	396	364	262	529	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5caf15da749bc654ef74e7d9067f3dcf	601	65	561	71	780	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38e323e07d5a7759b0bfd15bccd75b66	0	0	0	0	0	0	326	275	273	358	322	342	26	23	0	0	66	42	0	0
c04ab0d42657df0207b7ae080271b974	0	0	0	0	0	0	357	142	412	108	756	119	27	6	21	25	38	29	0	0
8165705073e92424a277f811ffdad712	714	103	399	77	722	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa0776fdb9421bdda32565410d85a43d	39	10	50	0	66	3	345	100	510	86	581	131	0	0	0	64	0	42	0	0
68681094d36ca04399e9df68fcc9fe72	0	972	0	572	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcbf5d0b11aaa0d33c3f50cd7bfddf5	0	0	0	0	0	0	0	0	0	0	0	0	599	253	439	0	698	0	0	0
64932de14e8759236a5c6f2fcbb74591	0	0	0	0	0	0	0	0	0	0	0	0	608	0	437	0	788	128	0	0
40e92611632450793a643491f7352e15	216	601	248	459	339	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02eecc1b31a807f5fc21ab1842f380b6	188	664	131	463	445	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a2acb4556662b18af59de05b1600f4d	0	0	0	0	0	0	0	0	0	0	0	0	404	366	238	314	351	280	0	0
03e87ffda90149e63b6994197da093a4	586	0	491	58	771	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0e1320e346645e3ba455e5dead5d9c2	0	0	0	0	0	0	322	84	498	89	534	88	63	45	40	40	66	43	0	0
270e4de7ba849977b26a580118192f5e	0	0	0	0	0	0	271	108	525	77	600	94	0	72	0	37	56	39	0	0
12ac067ecbb81b3a73c49aac31168a74	0	0	0	0	0	0	256	115	448	70	475	71	116	43	48	40	121	73	0	0
671a039521530517c925728fe4c3ae39	0	0	0	0	0	0	333	168	616	193	450	100	0	0	0	0	0	0	0	0
dc3eb892b2bf105922b422c07c36301e	457	156	389	162	335	26	48	16	117	9	108	18	0	0	0	0	0	0	0	0
51b5bd34ecffcdb384a80bf6fc399578	0	0	0	0	0	0	195	414	153	399	226	428	0	0	0	0	0	0	0	0
7fc3cb692a75f0a05132e8de69b29f09	573	199	298	141	566	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92f8443bdbbb8bdc33252057fd446907	236	222	217	151	222	0	0	0	0	33	0	0	248	63	111	0	183	120	0	0
2bea45031acf85a191f004d8fdeefe30	75	771	117	571	49	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fe7ddd20ff6585f8a349059c3dd823d	243	453	205	311	524	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f84dbfa7be386732def2dd55b0cda460	0	0	0	0	0	0	0	38	58	12	80	0	301	312	252	163	387	172	0	0
f4e24dc3705a2ba9362f21e9f9ea21ed	0	0	0	0	0	0	259	109	533	67	678	58	65	0	0	0	0	0	0	0
3c374d526454ed4f5a22953fe4c12b8a	335	347	312	178	550	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28bedfee1c832d07948a7b261e73e724	544	148	442	90	502	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d436e6f6a62fda5b579b7da9ff64500	0	0	0	0	0	0	0	0	0	0	0	0	537	148	299	98	570	93	0	0
f84eed5a073cb816a59203b1adefa78b	185	351	214	285	535	52	0	0	0	10	25	0	0	16	0	0	37	34	0	0
77a463d415c1f0c21277ee97e7b99152	0	0	0	0	0	0	61	0	65	14	72	29	230	232	242	196	414	177	0	0
d175cad990d9ccb98bf419d2c6052c57	0	0	0	0	0	0	195	163	402	145	362	120	0	75	0	68	108	93	0	0
9eb613331b227492ecb29684e522d362	516	0	712	27	460	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32fa0bca71f68770a86bb106467df9ee	0	76	0	0	122	0	105	77	173	47	231	53	85	161	87	124	211	168	0	0
e5fd204e7b130e44469a040d43e65174	0	0	0	0	0	0	258	87	412	106	498	124	63	46	51	0	52	0	0	0
0312403a6aeec25c7ced6d549884fac5	0	44	0	22	0	90	288	207	201	251	286	298	0	0	0	0	0	0	0	0
9c57889c5928dfc4373440c371fd9cef	0	0	0	0	0	0	54	50	55	52	47	38	231	226	171	182	410	171	0	0
e9e88df6bc5dd68a884024029295e8d3	0	0	0	0	0	0	243	89	581	67	659	46	0	0	0	0	0	0	0	0
3a18484b6106e3f5db82183065efc243	160	627	110	379	294	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35a0c8a5413678189f2db2ff3aa0328	0	0	0	0	0	0	274	122	519	74	593	74	0	0	0	0	0	0	0	0
fb190a8388b3a313bc371b826c8fb75d	0	0	0	0	0	0	257	278	145	353	261	361	0	0	0	0	0	0	0	0
84524bdf306c368cbedb7b0837778839	418	44	337	32	796	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97be92946bcf5c4c98429146b26990ca	699	0	485	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64374741997377a6d8b2b1648d581854	415	356	216	223	352	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ca1205601433f7f9c069644d81741fd	364	203	250	163	401	28	27	26	23	17	72	16	13	0	0	11	13	13	0	0
f514236c4cdac1ee33e20bc908aa6e61	296	94	566	90	539	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f727e8473bb209e0750cd3416691cfd	198	291	525	175	369	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345798b79a9543a0279128bbf8ae3e48	360	53	240	20	619	15	63	0	119	0	101	0	0	0	0	0	0	0	0	0
1827d8fd9231094897b04a21c156472e	0	498	422	378	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ffc1f9bef24f16dc558c0d4afe23f3a	402	100	415	49	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3795df06101fd8567a3777e63a607f2c	0	793	0	611	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ab71ad44ec4ccf968c2f98c81e1eb48	471	50	446	38	479	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40bc0028c9a02d813f580b7e64744854	425	0	520	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397118932f13335475e35fbc291ec0f7	0	0	0	0	105	0	0	0	0	0	0	0	385	109	339	86	438	41	0	0
5d1e400f6cc93de42316e63b7e6ee4fb	0	0	0	0	0	0	16	0	32	0	34	0	353	76	289	104	339	256	0	0
043a2ac79cfcd0a60d4a209bda1393f3	178	92	202	59	309	6	25	13	48	6	36	13	75	87	59	91	112	74	0	0
e053f459c4609b8fe306bf82409c9873	469	0	358	0	528	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0
3c2ef68db31cbe65ad33fb0ade5eeec0	0	0	0	0	0	0	342	153	279	159	392	133	0	0	0	0	0	0	0	0
6f31faa0a60bd0e69b6edea67fbf11f9	0	0	0	0	0	0	257	150	451	95	405	88	0	0	0	0	0	0	0	0
14895b772d23c09e8796543dbcf30e97	0	6	16	45	25	15	0	0	0	0	0	0	292	135	331	68	381	122	0	0
54aff23d4d7b84b67c213524a024575b	0	0	0	0	0	0	127	334	74	389	138	363	0	0	0	0	0	0	0	0
f332320d868dc10fea5d470ae5b5140b	194	145	392	84	61	0	58	57	113	27	157	42	0	0	0	0	59	31	0	0
6fc5865d97d1e60b7d305eb9ab482504	0	0	0	0	0	0	9	146	6	114	21	217	0	177	0	138	265	324	0	0
1063fd2a92acc89c6519d72aa5ac3fab	0	0	0	0	0	0	62	485	134	343	149	243	0	0	0	0	0	0	0	0
b87d99d372dfd275e061fc0733f84d21	0	0	0	0	0	0	116	368	108	203	279	260	0	19	0	16	29	14	0	0
1ae193bc2dd09f0992dee17c45f7a5e4	593	0	378	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19d24e463c04866759c379107d517db1	513	142	279	129	302	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5cdf99a15457127452eb1bc36e76886	537	75	335	22	408	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6346110ff57059082ba5b2e280c59fb	274	236	383	0	300	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3400fb576ed0f9d7fdae269fbd426f9	305	141	408	105	370	22	0	0	0	0	0	0	0	0	0	0	0	25	0	0
21c270079dc0c72c247c8b3469f419ef	11	271	14	191	93	33	106	72	235	55	227	68	0	0	0	0	0	0	0	0
29f18162c518b1503b24eacac716374f	0	0	0	0	0	0	179	177	380	115	396	127	0	0	0	0	0	0	0	0
8d6d9b54783e61892df577aa61647875	0	0	0	0	0	0	241	171	325	101	318	100	8	14	18	11	51	11	0	0
150590ff0c0ddcc7bbad070443c29cdb	267	221	171	173	260	234	0	0	0	28	0	14	0	0	0	0	0	0	0	0
d2437632794f4e56ca64e8c48d51c102	509	0	354	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d75959f9917df8e06fdf5aee44b9d157	0	0	0	0	0	0	51	25	76	17	75	24	238	152	159	107	307	122	0	0
ba8663ad498d7b37092ef652f42c84a0	89	21	155	13	59	8	0	0	0	0	0	0	166	186	123	122	323	85	0	0
bb883ea6e2886b2ced0e8772c3a667d9	428	48	454	37	369	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872db25bf4785d709de02c64a01209f	0	0	0	0	0	0	0	0	0	0	0	0	331	167	215	106	433	93	0	0
d2a17261f7eb307cdd29d6aeaa387d39	187	161	294	149	0	0	0	0	0	0	0	0	0	235	0	175	0	138	0	0
003a51d3f045fd15743d4832e8410e22	0	0	0	0	0	0	139	77	155	62	209	44	73	118	19	111	202	130	0	0
f8c9bdd4dbc6383f97a3f03237dd9c03	0	0	59	0	0	0	99	329	120	310	138	225	0	14	0	7	0	31	0	0
ba8fb4fb801464ade2a3acc14b45e3e0	52	172	64	174	37	260	60	19	40	30	50	25	39	70	23	47	52	116	0	0
7c479d805c23b17c7ad477796e79430a	188	444	155	307	147	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116e25fc25bfa8845d2cce7549da39b1	281	110	388	78	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f246640e4200c4416110ddaacb337e7	0	0	0	0	0	0	153	188	284	131	260	115	0	62	0	61	17	47	0	0
53c90081ce9b911e32557927300fccf2	0	0	0	0	0	0	282	105	104	181	202	223	29	36	35	29	35	51	0	0
87dbb3d7cb4cd3c1b483f25cf29bc787	0	0	0	0	0	0	0	0	0	0	0	0	209	325	108	188	281	195	0	0
32b064b91ae977a849fcfb5767751081	419	151	281	78	332	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66c8de537eb914df6e8eee6dc375ff8b	268	202	258	161	291	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5db22e9c1f66c39f3f46f23e93434948	525	89	244	55	326	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3f935d584c07f42a389b0bc9aef958b	0	0	0	0	0	0	220	204	187	224	209	186	0	0	0	0	0	0	0	0
540ee81dfb025157ac1d92ea429b3d6d	0	0	0	0	0	0	160	190	124	245	196	184	14	22	6	31	28	17	0	0
1aab63d42ebb2bac5b1c348ae1756639	0	0	0	0	0	0	0	0	0	0	25	0	154	197	142	163	318	213	0	0
7b4bd54add1279d9ecce484f0ceb4161	0	541	0	395	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73461899f78cfb32048e5ad9972cbf90	70	16	32	0	39	0	155	136	281	115	266	90	0	0	0	0	0	0	0	0
b3083ed02d70ea78d5d49b88a6e20e2d	0	0	0	0	0	0	174	133	260	100	378	96	0	0	0	16	33	10	0	0
65922e2f288fb6d15b013681a7dd210e	0	0	0	0	0	0	0	0	0	0	0	0	331	102	270	84	350	60	0	0
6d608d66c51440b42e4b20bb277bebe8	289	71	458	54	223	19	15	0	35	0	26	6	0	0	0	0	0	0	0	0
28155d4a40808e999f26f4b96d475c8c	0	0	0	0	0	0	203	92	363	102	356	80	0	0	0	0	0	0	0	0
86028278a2d3a5017201995521738085	315	0	315	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1de88c815020629783de844fee5aa4f	246	118	248	0	118	0	78	35	138	23	153	35	0	0	0	0	0	0	0	0
fcf98585e3ac63d6106dafa8971693b4	0	0	0	0	0	0	20	22	0	15	71	0	51	206	60	130	324	291	0	0
6c6320fd5a30c5790ed881a6eb2c3b75	0	0	0	0	0	0	0	0	0	0	0	0	219	138	136	148	160	367	0	0
4352bbae0c2b0c61e192a15b75499b2b	0	0	0	0	58	0	0	0	23	0	25	0	279	183	142	91	246	112	0	0
f2e3503e884250ec215ffb8308011779	0	0	0	0	0	0	184	85	414	45	351	64	0	0	0	0	0	0	0	0
9261f09673d089cfab0948f5022d9dfd	0	0	0	0	0	0	180	93	382	60	302	71	0	27	0	26	0	0	0	0
a39975fe4bfc63f78f3e1475a941a6a0	381	0	395	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382a7380a6e070dcb165cedb6c13727c	0	0	0	0	0	0	210	58	333	47	353	38	0	20	27	11	26	11	0	0
b6dae9865b0e8c2b7ce4ba1a2ead48cb	351	119	303	78	237	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f027100567bfeb593f69267bb2eeaa1	0	0	0	0	0	0	0	0	0	0	0	0	181	171	187	159	308	114	0	0
8ead2544b745007297c0f68c73af94a6	211	270	215	158	228	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab7f6111d687b170f1b0dc8291fd0497	94	101	157	67	189	18	0	0	0	0	0	0	158	0	133	0	199	0	0	0
f379f387d92e4af587e81c81c68da175	105	382	125	199	226	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae6802ab9bc8ecc8ba0e2919ad558388	0	0	0	0	0	0	0	0	0	0	0	0	309	104	249	78	294	77	0	0
690288ffc5568a9ab84c2bcd3a378035	0	0	0	0	0	0	0	0	0	0	0	0	344	97	208	54	353	43	0	0
d74e689eff9f208aea975f6da8e03673	408	0	334	0	349	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdc273fe49591a8740e9066ed992619b	0	0	0	0	0	0	138	91	214	106	264	96	28	24	17	20	33	58	0	0
7346bb6e8403567772cf42dec5ae5d45	0	0	0	0	0	0	0	0	0	0	0	0	316	73	246	79	307	60	0	0
e7f33c35f3dbed045edd6a2674b1c68c	21	61	0	39	0	3	79	72	181	77	191	61	0	102	0	87	0	104	0	0
e5949eac55fe792ab2b54b9f2f9aa3d9	0	0	0	0	0	0	221	136	206	130	268	113	0	0	0	0	0	0	0	0
43d98d1091355e123c9b99c689045ce5	32	66	40	65	67	21	131	64	215	44	272	37	0	0	0	0	0	0	0	0
ef4f900d47b1a6aec788abc13321ed20	193	168	406	105	137	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3720a26d7b1c99988654359b565afabc	0	0	0	0	0	0	45	78	118	39	141	39	96	97	92	74	144	79	0	0
c699715d586409cc2e98a68f262967a7	0	0	0	0	0	0	11	21	35	10	39	0	155	164	151	100	231	125	0	0
003116cdab4963e9ba06c5b78a529251	247	0	415	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184dd8088e601f8257e4967a2b836579	398	31	294	16	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00b6c2f528403fa2821b968856da8c37	143	244	232	186	156	72	0	1	0	0	0	1	0	0	0	0	0	0	0	0
f28fb2572ef120f28844004b9deea971	0	0	0	0	0	0	83	218	60	144	239	167	14	33	0	16	26	31	0	0
521a1d7d2bcaf9dc6b9b7865ec3a054a	0	0	0	0	0	0	45	214	18	202	63	276	0	61	0	59	39	43	0	0
a4210e03bab1ec8ceb7e9fae2228363e	293	0	298	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99c4e80c57c4379d102a1ad4408c0c1a	292	66	295	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21f0434b448e1c6bcbdce182c1ea625a	408	87	272	54	172	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8218374ea5a180b79776f905dec7ded5	201	136	231	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79eb8fbe46fd05bb9cc3742a98aa3241	0	0	0	0	0	0	187	110	53	139	152	145	26	46	23	34	27	62	0	0
52834df44193d613f988e9beaba89f19	37	34	0	0	195	0	0	0	0	0	0	0	157	63	203	42	211	53	0	0
7a7f9b5d38949c3c0a893865e66b5f81	164	380	63	248	37	87	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ad9c691301de492307013f4251a7a89d	162	242	215	128	195	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5edae37218f0cd1afee518b1a39500c3	39	116	50	84	32	18	48	24	101	13	74	18	54	75	53	0	128	56	0	0
bb557707bf8bafc51ec2e8388fad8c6d	0	244	0	229	367	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318565866e1f913dc0ad843fd3037aee	171	99	295	71	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a511b1ea00f9233206ce1ac3e47d901	231	132	0	121	420	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad75c6cfb41c158bee0dd74bc65d7845	0	0	0	0	0	0	231	125	85	176	208	141	0	0	0	0	0	0	0	0
1b6a795aa58cca24b0fd5351ae8b2df8	185	0	117	0	178	0	78	39	156	33	146	30	0	0	0	0	0	0	0	0
8e7b0a1972522ff5858f5840b820dc3d	191	144	217	126	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f1b0ddd7ad6db05bc1b3ddf30bb7df5	281	48	240	44	311	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9c427da74db74bfb000f0538d2eedc6	0	0	0	0	0	0	159	114	252	113	217	85	0	0	0	0	0	0	0	0
85d1439c1523102db6f40d035d8dc110	0	0	0	0	0	0	95	43	143	19	124	19	88	69	53	40	202	42	0	0
66d150c56676c4f017652957d7c995b7	0	0	0	0	0	0	212	68	350	53	253	0	0	0	0	0	0	0	0	0
6cc70142d4075a40205c3b7a8050e18f	39	0	0	0	124	0	118	77	244	36	264	30	0	0	0	0	0	0	0	0
b349b61e7161f863e9f32b8ff19d7360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930
8706fbf02c9c881e7223179d107e457a	292	125	164	59	264	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
