taxon_string	rank	source_name	source_lineage	historical_candidate_id	historical_candidate_type	historical_prefix_evidence_count	historical_prefix_conflict	candidate_names	rank_compatible_candidate_count	rank_compatible_candidate_ids	ancestry_compatible_candidate_count	ancestry_compatible_candidate_ids	final_iri	final_label	mapping_status	reason	parent_iri	supplementary_species_policy
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA;NA	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA;NA	family	Halobacteriaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae		none	0	False	halobacteriaceae	1	2236	0		https://rubalkhali.science/kb/RAK_CTX_d2de8eea0fe8d05d994445a6	Halobacteriaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA;NA	genus	NA	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA		none	0	False		0		0		https://rubalkhali.science/kb/RAK_CTX_e614a4e8f230bc2a2a98c1b6	unclassified genus in Halobacteriaceae	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_d2de8eea0fe8d05d994445a6	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA;NA	species	NA	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;NA;NA		none	0	False		0		0		https://rubalkhali.science/kb/RAK_CTX_9021db653d25f109cbcd71c4	unclassified species in Halobacteriaceae	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_e614a4e8f230bc2a2a98c1b6	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	family	Halobacteriaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae		none	0	False	halobacteriaceae	1	2236	0		https://rubalkhali.science/kb/RAK_CTX_d2de8eea0fe8d05d994445a6	Halobacteriaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	genus	Salarchaeum	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum		none	0	False	salarchaeum	1	1075398	0		https://rubalkhali.science/kb/RAK_CTX_7e5975b113fc7be2683c99ed	Salarchaeum	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_d2de8eea0fe8d05d994445a6	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum	species	japonicum	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Salarchaeum;japonicum		none	0	False	salarchaeum japonicum	1	555573	0		https://rubalkhali.science/kb/RAK_CTX_9efc9efa739373941bf020c6	japonicum	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_7e5975b113fc7be2683c99ed	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	genus	Halococcus	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus		none	0	False	halococcus	1	2249	0		https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	Halococcus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA	species	NA	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;NA		none	0	False		0		0		https://rubalkhali.science/kb/RAK_CTX_6ef0e00c93bf3dccdfd0268b	unclassified species in Halococcus	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	genus	Halococcus	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus		none	0	False	halococcus	1	2249	0		https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	Halococcus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis	species	hamelinensis	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;hamelinensis		none	0	False	halococcus hamelinensis	1	332168	0		https://rubalkhali.science/kb/RAK_CTX_24c5d2c597596600ae6abb14	hamelinensis	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	genus	Halococcus	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus		none	0	False	halococcus	1	2249	0		https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	Halococcus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus	species	saccharolyticus	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;saccharolyticus		none	0	False	halococcus saccharolyticus	1	62319	0		https://rubalkhali.science/kb/RAK_CTX_08cff3a2661aa8f92e833775	saccharolyticus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	genus	Halococcus	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus		none	0	False	halococcus	1	2249	0		https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	Halococcus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae	species	salifodinae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halococcus;salifodinae		none	0	False	halococcus salifodinae	1	36738	0		https://rubalkhali.science/kb/RAK_CTX_2465517d3531088a674c1dd8	salifodinae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_213f83dc72746744fadb8e70	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	genus	Halostella	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella		none	0	False	halostella	1	1843185	0		https://rubalkhali.science/kb/RAK_CTX_c5e20050149763afaaacf57f	Halostella	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA	species	NA	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;NA		none	0	False		0		0		https://rubalkhali.science/kb/RAK_CTX_20ce46388d9bbb2dacc1d930	unclassified species in Halostella	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_c5e20050149763afaaacf57f	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	domain	Archaea	Archaea		none	0	False	archaea	1	2157	1	2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry		provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	phylum	Halobacteriota	Archaea;Halobacteriota		none	0	False	halobacteriota	1	3100166	1	3100166	http://purl.obolibrary.org/obo/NCBITaxon_3100166	Halobacteriota	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2157	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	class	Halobacteria	Archaea;Halobacteriota;Halobacteria		none	0	False	halobacteria	1	183963	0		https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	Halobacteria	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3100166	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	order	Halobacterales	Archaea;Halobacteriota;Halobacteria;Halobacterales		none	0	False	halobacterales	0		0		https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	Halobacterales	contextual	no exact rank-compatible NCBI preferred-label or synonym match	https://rubalkhali.science/kb/RAK_CTX_924f7c090f1adced1b5bb75d	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	family	Halococcaceae	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae		none	0	False	halococcaceae	1	1963270	0		https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	Halococcaceae	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_2175f3a6503249ead100b935	provenance_only_never_promoted
Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella;salina	genus	Halostella	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halococcaceae;Halostella		none	0	False	halostella	1	1843185	0		https://rubalkhali.science/kb/RAK_CTX_c5e20050149763afaaacf57f	Halostella	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_66d021b161fc07e440a3cfcb	provenance_only_never_promoted
