Trip	Site	Date	Latitude	Longitude	sampling_day	longitude_z	sampling_day_z	power_grid_id	n_surface_profiles	n_deep_profiles	evenness_h_over_log_hurlbert	shannon	richness_hurlbert_25000
4	46	2024-08-30	20.553746111111117	52.66920777777778	1.0	0.9109183419089402	0.39505615317553244	POWER_015	1.0	1.0	0.03140663537622812	-2.0270665228935223	-1538.3515444184816
4	47	2024-08-30	20.54181555555556	52.86878583333333	1.0	0.9792280938708274	0.39505615317553244	POWER_016	1.0	1.0	0.020484453097979305	1.264297715120449	636.4266928856771
4	48	2024-08-30	20.56864833333333	53.09404833333333	1.0	1.0563288826247907	0.39505615317553244	POWER_016	1.0	1.0	0.01771547910529747	4.8640753338982545	1886.4212787201984
4	49	2024-08-30	20.644662222222223	53.28794	1.0	1.1226923493927614	0.39505615317553244	POWER_016	1.0	1.0	0.04666997871085532	1.9405301922833669	1502.4969210647969
4	50	2024-08-31	20.71385	53.4123	2.0	1.165257153074878	1.7119099970939737	POWER_016	1.0	1.0	-0.009410697084435315	-0.1985007415298643	-194.51594026787757
4	51	2024-08-31	20.7987	53.487	2.0	1.190824786036072	1.7119099970939737	POWER_017	1.0	1.0	-0.08074910127836066	-1.1265501409767866	-495.8454657598006
4	52	2024-08-31	20.82784	53.57835	2.0	1.2220912287536756	1.7119099970939737	POWER_017	1.0	1.0	-0.19512880013261402	-0.9871231056870631	-6.0
4	55	2024-08-31	20.9022725	54.0024376	2.0	1.367244054726815	1.7119099970939737	POWER_017	1.0	1.0	0.0898347978652193	1.2218266649683875	139.19492969641698
4	56	2024-08-31	20.82158083333333	54.22385916666667	2.0	1.4430302039400131	1.7119099970939737	POWER_018	1.0	1.0	0.08183417098543677	1.5867133838955043	403.7654613331346
4	57	2024-08-31	20.7349775	54.41764333333333	2.0	1.509356876590936	1.7119099970939737	POWER_019	1.0	1.0	0.11390008573572741	1.86205222562248	200.43036841801717
4	58	2024-08-31	20.66540111111111	54.59327444444445	2.0	1.5694702873734745	1.7119099970939737	POWER_019	1.0	1.0	-0.03529940547372601	1.944162951178232	63.554283658681484
4	60	2024-08-31	20.70637444444444	54.73210555555556	2.0	1.616988130646349	1.7119099970939737	POWER_020	1.0	1.0	0.0007955669057091441	-1.7472928766356262	-242.0270741441429
5	2	2025-10-12	19.203468333333333	45.2447675	0.0	-1.6302511890753282	-1.2777531299998797	POWER_001	2.0	2.0	0.03214485252353827	0.2851497324576444	82.62112374911658
5	4	2025-10-12	19.379571666666667	45.55182694444444	0.0	-1.5251536901084808	-1.2777531299998797	POWER_002	2.0	3.0	-0.021786979919348304	-0.3618562212913119	-770.3149834599626
5	5	2025-10-12	19.407155277777772	45.65950138888888	0.0	-1.4882998658132234	-1.2777531299998797	POWER_002	2.0	2.0	-0.07724872265776805	-0.3697482126136915	373.4884614189714
5	6	2025-10-12	19.405739166666667	45.8161425	0.0	-1.4346861785906975	-1.2777531299998797	POWER_002	2.0	1.0	-0.07408598920955178	-0.9929948779330893	-1445.030496223479
5	11	2025-10-12	19.44435222222222	46.6356325	0.0	-1.154198634609859	-1.2777531299998797	POWER_004	1.0	1.0	-0.17392460843743485	-1.7957455365638104	-1513.0602283774897
5	12	2025-10-12	19.47793361111111	46.83437333333334	0.0	-1.086175439414831	-1.2777531299998797	POWER_004	2.0	1.0	-0.07762238157556567	-0.9954354126428253	-1426.4898780863887
5	14	2025-10-12	19.581338055555555	47.2920225	0.0	-0.9295354672819077	-1.2777531299998797	POWER_005	1.0	1.0	0.13635866496522708	1.3902901378242714	952.2754452419813
5	15	2025-10-12	19.613749722222224	47.47587194444445	0.0	-0.8666091605124967	-1.2777531299998797	POWER_005	2.0	3.0	0.009397023968442664	0.2070566039306012	664.5537693003598
5	16	2025-10-12	19.64445583333333	47.62611861111111	0.0	-0.8151841052651608	-1.2777531299998797	POWER_005	1.0	3.0	-0.08650180793216666	-1.1422415970810524	-1195.100731706344
5	19	2025-10-13	19.81231916666667	48.24049472222222	1.0	-0.6049010676612188	-0.31943828249996986	POWER_007	1.0	2.0	-0.027635674255858333	-0.5703266227899242	-1536.439292416132
5	21	2025-10-13	19.9011325	48.48646388888889	1.0	-0.5207129903773626	-0.31943828249996986	POWER_008	1.0	2.0	0.030320214414459645	0.5477368093387387	1223.0235286736533
5	25	2025-10-13	20.100259722222223	48.95421972222223	1.0	-0.36061380079069616	-0.31943828249996986	POWER_008	2.0	1.0	-0.03264294713534721	-0.20215152608663445	217.3712151019372
5	26	2025-10-13	20.148753888888887	49.07873861111111	1.0	-0.31799461407253427	-0.31943828249996986	POWER_009	1.0	2.0	-0.004365038338743132	0.16647066093820673	655.9038569445815
5	39	2025-10-14	20.51023	51.59742	2.0	0.544076621500431	0.6388765649999399	POWER_014	1.0	2.0	0.052439894268750065	-0.1405202448766243	-1171.0719100899162
5	40	2025-10-14	20.54718	51.82559	2.0	0.6221725627689119	0.6388765649999399	POWER_014	1.0	1.0	-0.07065529195959341	-0.5859220263231606	-49.612922018421614
5	45	2025-10-14	20.56346	52.46776	2.0	0.8419686385211171	0.6388765649999399	POWER_015	1.0	3.0	0.1535424234254421	1.6899935859953192	1189.5365150856528
5	55	2025-10-15	20.9022725	54.0024376	3.0	1.367244054726815	1.5971914124998499	POWER_017	2.0	1.0	0.041122990057472664	0.26169739402290393	-4.35154368128633
