Sample Name	FASTQ Paths
F60PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0802_F60PRr2_SU0020-SU0020_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0802_F60PRr2_SU0020-SU0020_L002_R2_001.fastq.gz
28D-3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0587_28D-3_SU0646-SU0646_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0587_28D-3_SU0646-SU0646_L002_R2_001.fastq.gz
6Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0817_6Sr1_SU0338-SU0338_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0817_6Sr1_SU0338-SU0338_L002_R2_001.fastq.gz
59-MR-MD1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0558_59-MR-MD1_SU0445-SU0445_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0558_59-MR-MD1_SU0445-SU0445_L002_R2_001.fastq.gz
F43Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0786_F43Sr2_SU0526-SU0526_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0786_F43Sr2_SU0526-SU0526_L002_R2_001.fastq.gz
55-MR-SR1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0557_55-MR-SR1_SU0433-SU0433_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0557_55-MR-SR1_SU0433-SU0433_L002_R2_001.fastq.gz
S18Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0878_S18Dr1_SU0348-SU0348_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0878_S18Dr1_SU0348-SU0348_L002_R2_001.fastq.gz
S19Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0760_S19Sr1_SU0036-SU0036_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0760_S19Sr1_SU0036-SU0036_L002_R2_001.fastq.gz
S31PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0721_S31PRr1_SU0034-SU0034_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0721_S31PRr1_SU0034-SU0034_L002_R2_001.fastq.gz
S43PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0601_S43PRr1_SU0110-SU0110_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0601_S43PRr1_SU0110-SU0110_L002_R2_001.fastq.gz
S35PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0598_S35PRr1_SU0169-SU0169_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0598_S35PRr1_SU0169-SU0169_L002_R2_001.fastq.gz
39Dr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0453_39Dr2_UDP0214-UDP0214_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0453_39Dr2_UDP0214-UDP0214_L002_R2_001.fastq.gz
57Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0520_57Dr3_UDP0321-UDP0321_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0520_57Dr3_UDP0321-UDP0321_L002_R2_001.fastq.gz
23Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0838_23Sr3_SU0341-SU0341_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0838_23Sr3_SU0341-SU0341_L002_R2_001.fastq.gz
19Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0890_19Sr1_UDP0313-UDP0313_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0890_19Sr1_UDP0313-UDP0313_L002_R2_001.fastq.gz
39PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0454_39PRr1_UDP0216-UDP0216_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0454_39PRr1_UDP0216-UDP0216_L002_R2_001.fastq.gz
RBF	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0570_RBF_SU0075-SU0075_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0570_RBF_SU0075-SU0075_L002_R2_001.fastq.gz
22Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0376_22Dr1_UDP0110-UDP0110_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0376_22Dr1_UDP0110-UDP0110_L002_R2_001.fastq.gz
44PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0914_44PRr2_UDP0349-UDP0349_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0914_44PRr2_UDP0349-UDP0349_L002_R2_001.fastq.gz
S58Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0614_S58Sr1_SU0171-SU0171_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0614_S58Sr1_SU0171-SU0171_L002_R2_001.fastq.gz
S34PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0751_S34PRr1_SU0035-SU0035_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0751_S34PRr1_SU0035-SU0035_L002_R2_001.fastq.gz
S21Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0719_S21Sr1_SU0221-SU0221_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0719_S21Sr1_SU0221-SU0221_L002_R2_001.fastq.gz
16PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0354_16PRr3_UDP0083-UDP0083_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0354_16PRr3_UDP0083-UDP0083_L002_R2_001.fastq.gz
49PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0919_49PRr2_UDP0356-UDP0356_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0919_49PRr2_UDP0356-UDP0356_L002_R2_001.fastq.gz
11PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0825_11PRr1_SU0363-SU0363_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0825_11PRr1_SU0363-SU0363_L002_R2_001.fastq.gz
S57Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0656_S57Dr1_SU0117-SU0117_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0656_S57Dr1_SU0117-SU0117_L002_R2_001.fastq.gz
23Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0381_23Sr2_UDP0119-UDP0119_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0381_23Sr2_UDP0119-UDP0119_L002_R2_001.fastq.gz
55Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0515_55Sr3_UDP0312-UDP0312_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0515_55Sr3_UDP0312-UDP0312_L002_R2_001.fastq.gz
2PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0416_2PRr2_UDP0011-UDP0011_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0416_2PRr2_UDP0011-UDP0011_L002_R2_001.fastq.gz
S7PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0712_S7PRr1_SU0232-SU0232_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0712_S7PRr1_SU0232-SU0232_L002_R2_001.fastq.gz
F24PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0777_F24PRr3_SU0569-SU0569_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0777_F24PRr3_SU0569-SU0569_L002_R2_001.fastq.gz
36Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0441_36Dr3_UDP0197-UDP0197_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0441_36Dr3_UDP0197-UDP0197_L002_R2_001.fastq.gz
27Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0401_27Sr2_UDP0143-UDP0143_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0401_27Sr2_UDP0143-UDP0143_L002_R2_001.fastq.gz
S20PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0745_S20PRr1_SU0011-SU0011_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0745_S20PRr1_SU0011-SU0011_L002_R2_001.fastq.gz
TMC1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0872_TMC1_SU0359-SU0359_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0872_TMC1_SU0359-SU0359_L002_R2_001.fastq.gz
38PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0851_38PRr3_SU0319-SU0319_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0851_38PRr3_SU0319-SU0319_L002_R2_001.fastq.gz
1Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0369_1Sr3_UDP0004-UDP0004_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0369_1Sr3_UDP0004-UDP0004_L002_R2_001.fastq.gz
54PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0509_54PRr3_UDP0308-UDP0308_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0509_54PRr3_UDP0308-UDP0308_L002_R2_001.fastq.gz
64Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0539_64Sr3_UDP0367-UDP0367_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0539_64Sr3_UDP0367-UDP0367_L002_R2_001.fastq.gz
27PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0400_27PRr2_UDP0146-UDP0146_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0400_27PRr2_UDP0146-UDP0146_L002_R2_001.fastq.gz
Ctrl-3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0554_Ctrl-3_UDP0373-UDP0373_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0554_Ctrl-3_UDP0373-UDP0373_L002_R2_001.fastq.gz
S5PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0739_S5PRr1_SU0271-SU0271_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0739_S5PRr1_SU0271-SU0271_L002_R2_001.fastq.gz
16Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0351_16Dr1_UDP0078-UDP0078_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0351_16Dr1_UDP0078-UDP0078_L002_R2_001.fastq.gz
9Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0546_9Dr1_UDP0036-UDP0036_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0546_9Dr1_UDP0036-UDP0036_L002_R2_001.fastq.gz
T5Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0865_T5Sr3_SU0334-SU0334_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0865_T5Sr3_SU0334-SU0334_L002_R2_001.fastq.gz
S3Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0710_S3Sr1_SU0081-SU0081_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0710_S3Sr1_SU0081-SU0081_L002_R2_001.fastq.gz
EB3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0772_EB3_SU0240-SU0240_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0772_EB3_SU0240-SU0240_L002_R2_001.fastq.gz
23Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0899_23Sr1_UDP0332-UDP0332_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0899_23Sr1_UDP0332-UDP0332_L002_R2_001.fastq.gz
43PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0472_43PRr2_UDP0240-UDP0240_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0472_43PRr2_UDP0240-UDP0240_L002_R2_001.fastq.gz
41-MR-MD1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0556_41-MR-MD1_SU0001-SU0001_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0556_41-MR-MD1_SU0001-SU0001_L002_R2_001.fastq.gz
F51Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0789_F51Sr3_SU0562-SU0562_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0789_F51Sr3_SU0562-SU0562_L002_R2_001.fastq.gz
16PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0353_16PRr2_UDP0082-UDP0082_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0353_16PRr2_UDP0082-UDP0082_L002_R2_001.fastq.gz
26Dr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0391_26Dr2_UDP0135-UDP0135_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0391_26Dr2_UDP0135-UDP0135_L002_R2_001.fastq.gz
52S	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0590_52S_SU0583-SU0583_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0590_52S_SU0583-SU0583_L002_R2_001.fastq.gz
S48Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0726_S48Dr1_SU0046-SU0046_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0726_S48Dr1_SU0046-SU0046_L002_R2_001.fastq.gz
1PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0366_1PRr2_UDP0006-UDP0006_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0366_1PRr2_UDP0006-UDP0006_L002_R2_001.fastq.gz
39Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0456_39Sr3_UDP0377-UDP0377_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0456_39Sr3_UDP0377-UDP0377_L002_R2_001.fastq.gz
39PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0853_39PRr2_SU0343-SU0343_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0853_39PRr2_SU0343-SU0343_L002_R2_001.fastq.gz
S29Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0704_S29Sr1_SU0057-SU0057_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0704_S29Sr1_SU0057-SU0057_L002_R2_001.fastq.gz
F43Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0785_F43Dr1_SU0355-SU0355_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0785_F43Dr1_SU0355-SU0355_L002_R2_001.fastq.gz
S47Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0612_S47Dr1_SU0147-SU0147_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0612_S47Dr1_SU0147-SU0147_L002_R2_001.fastq.gz
19Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0889_19Dr3_UDP0311-UDP0311_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0889_19Dr3_UDP0311-UDP0311_L002_R2_001.fastq.gz
35Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0439_35Sr2_UDP0193-UDP0193_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0439_35Sr2_UDP0193-UDP0193_L002_R2_001.fastq.gz
F31Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0779_F31Sr3_SU0501-SU0501_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0779_F31Sr3_SU0501-SU0501_L002_R2_001.fastq.gz
S9PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0688_S9PRr1_SU0229-SU0229_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0688_S9PRr1_SU0229-SU0229_L002_R2_001.fastq.gz
37Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0444_37Dr3_UDP0203-UDP0203_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0444_37Dr3_UDP0203-UDP0203_L002_R2_001.fastq.gz
28Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0407_28Sr3_UDP0150-UDP0150_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0407_28Sr3_UDP0150-UDP0150_L002_R2_001.fastq.gz
S7Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0714_S7Dr1_SU0256-SU0256_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0714_S7Dr1_SU0256-SU0256_L002_R2_001.fastq.gz
S53Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0606_S53Dr1_SU0170-SU0170_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0606_S53Dr1_SU0170-SU0170_L002_R2_001.fastq.gz
60Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0928_60Dr3_UDP0383-UDP0383_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0928_60Dr3_UDP0383-UDP0383_L002_R2_001.fastq.gz
S14PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0715_S14PRr1_SU0268-SU0268_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0715_S14PRr1_SU0268-SU0268_L002_R2_001.fastq.gz
13Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0338_13Sr2_UDP0063-UDP0063_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0338_13Sr2_UDP0063-UDP0063_L002_R2_001.fastq.gz
GBF	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0571_GBF_SU0087-SU0087_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0571_GBF_SU0087-SU0087_L002_R2_001.fastq.gz
10Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0328_10Sr3_UDP0046-UDP0046_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0328_10Sr3_UDP0046-UDP0046_L002_R2_001.fastq.gz
