sample	weighted_NSTI
e8438_F15PRr2	0.1520379125454303
e8439_F16PRr1	0.1933652745492147
e8440_F17Sr3	0.2677351445655196
e8441_F18Sr2	0.1461571718810209
e8442_F19Sr1	0.145587355788767
e8443_F20Dr3	0.3819952585120043
e8444_F21Dr2	0.34236641950544
e8445_F22Dr1	0.2410761916085352
e8446_F13Dr3	0.1836063868191337
e8447_F14Dr2	0.1840679233994696
e8448_F15Dr1	0.142197629875122
e8449_F15PRr3	0.1219544481538207
e8450_F16PRr2	0.1820088838018683
e8451_F17PRr1	0.1171365209738277
e8452_F18Sr3	0.1763301723937363
e8453_F19Sr2	0.1406027609936152
e8454_F21Dr3	0.3546792478229875
e8455_F22Dr2	0.2730986820080038
e8456_F12Sr2	0.2046352920214776
e8457_F13Sr1	0.1739314367738119
e8458_F14Dr3	0.1957065399453667
e8459_F15Dr2	0.1341462837521611
e8460_F16Dr1	0.1974752341312536
e8461_F16PRr3	0.1657446887084437
e8462_F17PRr2	0.122509918354612
e8463_F18PRr1	0.062315739316831
e8464_F19Sr3	0.1707774840077364
e8465_F20Sr2	0.1956886032577895
e8466_F21Sr1	0.5028295907035051
e8467_F22Dr3	0.2541925799368191
e8468_F22Sr1	0.1107924223545487
e8469_F23Dr3	0.265291639011733
e8470_F24Dr2	0.2043813186397302
e8471_F25Dr1	0.1735266501424623
e8472_F25PRr3	0.0735323290784433
e8473_F26PRr2	0.1494980495798184
e8474_F27PRr1	0.0704166750572979
e8475_F28Sr3	0.2041150011437432
e8476_F29Sr2	0.0976100747512744
e8477_F30Sr1	0.1568654827844842
e8478_F32Dr2	0.3232137070615012
e8479_F22Sr2	0.2540980308958456
e8480_F23Sr1	0.2648134950841492
e8481_F25Dr2	0.1838410681975916
e8482_F26Dr1	0.2897019601686296
e8483_F26PRr3	0.1306480224501196
e8484_F27PRr2	0.045119129484816
e8485_F28PRr1	0.104940390040993
e8486_F29Sr3	0.0972431285665542
e8487_F30Sr2	0.1613436849110739
e8488_F32Dr3	0.3290995934887264
e8489_F22Sr3	0.2624736397183558
e8490_F23Sr2	0.2605986775376392
e8491_F24Sr1	0.1227591768373237
e8492_F25Dr3	0.183430875815645
e8493_F27Dr1	0.2988479664513246
e8494_F27PRr3	0.0663822146957095
e8495_F28PRr2	0.1084077171090848
e8496_F29PRr1	0.0866857687431251
e8497_F30Sr3	0.1341613000816233
e8498_F31Sr2	0.2208521727427418
e8499_F32Sr1	0.2508164889290943
e8500_F22PRr1	0.2216055928182272
e8501_F23Sr3	0.2667182786531069
e8502_F24Sr2	0.1190702123993729
e8503_F25Sr1	0.0592899659942915
e8504_F26Dr3	0.2922520342183128
e8505_F27Dr2	0.2453582622290312
e8506_F28Dr1	0.232979005167325
e8507_F28PRr3	0.1161869039626112
e8508_F29PRr2	0.0614812067064326
e8509_F30PRr1	0.169574279553927
e8510_F31Sr3	0.1936261855310723
e8511_F32Sr2	0.2507341073797945
e8512_F22PRr2	0.2550423826494427
e8513_F23PRr1	0.1987784509767315
e8514_F24Sr3	0.156001617124658
e8515_F25Sr2	0.0594131965616455
e8516_F26Sr1	0.1637077572982712
e8518_F28Dr2	0.2476781830571308
e8519_F29Dr1	0.2678228766581591
e8520_F29PRr3	0.0631893573964088
e8521_F30PRr2	0.2128889877942805
e8522_F31PRr1	0.0997130421641758
e8523_F32Sr3	0.2658600075070635
e8524_F22PRr3	0.2232984585286973
e8525_F23PRr2	0.1830601265293541
e8526_F24PRr1	0.1427113149612604
e8527_F25Sr3	0.0664529425553849
e8528_F27Sr1	0.0868921617338016
e8529_F28Dr3	0.2514367003624324
e8530_F29Dr2	0.2460422911729053
e8531_F30Dr1	0.1535634161211904
e8532_F30PRr3	0.1945087438804132
e8533_F31PRr2	0.0993504429476656
e8534_F32PRr1	0.2459736686413697
e8535_F23Dr1	0.2388936235549598
e8536_F23PRr3	0.1638750181413903
e8537_F24PRr2	0.199931075444973
e8538_F25PRr1	0.0592290835597083
e8539_F26Sr3	0.1930995741515973
e8540_F27Sr2	0.1062796270359955
e8541_F28Sr1	0.1757683684831227
e8542_F29Dr3	0.1968658697837879
e8543_F30Dr2	0.1672591163434508
e8544_F31Dr1	0.2691627768971716
e8545_F31PRr3	0.1095369947422178
e8546_F32PRr2	0.2794912647923823
e8547_F23Dr2	0.2405770671243358
e8548_F24Dr1	0.2334190375869195
e8549_F24PRr3	0.1826073213568994
e8550_F25PRr2	0.0599083020187829
e8551_F26PRr1	0.1379655161932221
e8552_F27Sr3	0.1034297414212406
e8553_F28Sr2	0.1836296516526068
e8554_F29Sr1	0.0956819939537335
e8555_F30Dr3	0.1414960786747979
e8556_F31Dr2	0.2300310359934913
e8557_F32Dr1	0.3017635040789326
e8558_F32PRr3	0.2947817089142312
e8559_F33Dr1	0.3673519823833496
e8560_F33PRr3	0.2054641627820033
e8561_F34PRr2	0.2128022601217977
e8562_F35PRr1	0.1447871081850022
e8563_F37Sr2	0.1983739399222233
e8564_F38Sr1	0.2402952060521923
e8565_F39Dr3	0.1912198689547485
e8566_F40Dr2	0.1903313769518858
e8567_F42PRr2	0.1074977319058429
e8568_F33Dr2	0.3529768493462243
e8569_F34Dr1	0.1680528795025788
e8570_F34PRr3	0.1921153124100358
e8571_F35PRr2	0.1715634064460615
e8572_F36PRr1	0.0928399928445979
e8573_F37Sr3	0.2172582450685074
e8574_F38Sr2	0.2711690070801711
e8575_F39Sr1	0.1191653439723585
e8576_F40Dr3	0.1884005765403885
e8577_F42Dr1	0.1702759933897063
e8578_F42PRr3	0.1371113857964586
e8579_F33Dr3	0.3996740946459555
e8580_F34Dr2	0.1736239831125832
e8581_F35Dr1	0.2855112953353627
e8582_F35PRr3	0.1639008245521329
e8583_F36PRr2	0.0882262122093056
e8584_F37PRr1	0.0809537363430258
e8585_F38Sr3	0.2839093203348799
e8586_F39Sr2	0.1526682111815865
e8587_F40Sr1	0.177277811918278
e8588_F41Dr3	0.5068086182762899
e8589_F42Dr2	0.2646436923173705
e8590_F43Dr1	0.2238093908925238
e8591_F33Sr1	0.2381872592092842
e8592_F34Dr3	0.1775171918072133
e8593_F35Dr2	0.2803687355017445
e8594_F36Dr1	0.2460975109665017
e8595_F36PRr3	0.1079132208184897
e8596_F37PRr2	0.0703944203136877
e8597_F38PRr1	0.2177545429662267
e8598_F39Sr3	0.1471702089578522
e8599_F40Sr2	0.1856283074459538
e8600_F42Dr3	0.1794410838979473
e8601_F43Dr2	0.1446268004706089
e8602_F33Sr2	0.2212785801440117
e8603_F34Sr1	0.1773557128603035
e8604_F35Dr3	0.256683969044953
e8605_F36Dr2	0.2178062398836285
e8606_F37Dr1	0.2943953582049619
e8607_F37PRr3	0.0922919260532927
e8608_F38PRr2	0.2169761499551473
e8609_F39PRr1	0.094495959731198
e8610_F40Sr3	0.1675677625252897
e8611_F42Sr1	0.1244693638743429
e8612_F43Dr3	0.1645511320811081
e8613_F33Sr3	0.2003855811707605
e8614_F34Sr2	0.1835282416023276
e8615_F35Sr1	0.1288777402310651
e8616_F36Dr3	0.236667889763669
e8617_F37Dr2	0.1515970928683969
e8618_F38PRr3	0.2858541730635532
e8619_F40PRr1	0.1721016467457543
e8620_F42Sr2	0.1153953809036808
e8621_F43Sr1	0.0784184997042948
e8622_F34Sr3	0.2008497213418619
e8623_F35Sr2	0.1631762297639918
e8624_F36Sr1	0.1091469649355686
e8625_F37Dr3	0.3138611440887693
e8626_F38Dr2	0.343786004859699
e8627_F39PRr3	0.1189469613370467
e8628_F40PRr2	0.1676197315602467
e8629_F41PRr1	0.263590069873462
e8630_F42Sr3	0.1153175837420429
e8632_F33PRr2	0.1522630245109165
e8633_F34PRr1	0.2095642978211152
e8634_F35Sr3	0.1328362077506271
e8635_F36Sr2	0.1849350743411379
e8636_F37Sr1	0.1690232289884114
e8637_F38Dr3	0.2584004909122776
e8638_F39Dr2	0.2351993637869203
e8639_F40Dr1	0.1866331187656605
e8640_F40PRr3	0.1790791491916785
e8641_F41PRr2	0.271896567051615
e8642_F42PRr1	0.1534967332981734
e8643_F43Sr3	0.1330069165821968
e8644_F56Sr2	0.0271609905458377
e8645_F57PRr1	0.190874737339095
e8646_F58Sr3	0.2071418161540043
e8647_F59Sr2	0.1167440908552314
e8648_F60Sr1	0.3041280701271481
e8650_F54PRr2	0.3866461652473248
e8651_F56Sr3	0.0575304233830661
e8652_F57PRr2	0.1647278439513913
e8653_F58PRr1	0.1335287660113521
e8654_F59Sr3	0.1320518970384339
e8655_F60Sr2	0.3281126356731863
e8656_F57Dr1	0.0922611859934126
e8657_F57PRr3	0.105282505535875
e8658_F58PRr2	0.119564784467762
e8659_F59PRr1	0.1701722332137865
e8660_F60Sr3	0.2568831726275274
e8662_F58Dr1	0.1639900348020222
e8663_F58PRr3	0.1243913178016471
e8664_F60PRr1	0.2360921819790571
e8666_F60PRr2	0.643926996190791
e8668_F59Dr2	0.1558535363309455
e8669_F60PRr3	0.3445676051493533
e8670_F55Sr1	0.0974277827818598
e8671_F58Sr1	0.3041692101875407
e8673_F57Sr3	0.0251926310133414
e8674_F58Sr2	0.0280644574018784
e8675_F59Sr1	0.0524478541434819
e8677_F43PRr1	0.1583231179754495
e8678_F44Sr3	0.1498373848885273
e8679_F45Sr2	0.0603021863778261
e8680_F47Dr3	0.0822350656611975
e8681_F48Dr2	0.1668935568742774
e8682_F49Dr1	0.1170656018963586
e8683_F49PRr3	0.3683720137945949
e8684_F50PRr2	0.2725204212132973
e8685_F51PRr1	0.2280465083208011
e8686_F52Sr3	0.0909596252986428
e8687_F43PRr2	0.1503578769881523
e8688_F44PRr1	0.0597359116123673
e8689_F45Sr3	0.2341788531428021
e8690_F46Sr2	0.0431028149269178
e8691_F48Dr3	0.058204521177122
e8692_F49Dr2	0.1876795377803127
e8693_F50Dr1	0.1977785191650307
e8694_F50PRr3	0.2111941879716914
e8695_F51PRr2	0.2757048120688611
e8696_F53Dr1	0.1279564642021846
e8697_F43PRr3	0.1890622681163671
e8698_F44PRr2	0.1077941076051711
e8699_F45PRr1	0.2630962435656258
e8700_F48Sr1	0.0871937335272041
e8701_F49Dr3	0.2211949858810253
e8702_F50Dr2	0.1717757172218862
e8703_F51PRr3	0.1993991291298302
e8704_F53Dr2	0.176336989211751
e8705_F44Dr1	0.3167434155993014
e8706_F44PRr3	0.0608703060180133
e8707_F45PRr2	0.2649795309357234
e8708_F47Sr3	0.0807708895426266
e8709_F48Sr2	0.1168814390665394
e8710_F49Sr1	0.0731034809432394
e8711_F50Dr3	0.214531978191956
e8712_F53Dr3	0.3036689154055579
e8713_F44Dr2	0.30416527920951
e8714_F45Dr1	0.2705235336299255
e8715_F45PRr3	0.2667614878846582
e8716_F47PRr1	0.0855541459111616
e8717_F48Sr3	0.0915491212978011
e8718_F49Sr2	0.1640111927190119
e8719_F50Sr1	0.2558231940952487
e8720_F51Dr3	0.2122271702139065
e8721_F44Dr3	0.2899730679600729
e8722_F45Dr2	0.2765538003890367
e8723_F46Dr1	0.1418655295481125
e8724_F47PRr2	0.0820504773119765
e8725_F48PRr1	0.0805577991922582
e8726_F49Sr3	0.1137591905740616
e8729_F44Sr1	0.2163256334524264
e8730_F45Dr3	0.274800432034371
e8731_F47Dr1	0.0796333874824693
e8732_F47PRr3	0.1128273021311606
e8733_F48PRr2	0.2348167988784998
e8734_F49PRr1	0.2029341904049734
e8735_F50Sr3	0.1728442998852639
e8736_F52Sr1	0.1695448092984098
e8737_F53Sr3	0.2074425809729675
e8738_F44Sr2	0.1728721465938205
e8739_F45Sr1	0.0600026072194139
e8740_F48Dr1	0.1670415343115188
e8741_F48PRr3	0.2129438733864858
e8742_F49PRr2	0.2484383789491487
e8743_F50PRr1	0.2126749196019612
e8744_F51Sr3	0.1540113013908079
e8745_F52Sr2	0.1421290168278101
e8746_F53PRr1	0.3353088085273633
EB10	0.1245558189935193
EB11	0.1194237908690985
EB12	0.12080463760124
EB13	0.1219971440927426
EB14	0.1127369439416562
EB15	0.1181200080452008
EB16	0.1224165321235084
EB17	0.1112798521375041
EB18	0.1205098617008485
EB1	0.1318500287483606
EB2	0.1191648845272462
EB3	0.10624539087796
EB4	0.1033768466570471
EB5	0.1199823959980778
EB6	0.0943499516508994
EB7	0.0778430846330005
EB8	0.1221260901738836
EB9	0.1258435822526196
Negative1	0.0574227375756916
Negative2	0.084427806723541
Negative4	0.093971688876916
Negative5	0.1225703770971432
Negative6	0.1178932599819917
Negative7	0.1099655744277498
V10Dr1	0.1128077369684029
V10PRr2	0.0865216225047682
V11Dr3	0.1238968596669407
V11PRr2	0.1365385798839566
V11PRr3	0.1505996914736049
V11Sr2	0.1044867359032805
V12Dr3	0.1601213724243383
V12PRr1	0.0945357204082923
V12PRr2	0.1036219690687674
V12PRr3	0.1326781967792177
V12Sr1	0.1621265246399085
V12Sr3	0.0869858475103909
V13PRr1	0.1270939559989231
V13PRr2	0.0820365240826933
V13Sr3	0.0998891903364146
V14Dr3	0.1559632960448971
V14PRr1	0.0562597371351526
V14PRr2	0.0625305469362662
V14PRr3	0.0629401126779361
V14Sr1	0.1278532186591863
V15Dr1	0.1264006193068217
V15Dr2	0.1409948547593554
V15Dr3	0.144099590367349
V15PRr1	0.1156659376501613
V15PRr2	0.1106637709252123
V15PRr3	0.123948426226896
V15Sr1	0.1539922989384274
V15Sr2	0.1384410119957083
V16Dr1O	0.1261795544871478
V16Dr1T	0.1175730586547174
V16Dr3	0.1256835643646704
V16PRr1O	0.1061078017564005
V16PRr1T	0.0948261404117911
V16PRr1	0.1132757108580927
V16PRr2	0.1143249477099766
V16PRr3	0.1100750507750901
V16Sr1O	0.1469637043925736
V17Dr1	0.0991490682711343
V17Dr2	0.1125160894565109
V17PRr1	0.1293329619452856
V17PRr2	0.1193029315626936
V17PRr3	0.1262659172019485
V18PRr2	0.0833676750085109
V18PRr3	0.0865492165207502
V19Dr2	0.1155803130536408
V19Dr3	0.1137679994677934
V19PRr1	0.0803557637846064
V19PRr2	0.0874218154106454
V19PRr3	0.0792131672276176
V19Sr3	0.1441052404353323
V1Dr1	0.0366974441306542
V1Dr3	0.0693191792960099
V1PRr1	0.0542580059429843
V1PRr2	0.0462413880846026
V1PRr3	0.0369885545341617
V20PRr1	0.0752763358790131
V20PRr2	0.0741184694746514
V20PRr3	0.0809819126961104
V20Sr2	0.0893282966226063
V21Dr1	0.129756520692122
V21Dr2	0.0985781901601487
V21PRr1RE	0.1241501448117821
V21PRr1	0.1441130626645302
V21PRr2RE	0.1384992196504461
V21PRr2	0.1468133351777055
V21PRr3RE	0.1488509802347735
V21PRr3	0.1466045655561808
V21Sr3	0.1325205085525802
V22PRr2	0.0985509253429492
V23Dr1	0.1157037393391521
V23PRr1	0.1304286802095147
V23PRr2	0.1093128115480111
V24Dr1	0.1037738363341624
V24PRr1	0.1219671543493674
V24PRr3	0.1059362440293141
V25Dr3	0.1075686986024783
V25PRr1	0.0980670094277193
V25PRr2	0.0949791643761361
V25PRr3	0.0930046867340245
V25Sr2	0.0854602167595985
V25Sr3	0.0931588561227215
V26Dr2	0.1216800247844481
V26Dr3	0.1341803902037388
V26PRr1	0.1412191619249441
V26PRr2	0.1242624521912274
V26Sr2	0.1378807906778495
V27Dr2	0.1415361005708823
V27Dr3	0.1367510482643699
V27PRr1	0.0993242389326694
V27PRr2	0.0993089478470649
V27PRr3	0.0894696343756988
V28Dr1	0.1393582827598734
V28Dr3	0.1448178474014496
V28PRr1	0.0525862923320675
V28PRr2	0.0733292229262516
V28PRr3	0.0972038074871373
V29PRr2	0.1678677727188106
V29PRr3	0.1605205913673256
V2Dr1	0.106183801859944
V2Dr2	0.0812748955317037
V2PRr1	0.1213296547625574
V2PRr2	0.0771571609317241
V2PRr3	0.0755921469361395
V2Sr1	0.0764358727701302
V2Sr2	0.0749467409960391
V30PRr1	0.1158184889664112
V30PRr2	0.1200773833442286
V30PRr3	0.0868407946670169
V30Sr2	0.1390000767896121
V31Dr1	0.1530697882353805
V31Dr3	0.1328433175680108
V32PRr1	0.1863896713083554
V32PRr2	0.221425458174363
V32PRr3	0.1733752831293451
V33PRr1	0.0805331627985479
V33PRr2	0.1550471258833982
V33PRr3	0.1591632395787593
V34Dr2	0.1485295283002784
V34PRr1	0.1083925723930269
V34PRr2	0.1120344553549498
V34PRr3	0.1340717176512472
V35Dr1	0.1466113917822533
V35PRr1	0.080835065242336
V35PRr2	0.0729105940241371
V35PRr3R	0.0909944883182321
V35PRr3	0.0796321702703324
V37Dr1	0.1564631272292142
V37PRr2	0.1134822772793216
V37PRr3	0.1118322060394959
V38PRr3	0.1358292771064394
V38Sr2	0.1008113630223041
V39Dr1	0.109625406910563
V39Dr3	0.1113028060279227
V39PRr1	0.1747411133523892
V39PRr2	0.1560311905991766
V39PRr3	0.1627161059894669
V39Sr2	0.1222167896203196
V3PRr1	0.0842035428029685
V3PRr2	0.0800940657855166
V3PRr3	0.1108569851929746
V40Dr1	0.1185838829284425
V40PRr1	0.1555890442834279
V40PRr2	0.1492427316603522
V40PRr3	0.1354072959243248
V40Sr3	0.1022428246387969
V41Dr3	0.1129333999739359
V42PRr2	0.1597979115369725
V42Sr2	0.1216887904178962
V43Dr1	0.1263752638719489
V43Dr2	0.1251040571844815
V43Dr3	0.1364843773286091
V43PRr1	0.1171222007186445
V43PRr2	0.135910843916364
V43PRr3	0.1345258628702782
V44Dr1	0.1542321190734052
V44PRr1	0.1194680250314477
V44PRr2	0.1645009604354721
V45Dr1	0.0751827189438141
V45Dr2	0.0967480459167896
V45Dr3	0.1026709860469241
V45PRr1	0.0602988711739061
V45PRr2	0.056127520499279
V45PRr3	0.0601235820157147
V45Sr3	0.0791717550010813
V46PRr1	0.102099967180429
V46PRr2	0.1018030544897577
V46PRr3	0.0909803392574102
V47PRr1	0.1223185650411952
V47PRr2	0.1228807202901291
V47PRr3	0.122035422228284
V48Dr1	0.1094390866226798
V48Dr2	0.1166265692110741
V48Dr3	0.1326664484912494
V48PRr1	0.1352166611103984
V49Dr2	0.1482409681233925
V4Dr1	0.121352490103158
V4Dr2	0.1297156266080259
V4Dr3	0.1276922262379624
V4PRr1	0.0895513089819182
V4PRr2	0.0955810642095915
V4PRr3	0.0876869515878596
V4Sr1	0.0764541023016971
V4Sr3	0.0734903778382021
V50PRr2	0.1019568768053481
V51PRr2	0.1092376086172304
V51PRr3	0.0703771702838596
V53PRr2	0.0332600112217169
V54PRr1	0.0903558007808429
V54PRr2	0.0909462167894937
V54PRr3	0.0885060498811691
V55Dr1	0.1530210300236663
V55PRr1	0.0622420311338434
V55PRr2	0.0919698742021322
V55PRr3	0.0969901503170228
V55Sr2	0.0727897642140731
V55Sr3	0.0826087935393853
V57PRr2	0.0615374843200555
V57PRr3	0.052729826734515
V58PRr1	0.1553788948844177
V58PRr2	0.1049408069974401
V58PRr3	0.1719615616493456
V5Dr1T	0.1211711657568817
V5Dr1	0.1772668687952945
V5PRr1T	0.1273168151306018
V5PRr1	0.1544964947219515
V5PRr2	0.1134799102335284
V5PRr3	0.1299012681269158
V5Sr1	0.0728924763192471
V5Sr3	0.1065647323524057
V60PRr1O	0.1063687908804574
V60PRr1	0.2311171364412843
V60PRr2	0.0984753614764434
V6Dr1	0.1579294365945095
V6PRr1	0.0981451968534884
V6PRr2	0.1034400012368966
V6PRr3	0.0784139783747965
V6Sr1	0.0966812986093097
V6Sr3	0.0955627558798138
V7Dr1T	0.1285088843306326
V7Dr3R	0.1408349456674974
V7Dr3	0.1676344924988855
V7PRr1O	0.1207672845085123
V7PRr1T	0.1181041746147229
V7PRr1	0.1242650947784428
V7PRr2	0.1115151848184991
V7PRr3	0.1019748162340365
V8Dr3	0.1631305189328064
V8PRr1	0.13167416489497
V8PRr2	0.1332455136837087
V8PRr3	0.1303945269889885
V9PRr1	0.081532204926585
V9PRr2	0.1280178974350476
V9PRr3	0.0974854379465809
