picrust2_col	sample_id	trip	site	compartment	replicate	extraction_suffix	biome	feature	date	coordinates	is_control	duplicate_run
e8692_F49Dr2	F49Dr2	3	49.0	deep	2.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8693_F50Dr1	F50Dr1	3	50.0	deep	1.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8694_F50PRr3	F50PRr3	3	50.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8695_F51PRr2	F51PRr2	3	51.0	plant_rhizosphere	2.0		desert biome	saline pan	20/02/2024	20.79870 N, 53.48700 E	False	False
e8696_F53Dr1	F53Dr1	3	53.0	deep	1.0		desert biome	sand dune	21/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8697_F43PRr3	F43PRr3	3	43.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8698_F44PRr2	F44PRr2	3	44.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8699_F45PRr1	F45PRr1	3	45.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8700_F48Sr1	F48Sr1	3	48.0	surface	1.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8701_F49Dr3	F49Dr3	3	49.0	deep	3.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8702_F50Dr2	F50Dr2	3	50.0	deep	2.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8703_F51PRr3	F51PRr3	3	51.0	plant_rhizosphere	3.0		desert biome	saline pan	20/02/2024	20.79870 N, 53.48700 E	False	False
e8704_F53Dr2	F53Dr2	3	53.0	deep	2.0		desert biome	sand dune	21/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8705_F44Dr1	F44Dr1	3	44.0	deep	1.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8706_F44PRr3	F44PRr3	3	44.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8707_F45PRr2	F45PRr2	3	45.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8708_F47Sr3	F47Sr3	3	47.0	surface	3.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	False
e8709_F48Sr2	F48Sr2	3	48.0	surface	2.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8710_F49Sr1	F49Sr1	3	49.0	surface	1.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8711_F50Dr3	F50Dr3	3	50.0	deep	3.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8712_F53Dr3	F53Dr3	3	53.0	deep	3.0		desert biome	sand dune	21/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8713_F44Dr2	F44Dr2	3	44.0	deep	2.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8714_F45Dr1	F45Dr1	3	45.0	deep	1.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8715_F45PRr3	F45PRr3	3	45.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8716_F47PRr1	F47PRr1	3	47.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	True
e8717_F48Sr3	F48Sr3	3	48.0	surface	3.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8718_F49Sr2	F49Sr2	3	49.0	surface	2.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8719_F50Sr1	F50Sr1	3	50.0	surface	1.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8720_F51Dr3	F51Dr3	3	51.0	deep	3.0		desert biome	saline pan	20/02/2024	20.79870 N, 53.48700 E	False	False
e8721_F44Dr3	F44Dr3	3	44.0	deep	3.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8722_F45Dr2	F45Dr2	3	45.0	deep	2.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8723_F46Dr1	F46Dr1	3	46.0	deep	1.0		desert biome	sand dune	20/02/2024	20.553746111111113 N,52.66920777777778 E	False	False
e8724_F47PRr2	F47PRr2	3	47.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	False
e8725_F48PRr1	F48PRr1	3	48.0	plant_rhizosphere	1.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8726_F49Sr3	F49Sr3	3	49.0	surface	3.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8729_F44Sr1	F44Sr1	3	44.0	surface	1.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8730_F45Dr3	F45Dr3	3	45.0	deep	3.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8731_F47Dr1	F47Dr1	3	47.0	deep	1.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	False
e8732_F47PRr3	F47PRr3	3	47.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	False
e8733_F48PRr2	F48PRr2	3	48.0	plant_rhizosphere	2.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8734_F49PRr1	F49PRr1	3	49.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8735_F50Sr3	F50Sr3	3	50.0	surface	3.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8736_F52Sr1	F52Sr1	3	52.0	surface	1.0		desert biome	saline pan	20/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8737_F53Sr3	F53Sr3	3	53.0	surface	3.0		desert biome	sand dune	21/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8738_F44Sr2	F44Sr2	3	44.0	surface	2.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8739_F45Sr1	F45Sr1	3	45.0	surface	1.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8740_F48Dr1	F48Dr1	3	48.0	deep	1.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8741_F48PRr3	F48PRr3	3	48.0	plant_rhizosphere	3.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	True
e8742_F49PRr2	F49PRr2	3	49.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8743_F50PRr1	F50PRr1	3	50.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8744_F51Sr3	F51Sr3	3	51.0	surface	3.0		desert biome	saline pan	20/02/2024	20.79870 N, 53.48700 E	False	True
e8745_F52Sr2	F52Sr2	3	52.0	surface	2.0		desert biome	saline pan	20/02/2024	20.851514166666668 N,53.75788444444444 E	False	True
e8746_F53PRr1	F53PRr1	3	53.0	plant_rhizosphere	1.0		desert biome	sand dune	21/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
EB10	EB10	5									True	False
EB11	EB11	5									True	False
EB12	EB12	5									True	False
EB13	EB13	5									True	False
EB14	EB14	5									True	False
EB15	EB15	5									True	False
EB16	EB16	5									True	False
EB17	EB17	5									True	False
EB18	EB18	5									True	False
EB1	EB1	5									True	False
EB2	EB2	5									True	False
EB3	EB3	5									True	False
EB4	EB4	5									True	False
EB5	EB5	5									True	False
EB6	EB6	5									True	False
EB7	EB7	5									True	False
EB8	EB8	5									True	False
EB9	EB9	5									True	False
Negative1	Negative1	5									True	False
Negative2	Negative2	5									True	False
Negative4	Negative4	5									True	False
Negative5	Negative5	5									True	False
Negative6	Negative6	5									True	False
Negative7	Negative7	5									True	False
V10Dr1	V10Dr1	5	10.0	deep	1.0		desert biome	sand dune	12/10/2025	19.420469722222222 N,46.460795277777784 E	False	False
V10PRr2	V10PRr2	5	10.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.420469722222222 N,46.460795277777784 E	False	False
V11Dr3	V11Dr3	5	11.0	deep	3.0		desert biome	sand dune	12/10/2025	19.44435222222222 N,46.6356325 E	False	False
V11PRr2	V11PRr2	5	11.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.44435222222222 N,46.6356325 E	False	False
V11PRr3	V11PRr3	5	11.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.44435222222222 N,46.6356325 E	False	False
V11Sr2	V11Sr2	5	11.0	surface	2.0		desert biome	sand dune	12/10/2025	19.44435222222222 N,46.6356325 E	False	False
V12Dr3	V12Dr3	5	12.0	deep	3.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V12PRr1	V12PRr1	5	12.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V12PRr2	V12PRr2	5	12.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V12PRr3	V12PRr3	5	12.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V12Sr1	V12Sr1	5	12.0	surface	1.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V12Sr3	V12Sr3	5	12.0	surface	3.0		desert biome	sand dune	12/10/2025	19.47793361111111 N,46.83437333333334 E	False	False
V13PRr1	V13PRr1	5	13.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.52934611111111 N,47.053284444444444 E	False	False
V13PRr2	V13PRr2	5	13.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.52934611111111 N,47.053284444444444 E	False	False
V13Sr3	V13Sr3	5	13.0	surface	3.0		desert biome	sand dune	12/10/2025	19.52934611111111 N,47.053284444444444 E	False	False
V14Dr3	V14Dr3	5	14.0	deep	3.0		desert biome	sand dune	12/10/2025	19.581338055555555 N,47.2920225 E	False	False
V14PRr1	V14PRr1	5	14.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.581338055555555 N,47.2920225 E	False	False
V14PRr2	V14PRr2	5	14.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.581338055555555 N,47.2920225 E	False	False
V14PRr3	V14PRr3	5	14.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.581338055555555 N,47.2920225 E	False	False
V14Sr1	V14Sr1	5	14.0	surface	1.0		desert biome	sand dune	12/10/2025	19.581338055555555 N,47.2920225 E	False	False
V15Dr1	V15Dr1	5	15.0	deep	1.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15Dr2	V15Dr2	5	15.0	deep	2.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15Dr3	V15Dr3	5	15.0	deep	3.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15PRr1	V15PRr1	5	15.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15PRr2	V15PRr2	5	15.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15PRr3	V15PRr3	5	15.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15Sr1	V15Sr1	5	15.0	surface	1.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V15Sr2	V15Sr2	5	15.0	surface	2.0		desert biome	sand dune	12/10/2025	19.613749722222224 N,47.47587194444445 E	False	False
V16Dr1O	V16Dr1O	5	16.0	deep	1.0	O	desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16Dr1T	V16Dr1T	5	16.0	deep	1.0	T	desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16Dr3	V16Dr3	5	16.0	deep	3.0		desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16PRr1O	V16PRr1O	5	16.0	plant_rhizosphere	1.0	O	desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16PRr1T	V16PRr1T	5	16.0	plant_rhizosphere	1.0	T	desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16PRr1	V16PRr1	5	16.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16PRr2	V16PRr2	5	16.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16PRr3	V16PRr3	5	16.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V16Sr1O	V16Sr1O	5	16.0	surface	1.0	O	desert biome	sand dune	12/10/2025	19.644455833333332 N,47.62611861111111 E	False	False
V17Dr1	V17Dr1	5	17.0	deep	1.0		desert biome	sand dune	13/10/2025	19.676460000000002 N,47.82730555555556 E	False	False
V17Dr2	V17Dr2	5	17.0	deep	2.0		desert biome	sand dune	13/10/2025	19.676460000000002 N,47.82730555555556 E	False	False
V17PRr1	V17PRr1	5	17.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	19.676460000000002 N,47.82730555555556 E	False	False
V17PRr2	V17PRr2	5	17.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	19.676460000000002 N,47.82730555555556 E	False	False
V17PRr3	V17PRr3	5	17.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	19.676460000000002 N,47.82730555555556 E	False	False
V18PRr2	V18PRr2	5	18.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	19.732518055555555 N,48.046860555555554 E	False	False
V18PRr3	V18PRr3	5	18.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	19.732518055555555 N,48.046860555555554 E	False	False
V19Dr2	V19Dr2	5	19.0	deep	2.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V19Dr3	V19Dr3	5	19.0	deep	3.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V19PRr1	V19PRr1	5	19.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V19PRr2	V19PRr2	5	19.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V19PRr3	V19PRr3	5	19.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V19Sr3	V19Sr3	5	19.0	surface	3.0		desert biome	sand dune	13/10/2025	19.81231916666667 N,48.24049472222222 E	False	False
V1Dr1	V1Dr1	5	1.0	deep	1.0		desert biome	gravel	12/10/2025	19.149770555555556 N,45.166511388888885 E	False	False
V1Dr3	V1Dr3	5	1.0	deep	3.0		desert biome	gravel	12/10/2025	19.149770555555556 N,45.166511388888885 E	False	False
V1PRr1	V1PRr1	5	1.0	plant_rhizosphere	1.0		desert biome	gravel	12/10/2025	19.149770555555556 N,45.166511388888885 E	False	False
V1PRr2	V1PRr2	5	1.0	plant_rhizosphere	2.0		desert biome	gravel	12/10/2025	19.149770555555556 N,45.166511388888885 E	False	False
V1PRr3	V1PRr3	5	1.0	plant_rhizosphere	3.0		desert biome	gravel	12/10/2025	19.149770555555556 N,45.166511388888885 E	False	False
V20PRr1	V20PRr1	5	20.0	plant_rhizosphere	1.0		desert biome	dune slack	13/10/2025	19.869310833333333 N,48.42464444444444 E	False	False
V20PRr2	V20PRr2	5	20.0	plant_rhizosphere	2.0		desert biome	dune slack	13/10/2025	19.869310833333333 N,48.42464444444444 E	False	False
V20PRr3	V20PRr3	5	20.0	plant_rhizosphere	3.0		desert biome	dune slack	13/10/2025	19.869310833333333 N,48.42464444444444 E	False	False
V20Sr2	V20Sr2	5	20.0	surface	2.0		desert biome	dune slack	13/10/2025	19.869310833333333 N,48.42464444444444 E	False	False
V21Dr1	V21Dr1	5	21.0	deep	1.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21Dr2	V21Dr2	5	21.0	deep	2.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr1RE	V21PRr1RE	5	21.0	plant_rhizosphere	1.0	RE	desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr1	V21PRr1	5	21.0	plant_rhizosphere	1.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr2RE	V21PRr2RE	5	21.0	plant_rhizosphere	2.0	RE	desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr2	V21PRr2	5	21.0	plant_rhizosphere	2.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr3RE	V21PRr3RE	5	21.0	plant_rhizosphere	3.0	RE	desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21PRr3	V21PRr3	5	21.0	plant_rhizosphere	3.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V21Sr3	V21Sr3	5	21.0	surface	3.0		desert biome	oilspill	13/10/2025	19.9011325 N,48.48646388888889 E	False	False
V22PRr2	V22PRr2	5	22.0	plant_rhizosphere	2.0		desert biome	saline pan	13/10/2025	19.97866972222222 N,48.63943555555556 E	False	False
V23Dr1	V23Dr1	5	23.0	deep	1.0		desert biome	sand dune	13/10/2025	20.049265555555557 N,48.773331388888884 E	False	False
V23PRr1	V23PRr1	5	23.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.049265555555557 N,48.773331388888884 E	False	False
V23PRr2	V23PRr2	5	23.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.049265555555557 N,48.773331388888884 E	False	False
V24Dr1	V24Dr1	5	24.0	deep	1.0		desert biome	sand dune	13/10/2025	20.09273861111111 N,48.89939527777778 E	False	False
V24PRr1	V24PRr1	5	24.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.09273861111111 N,48.89939527777778 E	False	False
V24PRr3	V24PRr3	5	24.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.09273861111111 N,48.89939527777778 E	False	False
V25Dr3	V25Dr3	5	25.0	deep	3.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V25PRr1	V25PRr1	5	25.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V25PRr2	V25PRr2	5	25.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V25PRr3	V25PRr3	5	25.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V25Sr2	V25Sr2	5	25.0	surface	2.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V25Sr3	V25Sr3	5	25.0	surface	3.0		desert biome	sand dune	13/10/2025	20.100259722222223 N,48.95421972222223 E	False	False
V26Dr2	V26Dr2	5	26.0	deep	2.0		desert biome	sand dune	13/10/2025	20.148753888888887 N,49.07873861111111 E	False	False
V26Dr3	V26Dr3	5	26.0	deep	3.0		desert biome	sand dune	13/10/2025	20.148753888888887 N,49.07873861111111 E	False	False
V26PRr1	V26PRr1	5	26.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.148753888888887 N,49.07873861111111 E	False	False
V26PRr2	V26PRr2	5	26.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.148753888888887 N,49.07873861111111 E	False	False
V26Sr2	V26Sr2	5	26.0	surface	2.0		desert biome	sand dune	13/10/2025	20.148753888888887 N,49.07873861111111 E	False	False
V27Dr2	V27Dr2	5	27.0	deep	2.0		desert biome	sand dune	13/10/2025	20.2038574 N,49.1959834 E	False	False
V27Dr3	V27Dr3	5	27.0	deep	3.0		desert biome	sand dune	13/10/2025	20.2038574 N,49.1959834 E	False	False
V27PRr1	V27PRr1	5	27.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.2038574 N,49.1959834 E	False	False
V27PRr2	V27PRr2	5	27.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.2038574 N,49.1959834 E	False	False
V27PRr3	V27PRr3	5	27.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.2038574 N,49.1959834 E	False	False
V28Dr1	V28Dr1	5	28.0	deep	1.0		desert biome	sand dune	13/10/2025	20.24376861111111 N,49.37088472222222 E	False	False
V28Dr3	V28Dr3	5	28.0	deep	3.0		desert biome	sand dune	13/10/2025	20.24376861111111 N,49.37088472222222 E	False	False
V28PRr1	V28PRr1	5	28.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.24376861111111 N,49.37088472222222 E	False	False
V28PRr2	V28PRr2	5	28.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.24376861111111 N,49.37088472222222 E	False	False
V28PRr3	V28PRr3	5	28.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.24376861111111 N,49.37088472222222 E	False	False
V29PRr2	V29PRr2	5	29.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.2597976 N,49.5675445 E	False	False
V29PRr3	V29PRr3	5	29.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.2597976 N,49.5675445 E	False	False
V2Dr1	V2Dr1	5	2.0	deep	1.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2Dr2	V2Dr2	5	2.0	deep	2.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2PRr1	V2PRr1	5	2.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2PRr2	V2PRr2	5	2.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2PRr3	V2PRr3	5	2.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2Sr1	V2Sr1	5	2.0	surface	1.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V2Sr2	V2Sr2	5	2.0	surface	2.0		desert biome	sand dune	12/10/2025	19.203468333333333 N,45.2447675 E	False	False
V30PRr1	V30PRr1	5	30.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.269303055555554 N,49.68367333333333 E	False	False
V30PRr2	V30PRr2	5	30.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.269303055555554 N,49.68367333333333 E	False	False
V30PRr3	V30PRr3	5	30.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.269303055555554 N,49.68367333333333 E	False	False
V30Sr2	V30Sr2	5	30.0	surface	2.0		desert biome	sand dune	13/10/2025	20.269303055555554 N,49.68367333333333 E	False	False
V31Dr1	V31Dr1	5	31.0	deep	1.0		desert biome	sand dune	13/10/2025	20.294623333333334 N,49.891405 E	False	False
V31Dr3	V31Dr3	5	31.0	deep	3.0		desert biome	sand dune	13/10/2025	20.294623333333334 N,49.891405 E	False	False
V32PRr1	V32PRr1	5	32.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.310684166666668 N,50.09302138888889 E	False	False
V32PRr2	V32PRr2	5	32.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.310684166666668 N,50.09302138888889 E	False	False
V32PRr3	V32PRr3	5	32.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.310684166666668 N,50.09302138888889 E	False	False
V33PRr1	V33PRr1	5	33.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.317507777777777 N,50.30307027777778 E	False	False
V33PRr2	V33PRr2	5	33.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.317507777777777 N,50.30307027777778 E	False	False
V33PRr3	V33PRr3	5	33.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.317507777777777 N,50.30307027777778 E	False	False
V34Dr2	V34Dr2	5	34.0	deep	2.0		desert biome	sand dune	13/10/2025	20.344394444444443 N,50.5153725 E	False	False
V34PRr1	V34PRr1	5	34.0	plant_rhizosphere	1.0		desert biome	sand dune	13/10/2025	20.344394444444443 N,50.5153725 E	False	False
V34PRr2	V34PRr2	5	34.0	plant_rhizosphere	2.0		desert biome	sand dune	13/10/2025	20.344394444444443 N,50.5153725 E	False	False
V34PRr3	V34PRr3	5	34.0	plant_rhizosphere	3.0		desert biome	sand dune	13/10/2025	20.344394444444443 N,50.5153725 E	False	False
V35Dr1	V35Dr1	5	35.0	deep	1.0		desert biome	sand dune	14/10/2025	20.371795833333334 N,50.72999222222222 E	False	False
V35PRr1	V35PRr1	5	35.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.371795833333334 N,50.72999222222222 E	False	False
V35PRr2	V35PRr2	5	35.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.371795833333334 N,50.72999222222222 E	False	False
V35PRr3R	V35PRr3R	5	35.0	plant_rhizosphere	3.0	R	desert biome	sand dune	14/10/2025	20.371795833333334 N,50.72999222222222 E	False	False
V35PRr3	V35PRr3	5	35.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.371795833333334 N,50.72999222222222 E	False	False
V37Dr1	V37Dr1	5	37.0	deep	1.0		desert biome	sand dune	14/10/2025	20.454150277777778 N,51.344883333333335 E	False	False
V37PRr2	V37PRr2	5	37.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.454150277777778 N,51.344883333333335 E	False	False
V37PRr3	V37PRr3	5	37.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.454150277777778 N,51.344883333333335 E	False	False
V38PRr3	V38PRr3	5	38.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.4610275 N,51.370224722222225 E	False	False
V38Sr2	V38Sr2	5	38.0	surface	2.0		desert biome	sand dune	14/10/2025	20.4610275 N,51.370224722222225 E	False	False
V39Dr1	V39Dr1	5	39.0	deep	1.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
V39Dr3	V39Dr3	5	39.0	deep	3.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
V39PRr1	V39PRr1	5	39.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
V39PRr2	V39PRr2	5	39.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
V39PRr3	V39PRr3	5	39.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
