sampleID	forwardReads	reverseReads	run	source_sample_name	biosample_accession	experiment_accession	library_name	bioproject	umbrella_project	campaign	compartment	is_control	in_ledger
V13PRr1	${EQ_READS_DIR}/ERR16783320_1.fastq.gz	${EQ_READS_DIR}/ERR16783320_2.fastq.gz	ERR16783320	V13PRr1	ERS29439764	ERX16176553	V13PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V13PRr2	${EQ_READS_DIR}/ERR16783321_1.fastq.gz	${EQ_READS_DIR}/ERR16783321_2.fastq.gz	ERR16783321	V13PRr2	ERS29439765	ERX16176554	V13PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V13Sr3	${EQ_READS_DIR}/ERR16783322_1.fastq.gz	${EQ_READS_DIR}/ERR16783322_2.fastq.gz	ERR16783322	V13Sr3	ERS29439766	ERX16176555	V13Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V14Dr3	${EQ_READS_DIR}/ERR16783323_1.fastq.gz	${EQ_READS_DIR}/ERR16783323_2.fastq.gz	ERR16783323	V14Dr3	ERS29439767	ERX16176556	V14Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V14PRr1	${EQ_READS_DIR}/ERR16783324_1.fastq.gz	${EQ_READS_DIR}/ERR16783324_2.fastq.gz	ERR16783324	V14PRr1	ERS29439768	ERX16176557	V14PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V14PRr2	${EQ_READS_DIR}/ERR16783325_1.fastq.gz	${EQ_READS_DIR}/ERR16783325_2.fastq.gz	ERR16783325	V14PRr2	ERS29439769	ERX16176558	V14PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V14PRr3	${EQ_READS_DIR}/ERR16783326_1.fastq.gz	${EQ_READS_DIR}/ERR16783326_2.fastq.gz	ERR16783326	V14PRr3	ERS29439770	ERX16176559	V14PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V14Sr1	${EQ_READS_DIR}/ERR16783327_1.fastq.gz	${EQ_READS_DIR}/ERR16783327_2.fastq.gz	ERR16783327	V14Sr1	ERS29439771	ERX16176560	V14Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V15Dr1	${EQ_READS_DIR}/ERR16783328_1.fastq.gz	${EQ_READS_DIR}/ERR16783328_2.fastq.gz	ERR16783328	V15Dr1	ERS29439772	ERX16176561	V15Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V15Dr2	${EQ_READS_DIR}/ERR16783329_1.fastq.gz	${EQ_READS_DIR}/ERR16783329_2.fastq.gz	ERR16783329	V15Dr2	ERS29439773	ERX16176562	V15Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V15Dr3	${EQ_READS_DIR}/ERR16783330_1.fastq.gz	${EQ_READS_DIR}/ERR16783330_2.fastq.gz	ERR16783330	V15Dr3	ERS29439774	ERX16176563	V15Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V15PRr1	${EQ_READS_DIR}/ERR16783331_1.fastq.gz	${EQ_READS_DIR}/ERR16783331_2.fastq.gz	ERR16783331	V15PRr1	ERS29439775	ERX16176564	V15PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V15PRr2	${EQ_READS_DIR}/ERR16783332_1.fastq.gz	${EQ_READS_DIR}/ERR16783332_2.fastq.gz	ERR16783332	V15PRr2	ERS29439776	ERX16176565	V15PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V15PRr3	${EQ_READS_DIR}/ERR16783333_1.fastq.gz	${EQ_READS_DIR}/ERR16783333_2.fastq.gz	ERR16783333	V15PRr3	ERS29439777	ERX16176566	V15PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V15Sr1	${EQ_READS_DIR}/ERR16783334_1.fastq.gz	${EQ_READS_DIR}/ERR16783334_2.fastq.gz	ERR16783334	V15Sr1	ERS29439778	ERX16176567	V15Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V15Sr2	${EQ_READS_DIR}/ERR16783335_1.fastq.gz	${EQ_READS_DIR}/ERR16783335_2.fastq.gz	ERR16783335	V15Sr2	ERS29439779	ERX16176568	V15Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V16Dr1O	${EQ_READS_DIR}/ERR16783336_1.fastq.gz	${EQ_READS_DIR}/ERR16783336_2.fastq.gz	ERR16783336	V16Dr1O	ERS29439780	ERX16176569	V16Dr1O_amp_lib1	PRJEB106069	PRJEB104209				False
V16Dr1T	${EQ_READS_DIR}/ERR16783337_1.fastq.gz	${EQ_READS_DIR}/ERR16783337_2.fastq.gz	ERR16783337	V16Dr1T	ERS29439781	ERX16176570	V16Dr1T_amp_lib1	PRJEB106069	PRJEB104209				False
V16Dr3	${EQ_READS_DIR}/ERR16783338_1.fastq.gz	${EQ_READS_DIR}/ERR16783338_2.fastq.gz	ERR16783338	V16Dr3	ERS29439782	ERX16176571	V16Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V16PRr1	${EQ_READS_DIR}/ERR16783339_1.fastq.gz	${EQ_READS_DIR}/ERR16783339_2.fastq.gz	ERR16783339	V16PRr1	ERS29439783	ERX16176572	V16PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V16PRr1O	${EQ_READS_DIR}/ERR16783340_1.fastq.gz	${EQ_READS_DIR}/ERR16783340_2.fastq.gz	ERR16783340	V16PRr1O	ERS29439784	ERX16176573	V16PRr1O_amp_lib1	PRJEB106069	PRJEB104209				False
V16PRr1T	${EQ_READS_DIR}/ERR16783341_1.fastq.gz	${EQ_READS_DIR}/ERR16783341_2.fastq.gz	ERR16783341	V16PRr1T	ERS29439785	ERX16176574	V16PRr1T_amp_lib1	PRJEB106069	PRJEB104209				False
V16PRr2	${EQ_READS_DIR}/ERR16783342_1.fastq.gz	${EQ_READS_DIR}/ERR16783342_2.fastq.gz	ERR16783342	V16PRr2	ERS29439786	ERX16176575	V16PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V16PRr3	${EQ_READS_DIR}/ERR16783343_1.fastq.gz	${EQ_READS_DIR}/ERR16783343_2.fastq.gz	ERR16783343	V16PRr3	ERS29439787	ERX16176576	V16PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V16Sr1O	${EQ_READS_DIR}/ERR16783344_1.fastq.gz	${EQ_READS_DIR}/ERR16783344_2.fastq.gz	ERR16783344	V16Sr1O	ERS29439788	ERX16176577	V16Sr1O_amp_lib1	PRJEB106069	PRJEB104209				False
V17Dr1	${EQ_READS_DIR}/ERR16783345_1.fastq.gz	${EQ_READS_DIR}/ERR16783345_2.fastq.gz	ERR16783345	V17Dr1	ERS29439789	ERX16176578	V17Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V17Dr2	${EQ_READS_DIR}/ERR16783346_1.fastq.gz	${EQ_READS_DIR}/ERR16783346_2.fastq.gz	ERR16783346	V17Dr2	ERS29439790	ERX16176579	V17Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V17PRr1	${EQ_READS_DIR}/ERR16783347_1.fastq.gz	${EQ_READS_DIR}/ERR16783347_2.fastq.gz	ERR16783347	V17PRr1	ERS29439791	ERX16176580	V17PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V17PRr2	${EQ_READS_DIR}/ERR16783348_1.fastq.gz	${EQ_READS_DIR}/ERR16783348_2.fastq.gz	ERR16783348	V17PRr2	ERS29439792	ERX16176581	V17PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V17PRr3	${EQ_READS_DIR}/ERR16783349_1.fastq.gz	${EQ_READS_DIR}/ERR16783349_2.fastq.gz	ERR16783349	V17PRr3	ERS29439793	ERX16176582	V17PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V18PRr2	${EQ_READS_DIR}/ERR16783350_1.fastq.gz	${EQ_READS_DIR}/ERR16783350_2.fastq.gz	ERR16783350	V18PRr2	ERS29439794	ERX16176583	V18PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V18PRr3	${EQ_READS_DIR}/ERR16783351_1.fastq.gz	${EQ_READS_DIR}/ERR16783351_2.fastq.gz	ERR16783351	V18PRr3	ERS29439795	ERX16176584	V18PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V19Dr2	${EQ_READS_DIR}/ERR16783352_1.fastq.gz	${EQ_READS_DIR}/ERR16783352_2.fastq.gz	ERR16783352	V19Dr2	ERS29439796	ERX16176585	V19Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V19Dr3	${EQ_READS_DIR}/ERR16783353_1.fastq.gz	${EQ_READS_DIR}/ERR16783353_2.fastq.gz	ERR16783353	V19Dr3	ERS29439797	ERX16176586	V19Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V19PRr1	${EQ_READS_DIR}/ERR16783354_1.fastq.gz	${EQ_READS_DIR}/ERR16783354_2.fastq.gz	ERR16783354	V19PRr1	ERS29439798	ERX16176587	V19PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V19PRr2	${EQ_READS_DIR}/ERR16783355_1.fastq.gz	${EQ_READS_DIR}/ERR16783355_2.fastq.gz	ERR16783355	V19PRr2	ERS29439799	ERX16176588	V19PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V19PRr3	${EQ_READS_DIR}/ERR16783356_1.fastq.gz	${EQ_READS_DIR}/ERR16783356_2.fastq.gz	ERR16783356	V19PRr3	ERS29439800	ERX16176589	V19PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V19Sr3	${EQ_READS_DIR}/ERR16783357_1.fastq.gz	${EQ_READS_DIR}/ERR16783357_2.fastq.gz	ERR16783357	V19Sr3	ERS29439801	ERX16176590	V19Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V1Dr1	${EQ_READS_DIR}/ERR16783358_1.fastq.gz	${EQ_READS_DIR}/ERR16783358_2.fastq.gz	ERR16783358	V1Dr1	ERS29439802	ERX16176591	V1Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V1Dr3	${EQ_READS_DIR}/ERR16783359_1.fastq.gz	${EQ_READS_DIR}/ERR16783359_2.fastq.gz	ERR16783359	V1Dr3	ERS29439803	ERX16176592	V1Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V1PRr1	${EQ_READS_DIR}/ERR16783360_1.fastq.gz	${EQ_READS_DIR}/ERR16783360_2.fastq.gz	ERR16783360	V1PRr1	ERS29439804	ERX16176593	V1PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V1PRr2	${EQ_READS_DIR}/ERR16783361_1.fastq.gz	${EQ_READS_DIR}/ERR16783361_2.fastq.gz	ERR16783361	V1PRr2	ERS29439805	ERX16176594	V1PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V1PRr3	${EQ_READS_DIR}/ERR16783362_1.fastq.gz	${EQ_READS_DIR}/ERR16783362_2.fastq.gz	ERR16783362	V1PRr3	ERS29439806	ERX16176595	V1PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V20PRr1	${EQ_READS_DIR}/ERR16783363_1.fastq.gz	${EQ_READS_DIR}/ERR16783363_2.fastq.gz	ERR16783363	V20PRr1	ERS29439807	ERX16176596	V20PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V20PRr2	${EQ_READS_DIR}/ERR16783364_1.fastq.gz	${EQ_READS_DIR}/ERR16783364_2.fastq.gz	ERR16783364	V20PRr2	ERS29439808	ERX16176597	V20PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V20PRr3	${EQ_READS_DIR}/ERR16783365_1.fastq.gz	${EQ_READS_DIR}/ERR16783365_2.fastq.gz	ERR16783365	V20PRr3	ERS29439809	ERX16176598	V20PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V20Sr2	${EQ_READS_DIR}/ERR16783366_1.fastq.gz	${EQ_READS_DIR}/ERR16783366_2.fastq.gz	ERR16783366	V20Sr2	ERS29439810	ERX16176599	V20Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V21Dr1	${EQ_READS_DIR}/ERR16783367_1.fastq.gz	${EQ_READS_DIR}/ERR16783367_2.fastq.gz	ERR16783367	V21Dr1	ERS29439811	ERX16176600	V21Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V21Dr2	${EQ_READS_DIR}/ERR16783368_1.fastq.gz	${EQ_READS_DIR}/ERR16783368_2.fastq.gz	ERR16783368	V21Dr2	ERS29439812	ERX16176601	V21Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V21PRr1	${EQ_READS_DIR}/ERR16783369_1.fastq.gz	${EQ_READS_DIR}/ERR16783369_2.fastq.gz	ERR16783369	V21PRr1	ERS29439813	ERX16176602	V21PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V21PRr1RE	${EQ_READS_DIR}/ERR16783370_1.fastq.gz	${EQ_READS_DIR}/ERR16783370_2.fastq.gz	ERR16783370	V21PRr1RE	ERS29439814	ERX16176603	V21PRr1RE_amp_lib1	PRJEB106069	PRJEB104209				False
V21PRr2	${EQ_READS_DIR}/ERR16783371_1.fastq.gz	${EQ_READS_DIR}/ERR16783371_2.fastq.gz	ERR16783371	V21PRr2	ERS29439815	ERX16176604	V21PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V21PRr2RE	${EQ_READS_DIR}/ERR16783372_1.fastq.gz	${EQ_READS_DIR}/ERR16783372_2.fastq.gz	ERR16783372	V21PRr2RE	ERS29439816	ERX16176605	V21PRr2RE_amp_lib1	PRJEB106069	PRJEB104209				False
V21PRr3	${EQ_READS_DIR}/ERR16783373_1.fastq.gz	${EQ_READS_DIR}/ERR16783373_2.fastq.gz	ERR16783373	V21PRr3	ERS29439817	ERX16176606	V21PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V21PRr3RE	${EQ_READS_DIR}/ERR16783374_1.fastq.gz	${EQ_READS_DIR}/ERR16783374_2.fastq.gz	ERR16783374	V21PRr3RE	ERS29439818	ERX16176607	V21PRr3RE_amp_lib1	PRJEB106069	PRJEB104209				False
V21Sr3	${EQ_READS_DIR}/ERR16783375_1.fastq.gz	${EQ_READS_DIR}/ERR16783375_2.fastq.gz	ERR16783375	V21Sr3	ERS29439819	ERX16176608	V21Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V22PRr2	${EQ_READS_DIR}/ERR16783376_1.fastq.gz	${EQ_READS_DIR}/ERR16783376_2.fastq.gz	ERR16783376	V22PRr2	ERS29439820	ERX16176609	V22PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V23Dr1	${EQ_READS_DIR}/ERR16783377_1.fastq.gz	${EQ_READS_DIR}/ERR16783377_2.fastq.gz	ERR16783377	V23Dr1	ERS29439821	ERX16176610	V23Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V23PRr1	${EQ_READS_DIR}/ERR16783378_1.fastq.gz	${EQ_READS_DIR}/ERR16783378_2.fastq.gz	ERR16783378	V23PRr1	ERS29439822	ERX16176611	V23PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V23PRr2	${EQ_READS_DIR}/ERR16783379_1.fastq.gz	${EQ_READS_DIR}/ERR16783379_2.fastq.gz	ERR16783379	V23PRr2	ERS29439823	ERX16176612	V23PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V24Dr1	${EQ_READS_DIR}/ERR16783380_1.fastq.gz	${EQ_READS_DIR}/ERR16783380_2.fastq.gz	ERR16783380	V24Dr1	ERS29439824	ERX16176613	V24Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V24PRr1	${EQ_READS_DIR}/ERR16783381_1.fastq.gz	${EQ_READS_DIR}/ERR16783381_2.fastq.gz	ERR16783381	V24PRr1	ERS29439825	ERX16176614	V24PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V24PRr3	${EQ_READS_DIR}/ERR16783382_1.fastq.gz	${EQ_READS_DIR}/ERR16783382_2.fastq.gz	ERR16783382	V24PRr3	ERS29439826	ERX16176615	V24PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V25Dr3	${EQ_READS_DIR}/ERR16783383_1.fastq.gz	${EQ_READS_DIR}/ERR16783383_2.fastq.gz	ERR16783383	V25Dr3	ERS29439827	ERX16176616	V25Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V25PRr1	${EQ_READS_DIR}/ERR16783384_1.fastq.gz	${EQ_READS_DIR}/ERR16783384_2.fastq.gz	ERR16783384	V25PRr1	ERS29439828	ERX16176617	V25PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V25PRr2	${EQ_READS_DIR}/ERR16783385_1.fastq.gz	${EQ_READS_DIR}/ERR16783385_2.fastq.gz	ERR16783385	V25PRr2	ERS29439829	ERX16176618	V25PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V25PRr3	${EQ_READS_DIR}/ERR16783386_1.fastq.gz	${EQ_READS_DIR}/ERR16783386_2.fastq.gz	ERR16783386	V25PRr3	ERS29439830	ERX16176619	V25PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V25Sr2	${EQ_READS_DIR}/ERR16783387_1.fastq.gz	${EQ_READS_DIR}/ERR16783387_2.fastq.gz	ERR16783387	V25Sr2	ERS29439831	ERX16176620	V25Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V25Sr3	${EQ_READS_DIR}/ERR16783388_1.fastq.gz	${EQ_READS_DIR}/ERR16783388_2.fastq.gz	ERR16783388	V25Sr3	ERS29439832	ERX16176621	V25Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V26Dr2	${EQ_READS_DIR}/ERR16783389_1.fastq.gz	${EQ_READS_DIR}/ERR16783389_2.fastq.gz	ERR16783389	V26Dr2	ERS29439833	ERX16176622	V26Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V26Dr3	${EQ_READS_DIR}/ERR16783390_1.fastq.gz	${EQ_READS_DIR}/ERR16783390_2.fastq.gz	ERR16783390	V26Dr3	ERS29439834	ERX16176623	V26Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V26PRr1	${EQ_READS_DIR}/ERR16783391_1.fastq.gz	${EQ_READS_DIR}/ERR16783391_2.fastq.gz	ERR16783391	V26PRr1	ERS29439835	ERX16176624	V26PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V26PRr2	${EQ_READS_DIR}/ERR16783392_1.fastq.gz	${EQ_READS_DIR}/ERR16783392_2.fastq.gz	ERR16783392	V26PRr2	ERS29439836	ERX16176625	V26PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V26Sr2	${EQ_READS_DIR}/ERR16783393_1.fastq.gz	${EQ_READS_DIR}/ERR16783393_2.fastq.gz	ERR16783393	V26Sr2	ERS29439837	ERX16176626	V26Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V27Dr2	${EQ_READS_DIR}/ERR16783394_1.fastq.gz	${EQ_READS_DIR}/ERR16783394_2.fastq.gz	ERR16783394	V27Dr2	ERS29439838	ERX16176627	V27Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V27Dr3	${EQ_READS_DIR}/ERR16783395_1.fastq.gz	${EQ_READS_DIR}/ERR16783395_2.fastq.gz	ERR16783395	V27Dr3	ERS29439839	ERX16176628	V27Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V27PRr1	${EQ_READS_DIR}/ERR16783396_1.fastq.gz	${EQ_READS_DIR}/ERR16783396_2.fastq.gz	ERR16783396	V27PRr1	ERS29439840	ERX16176629	V27PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V27PRr2	${EQ_READS_DIR}/ERR16783397_1.fastq.gz	${EQ_READS_DIR}/ERR16783397_2.fastq.gz	ERR16783397	V27PRr2	ERS29439841	ERX16176630	V27PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V27PRr3	${EQ_READS_DIR}/ERR16783398_1.fastq.gz	${EQ_READS_DIR}/ERR16783398_2.fastq.gz	ERR16783398	V27PRr3	ERS29439842	ERX16176631	V27PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V28Dr1	${EQ_READS_DIR}/ERR16783399_1.fastq.gz	${EQ_READS_DIR}/ERR16783399_2.fastq.gz	ERR16783399	V28Dr1	ERS29439843	ERX16176632	V28Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V28Dr3	${EQ_READS_DIR}/ERR16783400_1.fastq.gz	${EQ_READS_DIR}/ERR16783400_2.fastq.gz	ERR16783400	V28Dr3	ERS29439844	ERX16176633	V28Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V28PRr1	${EQ_READS_DIR}/ERR16783401_1.fastq.gz	${EQ_READS_DIR}/ERR16783401_2.fastq.gz	ERR16783401	V28PRr1	ERS29439845	ERX16176634	V28PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V28PRr2	${EQ_READS_DIR}/ERR16783402_1.fastq.gz	${EQ_READS_DIR}/ERR16783402_2.fastq.gz	ERR16783402	V28PRr2	ERS29439846	ERX16176635	V28PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V28PRr3	${EQ_READS_DIR}/ERR16783403_1.fastq.gz	${EQ_READS_DIR}/ERR16783403_2.fastq.gz	ERR16783403	V28PRr3	ERS29439847	ERX16176636	V28PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V29PRr2	${EQ_READS_DIR}/ERR16783405_1.fastq.gz	${EQ_READS_DIR}/ERR16783405_2.fastq.gz	ERR16783405	V29PRr2	ERS29439848	ERX16176638	V29PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V29PRr3	${EQ_READS_DIR}/ERR16783406_1.fastq.gz	${EQ_READS_DIR}/ERR16783406_2.fastq.gz	ERR16783406	V29PRr3	ERS29439849	ERX16176639	V29PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V2Dr1	${EQ_READS_DIR}/ERR16783407_1.fastq.gz	${EQ_READS_DIR}/ERR16783407_2.fastq.gz	ERR16783407	V2Dr1	ERS29439850	ERX16176640	V2Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V2Dr2	${EQ_READS_DIR}/ERR16783408_1.fastq.gz	${EQ_READS_DIR}/ERR16783408_2.fastq.gz	ERR16783408	V2Dr2	ERS29439851	ERX16176641	V2Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V2PRr1	${EQ_READS_DIR}/ERR16783409_1.fastq.gz	${EQ_READS_DIR}/ERR16783409_2.fastq.gz	ERR16783409	V2PRr1	ERS29439852	ERX16176642	V2PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V2PRr2	${EQ_READS_DIR}/ERR16783410_1.fastq.gz	${EQ_READS_DIR}/ERR16783410_2.fastq.gz	ERR16783410	V2PRr2	ERS29439853	ERX16176643	V2PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V2PRr3	${EQ_READS_DIR}/ERR16783411_1.fastq.gz	${EQ_READS_DIR}/ERR16783411_2.fastq.gz	ERR16783411	V2PRr3	ERS29439854	ERX16176644	V2PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V2Sr1	${EQ_READS_DIR}/ERR16783412_1.fastq.gz	${EQ_READS_DIR}/ERR16783412_2.fastq.gz	ERR16783412	V2Sr1	ERS29439855	ERX16176645	V2Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V2Sr2	${EQ_READS_DIR}/ERR16783413_1.fastq.gz	${EQ_READS_DIR}/ERR16783413_2.fastq.gz	ERR16783413	V2Sr2	ERS29439856	ERX16176646	V2Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V30PRr1	${EQ_READS_DIR}/ERR16783414_1.fastq.gz	${EQ_READS_DIR}/ERR16783414_2.fastq.gz	ERR16783414	V30PRr1	ERS29439857	ERX16176647	V30PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V30PRr2	${EQ_READS_DIR}/ERR16783415_1.fastq.gz	${EQ_READS_DIR}/ERR16783415_2.fastq.gz	ERR16783415	V30PRr2	ERS29439858	ERX16176648	V30PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V30PRr3	${EQ_READS_DIR}/ERR16783416_1.fastq.gz	${EQ_READS_DIR}/ERR16783416_2.fastq.gz	ERR16783416	V30PRr3	ERS29439859	ERX16176649	V30PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V30Sr2	${EQ_READS_DIR}/ERR16783417_1.fastq.gz	${EQ_READS_DIR}/ERR16783417_2.fastq.gz	ERR16783417	V30Sr2	ERS29439860	ERX16176650	V30Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Surface	False	True
V31Dr1	${EQ_READS_DIR}/ERR16783418_1.fastq.gz	${EQ_READS_DIR}/ERR16783418_2.fastq.gz	ERR16783418	V31Dr1	ERS29439861	ERX16176651	V31Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V31Dr3	${EQ_READS_DIR}/ERR16783419_1.fastq.gz	${EQ_READS_DIR}/ERR16783419_2.fastq.gz	ERR16783419	V31Dr3	ERS29439862	ERX16176652	V31Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Deep	False	True
V32PRr1	${EQ_READS_DIR}/ERR16783420_1.fastq.gz	${EQ_READS_DIR}/ERR16783420_2.fastq.gz	ERR16783420	V32PRr1	ERS29439863	ERX16176653	V32PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
V32PRr2	${EQ_READS_DIR}/ERR16783421_1.fastq.gz	${EQ_READS_DIR}/ERR16783421_2.fastq.gz	ERR16783421	V32PRr2	ERS29439864	ERX16176654	V32PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip5	Rhizosphere	False	True
