sampleID,forwardReads,reverseReads,run
F59Sr1,${EQ_READS_DIR}/ERR16063135_1.fastq.gz,${EQ_READS_DIR}/ERR16063135_2.fastq.gz,ERR16063135
F59Sr2,${EQ_READS_DIR}/ERR16063136_1.fastq.gz,${EQ_READS_DIR}/ERR16063136_2.fastq.gz,ERR16063136
F59Sr3,${EQ_READS_DIR}/ERR16063137_1.fastq.gz,${EQ_READS_DIR}/ERR16063137_2.fastq.gz,ERR16063137
F59PRr1,${EQ_READS_DIR}/ERR16063138_1.fastq.gz,${EQ_READS_DIR}/ERR16063138_2.fastq.gz,ERR16063138
F60Sr1,${EQ_READS_DIR}/ERR16063139_1.fastq.gz,${EQ_READS_DIR}/ERR16063139_2.fastq.gz,ERR16063139
F60Sr2,${EQ_READS_DIR}/ERR16063140_1.fastq.gz,${EQ_READS_DIR}/ERR16063140_2.fastq.gz,ERR16063140
F60Sr3,${EQ_READS_DIR}/ERR16063141_1.fastq.gz,${EQ_READS_DIR}/ERR16063141_2.fastq.gz,ERR16063141
F60PRr1,${EQ_READS_DIR}/ERR16063142_1.fastq.gz,${EQ_READS_DIR}/ERR16063142_2.fastq.gz,ERR16063142
F60PRr2,${EQ_READS_DIR}/ERR16063143_1.fastq.gz,${EQ_READS_DIR}/ERR16063143_2.fastq.gz,ERR16063143
F60PRr3,${EQ_READS_DIR}/ERR16063144_1.fastq.gz,${EQ_READS_DIR}/ERR16063144_2.fastq.gz,ERR16063144
F15PRr1__lib2,${EQ_READS_DIR}/ERR16063145_1.fastq.gz,${EQ_READS_DIR}/ERR16063145_2.fastq.gz,ERR16063145
F20Sr3__lib2,${EQ_READS_DIR}/ERR16063146_1.fastq.gz,${EQ_READS_DIR}/ERR16063146_2.fastq.gz,ERR16063146
F24PRr3__lib2,${EQ_READS_DIR}/ERR16063147_1.fastq.gz,${EQ_READS_DIR}/ERR16063147_2.fastq.gz,ERR16063147
F31Sr2__lib2,${EQ_READS_DIR}/ERR16063148_1.fastq.gz,${EQ_READS_DIR}/ERR16063148_2.fastq.gz,ERR16063148
F31Sr3__lib2,${EQ_READS_DIR}/ERR16063149_1.fastq.gz,${EQ_READS_DIR}/ERR16063149_2.fastq.gz,ERR16063149
F33Dr1__lib2,${EQ_READS_DIR}/ERR16063150_1.fastq.gz,${EQ_READS_DIR}/ERR16063150_2.fastq.gz,ERR16063150
F34Sr1__lib2,${EQ_READS_DIR}/ERR16063151_1.fastq.gz,${EQ_READS_DIR}/ERR16063151_2.fastq.gz,ERR16063151
F40Dr3__lib2,${EQ_READS_DIR}/ERR16063152_1.fastq.gz,${EQ_READS_DIR}/ERR16063152_2.fastq.gz,ERR16063152
F41Dr3__lib2,${EQ_READS_DIR}/ERR16063153_1.fastq.gz,${EQ_READS_DIR}/ERR16063153_2.fastq.gz,ERR16063153
F43Dr1__lib2,${EQ_READS_DIR}/ERR16063154_1.fastq.gz,${EQ_READS_DIR}/ERR16063154_2.fastq.gz,ERR16063154
F47PRr1__lib2,${EQ_READS_DIR}/ERR16063155_1.fastq.gz,${EQ_READS_DIR}/ERR16063155_2.fastq.gz,ERR16063155
F48PRr3__lib2,${EQ_READS_DIR}/ERR16063156_1.fastq.gz,${EQ_READS_DIR}/ERR16063156_2.fastq.gz,ERR16063156
F51Sr3__lib2,${EQ_READS_DIR}/ERR16063157_1.fastq.gz,${EQ_READS_DIR}/ERR16063157_2.fastq.gz,ERR16063157
F52Sr2__lib2,${EQ_READS_DIR}/ERR16063158_1.fastq.gz,${EQ_READS_DIR}/ERR16063158_2.fastq.gz,ERR16063158
F55Sr1__lib2,${EQ_READS_DIR}/ERR16063159_1.fastq.gz,${EQ_READS_DIR}/ERR16063159_2.fastq.gz,ERR16063159
F56Sr2__lib2,${EQ_READS_DIR}/ERR16063160_1.fastq.gz,${EQ_READS_DIR}/ERR16063160_2.fastq.gz,ERR16063160
F56Sr3__lib2,${EQ_READS_DIR}/ERR16063161_1.fastq.gz,${EQ_READS_DIR}/ERR16063161_2.fastq.gz,ERR16063161
F57Dr1__lib2,${EQ_READS_DIR}/ERR16063162_1.fastq.gz,${EQ_READS_DIR}/ERR16063162_2.fastq.gz,ERR16063162
F57Sr3__lib2,${EQ_READS_DIR}/ERR16063163_1.fastq.gz,${EQ_READS_DIR}/ERR16063163_2.fastq.gz,ERR16063163
F58Dr1__lib2,${EQ_READS_DIR}/ERR16063164_1.fastq.gz,${EQ_READS_DIR}/ERR16063164_2.fastq.gz,ERR16063164
F58Sr3__lib2,${EQ_READS_DIR}/ERR16063165_1.fastq.gz,${EQ_READS_DIR}/ERR16063165_2.fastq.gz,ERR16063165
F59Dr2__lib2,${EQ_READS_DIR}/ERR16063166_1.fastq.gz,${EQ_READS_DIR}/ERR16063166_2.fastq.gz,ERR16063166
F59PRr1__lib2,${EQ_READS_DIR}/ERR16063167_1.fastq.gz,${EQ_READS_DIR}/ERR16063167_2.fastq.gz,ERR16063167
F59Sr3__lib2,${EQ_READS_DIR}/ERR16063168_1.fastq.gz,${EQ_READS_DIR}/ERR16063168_2.fastq.gz,ERR16063168
F60PRr1__lib2,${EQ_READS_DIR}/ERR16063169_1.fastq.gz,${EQ_READS_DIR}/ERR16063169_2.fastq.gz,ERR16063169
F60PRr2__lib2,${EQ_READS_DIR}/ERR16063170_1.fastq.gz,${EQ_READS_DIR}/ERR16063170_2.fastq.gz,ERR16063170
F60Sr3__lib2,${EQ_READS_DIR}/ERR16063172_1.fastq.gz,${EQ_READS_DIR}/ERR16063172_2.fastq.gz,ERR16063172
F1PRr2__lib2,${EQ_READS_DIR}/ERR16063173_1.fastq.gz,${EQ_READS_DIR}/ERR16063173_2.fastq.gz,ERR16063173
EB1,${EQ_READS_DIR}/ERR16783283_1.fastq.gz,${EQ_READS_DIR}/ERR16783283_2.fastq.gz,ERR16783283
EB10,${EQ_READS_DIR}/ERR16783284_1.fastq.gz,${EQ_READS_DIR}/ERR16783284_2.fastq.gz,ERR16783284
EB11,${EQ_READS_DIR}/ERR16783285_1.fastq.gz,${EQ_READS_DIR}/ERR16783285_2.fastq.gz,ERR16783285
EB12,${EQ_READS_DIR}/ERR16783286_1.fastq.gz,${EQ_READS_DIR}/ERR16783286_2.fastq.gz,ERR16783286
EB13,${EQ_READS_DIR}/ERR16783287_1.fastq.gz,${EQ_READS_DIR}/ERR16783287_2.fastq.gz,ERR16783287
EB14,${EQ_READS_DIR}/ERR16783288_1.fastq.gz,${EQ_READS_DIR}/ERR16783288_2.fastq.gz,ERR16783288
EB15,${EQ_READS_DIR}/ERR16783289_1.fastq.gz,${EQ_READS_DIR}/ERR16783289_2.fastq.gz,ERR16783289
EB16,${EQ_READS_DIR}/ERR16783290_1.fastq.gz,${EQ_READS_DIR}/ERR16783290_2.fastq.gz,ERR16783290
EB17,${EQ_READS_DIR}/ERR16783291_1.fastq.gz,${EQ_READS_DIR}/ERR16783291_2.fastq.gz,ERR16783291
EB18,${EQ_READS_DIR}/ERR16783292_1.fastq.gz,${EQ_READS_DIR}/ERR16783292_2.fastq.gz,ERR16783292
EB2,${EQ_READS_DIR}/ERR16783293_1.fastq.gz,${EQ_READS_DIR}/ERR16783293_2.fastq.gz,ERR16783293
EB3,${EQ_READS_DIR}/ERR16783294_1.fastq.gz,${EQ_READS_DIR}/ERR16783294_2.fastq.gz,ERR16783294
EB4,${EQ_READS_DIR}/ERR16783295_1.fastq.gz,${EQ_READS_DIR}/ERR16783295_2.fastq.gz,ERR16783295
EB5,${EQ_READS_DIR}/ERR16783296_1.fastq.gz,${EQ_READS_DIR}/ERR16783296_2.fastq.gz,ERR16783296
EB6,${EQ_READS_DIR}/ERR16783297_1.fastq.gz,${EQ_READS_DIR}/ERR16783297_2.fastq.gz,ERR16783297
EB7,${EQ_READS_DIR}/ERR16783298_1.fastq.gz,${EQ_READS_DIR}/ERR16783298_2.fastq.gz,ERR16783298
EB8,${EQ_READS_DIR}/ERR16783299_1.fastq.gz,${EQ_READS_DIR}/ERR16783299_2.fastq.gz,ERR16783299
EB9,${EQ_READS_DIR}/ERR16783300_1.fastq.gz,${EQ_READS_DIR}/ERR16783300_2.fastq.gz,ERR16783300
Negative1,${EQ_READS_DIR}/ERR16783301_1.fastq.gz,${EQ_READS_DIR}/ERR16783301_2.fastq.gz,ERR16783301
Negative2,${EQ_READS_DIR}/ERR16783302_1.fastq.gz,${EQ_READS_DIR}/ERR16783302_2.fastq.gz,ERR16783302
Negative4,${EQ_READS_DIR}/ERR16783304_1.fastq.gz,${EQ_READS_DIR}/ERR16783304_2.fastq.gz,ERR16783304
Negative5,${EQ_READS_DIR}/ERR16783305_1.fastq.gz,${EQ_READS_DIR}/ERR16783305_2.fastq.gz,ERR16783305
Negative6,${EQ_READS_DIR}/ERR16783306_1.fastq.gz,${EQ_READS_DIR}/ERR16783306_2.fastq.gz,ERR16783306
Negative7,${EQ_READS_DIR}/ERR16783307_1.fastq.gz,${EQ_READS_DIR}/ERR16783307_2.fastq.gz,ERR16783307
V10Dr1,${EQ_READS_DIR}/ERR16783308_1.fastq.gz,${EQ_READS_DIR}/ERR16783308_2.fastq.gz,ERR16783308
V10PRr2,${EQ_READS_DIR}/ERR16783309_1.fastq.gz,${EQ_READS_DIR}/ERR16783309_2.fastq.gz,ERR16783309
V11Dr3,${EQ_READS_DIR}/ERR16783310_1.fastq.gz,${EQ_READS_DIR}/ERR16783310_2.fastq.gz,ERR16783310
V11PRr2,${EQ_READS_DIR}/ERR16783311_1.fastq.gz,${EQ_READS_DIR}/ERR16783311_2.fastq.gz,ERR16783311
V11PRr3,${EQ_READS_DIR}/ERR16783312_1.fastq.gz,${EQ_READS_DIR}/ERR16783312_2.fastq.gz,ERR16783312
V11Sr2,${EQ_READS_DIR}/ERR16783313_1.fastq.gz,${EQ_READS_DIR}/ERR16783313_2.fastq.gz,ERR16783313
V12Dr3,${EQ_READS_DIR}/ERR16783314_1.fastq.gz,${EQ_READS_DIR}/ERR16783314_2.fastq.gz,ERR16783314
V12PRr1,${EQ_READS_DIR}/ERR16783315_1.fastq.gz,${EQ_READS_DIR}/ERR16783315_2.fastq.gz,ERR16783315
V12PRr2,${EQ_READS_DIR}/ERR16783316_1.fastq.gz,${EQ_READS_DIR}/ERR16783316_2.fastq.gz,ERR16783316
V12PRr3,${EQ_READS_DIR}/ERR16783317_1.fastq.gz,${EQ_READS_DIR}/ERR16783317_2.fastq.gz,ERR16783317
V12Sr1,${EQ_READS_DIR}/ERR16783318_1.fastq.gz,${EQ_READS_DIR}/ERR16783318_2.fastq.gz,ERR16783318
V12Sr3,${EQ_READS_DIR}/ERR16783319_1.fastq.gz,${EQ_READS_DIR}/ERR16783319_2.fastq.gz,ERR16783319
V13PRr1,${EQ_READS_DIR}/ERR16783320_1.fastq.gz,${EQ_READS_DIR}/ERR16783320_2.fastq.gz,ERR16783320
V13PRr2,${EQ_READS_DIR}/ERR16783321_1.fastq.gz,${EQ_READS_DIR}/ERR16783321_2.fastq.gz,ERR16783321
V13Sr3,${EQ_READS_DIR}/ERR16783322_1.fastq.gz,${EQ_READS_DIR}/ERR16783322_2.fastq.gz,ERR16783322
V14Dr3,${EQ_READS_DIR}/ERR16783323_1.fastq.gz,${EQ_READS_DIR}/ERR16783323_2.fastq.gz,ERR16783323
V14PRr1,${EQ_READS_DIR}/ERR16783324_1.fastq.gz,${EQ_READS_DIR}/ERR16783324_2.fastq.gz,ERR16783324
V14PRr2,${EQ_READS_DIR}/ERR16783325_1.fastq.gz,${EQ_READS_DIR}/ERR16783325_2.fastq.gz,ERR16783325
V14PRr3,${EQ_READS_DIR}/ERR16783326_1.fastq.gz,${EQ_READS_DIR}/ERR16783326_2.fastq.gz,ERR16783326
V14Sr1,${EQ_READS_DIR}/ERR16783327_1.fastq.gz,${EQ_READS_DIR}/ERR16783327_2.fastq.gz,ERR16783327
V15Dr1,${EQ_READS_DIR}/ERR16783328_1.fastq.gz,${EQ_READS_DIR}/ERR16783328_2.fastq.gz,ERR16783328
V15Dr2,${EQ_READS_DIR}/ERR16783329_1.fastq.gz,${EQ_READS_DIR}/ERR16783329_2.fastq.gz,ERR16783329
V15Dr3,${EQ_READS_DIR}/ERR16783330_1.fastq.gz,${EQ_READS_DIR}/ERR16783330_2.fastq.gz,ERR16783330
V15PRr1,${EQ_READS_DIR}/ERR16783331_1.fastq.gz,${EQ_READS_DIR}/ERR16783331_2.fastq.gz,ERR16783331
V15PRr2,${EQ_READS_DIR}/ERR16783332_1.fastq.gz,${EQ_READS_DIR}/ERR16783332_2.fastq.gz,ERR16783332
V15PRr3,${EQ_READS_DIR}/ERR16783333_1.fastq.gz,${EQ_READS_DIR}/ERR16783333_2.fastq.gz,ERR16783333
V15Sr1,${EQ_READS_DIR}/ERR16783334_1.fastq.gz,${EQ_READS_DIR}/ERR16783334_2.fastq.gz,ERR16783334
V15Sr2,${EQ_READS_DIR}/ERR16783335_1.fastq.gz,${EQ_READS_DIR}/ERR16783335_2.fastq.gz,ERR16783335
V16Dr1O,${EQ_READS_DIR}/ERR16783336_1.fastq.gz,${EQ_READS_DIR}/ERR16783336_2.fastq.gz,ERR16783336
V16Dr1T,${EQ_READS_DIR}/ERR16783337_1.fastq.gz,${EQ_READS_DIR}/ERR16783337_2.fastq.gz,ERR16783337
V16Dr3,${EQ_READS_DIR}/ERR16783338_1.fastq.gz,${EQ_READS_DIR}/ERR16783338_2.fastq.gz,ERR16783338
V16PRr1,${EQ_READS_DIR}/ERR16783339_1.fastq.gz,${EQ_READS_DIR}/ERR16783339_2.fastq.gz,ERR16783339
V16PRr1O,${EQ_READS_DIR}/ERR16783340_1.fastq.gz,${EQ_READS_DIR}/ERR16783340_2.fastq.gz,ERR16783340
V16PRr1T,${EQ_READS_DIR}/ERR16783341_1.fastq.gz,${EQ_READS_DIR}/ERR16783341_2.fastq.gz,ERR16783341
V16PRr2,${EQ_READS_DIR}/ERR16783342_1.fastq.gz,${EQ_READS_DIR}/ERR16783342_2.fastq.gz,ERR16783342
V16PRr3,${EQ_READS_DIR}/ERR16783343_1.fastq.gz,${EQ_READS_DIR}/ERR16783343_2.fastq.gz,ERR16783343
V16Sr1O,${EQ_READS_DIR}/ERR16783344_1.fastq.gz,${EQ_READS_DIR}/ERR16783344_2.fastq.gz,ERR16783344
V17Dr1,${EQ_READS_DIR}/ERR16783345_1.fastq.gz,${EQ_READS_DIR}/ERR16783345_2.fastq.gz,ERR16783345
V17Dr2,${EQ_READS_DIR}/ERR16783346_1.fastq.gz,${EQ_READS_DIR}/ERR16783346_2.fastq.gz,ERR16783346
V17PRr1,${EQ_READS_DIR}/ERR16783347_1.fastq.gz,${EQ_READS_DIR}/ERR16783347_2.fastq.gz,ERR16783347
V17PRr2,${EQ_READS_DIR}/ERR16783348_1.fastq.gz,${EQ_READS_DIR}/ERR16783348_2.fastq.gz,ERR16783348
V17PRr3,${EQ_READS_DIR}/ERR16783349_1.fastq.gz,${EQ_READS_DIR}/ERR16783349_2.fastq.gz,ERR16783349
V18PRr2,${EQ_READS_DIR}/ERR16783350_1.fastq.gz,${EQ_READS_DIR}/ERR16783350_2.fastq.gz,ERR16783350
V18PRr3,${EQ_READS_DIR}/ERR16783351_1.fastq.gz,${EQ_READS_DIR}/ERR16783351_2.fastq.gz,ERR16783351
V19Dr2,${EQ_READS_DIR}/ERR16783352_1.fastq.gz,${EQ_READS_DIR}/ERR16783352_2.fastq.gz,ERR16783352
V19Dr3,${EQ_READS_DIR}/ERR16783353_1.fastq.gz,${EQ_READS_DIR}/ERR16783353_2.fastq.gz,ERR16783353
V19PRr1,${EQ_READS_DIR}/ERR16783354_1.fastq.gz,${EQ_READS_DIR}/ERR16783354_2.fastq.gz,ERR16783354
V19PRr2,${EQ_READS_DIR}/ERR16783355_1.fastq.gz,${EQ_READS_DIR}/ERR16783355_2.fastq.gz,ERR16783355
V19PRr3,${EQ_READS_DIR}/ERR16783356_1.fastq.gz,${EQ_READS_DIR}/ERR16783356_2.fastq.gz,ERR16783356
V19Sr3,${EQ_READS_DIR}/ERR16783357_1.fastq.gz,${EQ_READS_DIR}/ERR16783357_2.fastq.gz,ERR16783357
V1Dr1,${EQ_READS_DIR}/ERR16783358_1.fastq.gz,${EQ_READS_DIR}/ERR16783358_2.fastq.gz,ERR16783358
V1Dr3,${EQ_READS_DIR}/ERR16783359_1.fastq.gz,${EQ_READS_DIR}/ERR16783359_2.fastq.gz,ERR16783359
V1PRr1,${EQ_READS_DIR}/ERR16783360_1.fastq.gz,${EQ_READS_DIR}/ERR16783360_2.fastq.gz,ERR16783360
V1PRr2,${EQ_READS_DIR}/ERR16783361_1.fastq.gz,${EQ_READS_DIR}/ERR16783361_2.fastq.gz,ERR16783361
V1PRr3,${EQ_READS_DIR}/ERR16783362_1.fastq.gz,${EQ_READS_DIR}/ERR16783362_2.fastq.gz,ERR16783362
V20PRr1,${EQ_READS_DIR}/ERR16783363_1.fastq.gz,${EQ_READS_DIR}/ERR16783363_2.fastq.gz,ERR16783363
V20PRr2,${EQ_READS_DIR}/ERR16783364_1.fastq.gz,${EQ_READS_DIR}/ERR16783364_2.fastq.gz,ERR16783364
V20PRr3,${EQ_READS_DIR}/ERR16783365_1.fastq.gz,${EQ_READS_DIR}/ERR16783365_2.fastq.gz,ERR16783365
V20Sr2,${EQ_READS_DIR}/ERR16783366_1.fastq.gz,${EQ_READS_DIR}/ERR16783366_2.fastq.gz,ERR16783366
V21Dr1,${EQ_READS_DIR}/ERR16783367_1.fastq.gz,${EQ_READS_DIR}/ERR16783367_2.fastq.gz,ERR16783367
V21Dr2,${EQ_READS_DIR}/ERR16783368_1.fastq.gz,${EQ_READS_DIR}/ERR16783368_2.fastq.gz,ERR16783368
V21PRr1,${EQ_READS_DIR}/ERR16783369_1.fastq.gz,${EQ_READS_DIR}/ERR16783369_2.fastq.gz,ERR16783369
V21PRr1RE,${EQ_READS_DIR}/ERR16783370_1.fastq.gz,${EQ_READS_DIR}/ERR16783370_2.fastq.gz,ERR16783370
V21PRr2,${EQ_READS_DIR}/ERR16783371_1.fastq.gz,${EQ_READS_DIR}/ERR16783371_2.fastq.gz,ERR16783371
V21PRr2RE,${EQ_READS_DIR}/ERR16783372_1.fastq.gz,${EQ_READS_DIR}/ERR16783372_2.fastq.gz,ERR16783372
V21PRr3,${EQ_READS_DIR}/ERR16783373_1.fastq.gz,${EQ_READS_DIR}/ERR16783373_2.fastq.gz,ERR16783373
V21PRr3RE,${EQ_READS_DIR}/ERR16783374_1.fastq.gz,${EQ_READS_DIR}/ERR16783374_2.fastq.gz,ERR16783374
V21Sr3,${EQ_READS_DIR}/ERR16783375_1.fastq.gz,${EQ_READS_DIR}/ERR16783375_2.fastq.gz,ERR16783375
V22PRr2,${EQ_READS_DIR}/ERR16783376_1.fastq.gz,${EQ_READS_DIR}/ERR16783376_2.fastq.gz,ERR16783376
V23Dr1,${EQ_READS_DIR}/ERR16783377_1.fastq.gz,${EQ_READS_DIR}/ERR16783377_2.fastq.gz,ERR16783377
V23PRr1,${EQ_READS_DIR}/ERR16783378_1.fastq.gz,${EQ_READS_DIR}/ERR16783378_2.fastq.gz,ERR16783378
V23PRr2,${EQ_READS_DIR}/ERR16783379_1.fastq.gz,${EQ_READS_DIR}/ERR16783379_2.fastq.gz,ERR16783379
V24Dr1,${EQ_READS_DIR}/ERR16783380_1.fastq.gz,${EQ_READS_DIR}/ERR16783380_2.fastq.gz,ERR16783380
V24PRr1,${EQ_READS_DIR}/ERR16783381_1.fastq.gz,${EQ_READS_DIR}/ERR16783381_2.fastq.gz,ERR16783381
V24PRr3,${EQ_READS_DIR}/ERR16783382_1.fastq.gz,${EQ_READS_DIR}/ERR16783382_2.fastq.gz,ERR16783382
V25Dr3,${EQ_READS_DIR}/ERR16783383_1.fastq.gz,${EQ_READS_DIR}/ERR16783383_2.fastq.gz,ERR16783383
V25PRr1,${EQ_READS_DIR}/ERR16783384_1.fastq.gz,${EQ_READS_DIR}/ERR16783384_2.fastq.gz,ERR16783384
V25PRr2,${EQ_READS_DIR}/ERR16783385_1.fastq.gz,${EQ_READS_DIR}/ERR16783385_2.fastq.gz,ERR16783385
V25PRr3,${EQ_READS_DIR}/ERR16783386_1.fastq.gz,${EQ_READS_DIR}/ERR16783386_2.fastq.gz,ERR16783386
V25Sr2,${EQ_READS_DIR}/ERR16783387_1.fastq.gz,${EQ_READS_DIR}/ERR16783387_2.fastq.gz,ERR16783387
V25Sr3,${EQ_READS_DIR}/ERR16783388_1.fastq.gz,${EQ_READS_DIR}/ERR16783388_2.fastq.gz,ERR16783388
V26Dr2,${EQ_READS_DIR}/ERR16783389_1.fastq.gz,${EQ_READS_DIR}/ERR16783389_2.fastq.gz,ERR16783389
V26Dr3,${EQ_READS_DIR}/ERR16783390_1.fastq.gz,${EQ_READS_DIR}/ERR16783390_2.fastq.gz,ERR16783390
V26PRr1,${EQ_READS_DIR}/ERR16783391_1.fastq.gz,${EQ_READS_DIR}/ERR16783391_2.fastq.gz,ERR16783391
V26PRr2,${EQ_READS_DIR}/ERR16783392_1.fastq.gz,${EQ_READS_DIR}/ERR16783392_2.fastq.gz,ERR16783392
V26Sr2,${EQ_READS_DIR}/ERR16783393_1.fastq.gz,${EQ_READS_DIR}/ERR16783393_2.fastq.gz,ERR16783393
V27Dr2,${EQ_READS_DIR}/ERR16783394_1.fastq.gz,${EQ_READS_DIR}/ERR16783394_2.fastq.gz,ERR16783394
V27Dr3,${EQ_READS_DIR}/ERR16783395_1.fastq.gz,${EQ_READS_DIR}/ERR16783395_2.fastq.gz,ERR16783395
V27PRr1,${EQ_READS_DIR}/ERR16783396_1.fastq.gz,${EQ_READS_DIR}/ERR16783396_2.fastq.gz,ERR16783396
V27PRr2,${EQ_READS_DIR}/ERR16783397_1.fastq.gz,${EQ_READS_DIR}/ERR16783397_2.fastq.gz,ERR16783397
V27PRr3,${EQ_READS_DIR}/ERR16783398_1.fastq.gz,${EQ_READS_DIR}/ERR16783398_2.fastq.gz,ERR16783398
V28Dr1,${EQ_READS_DIR}/ERR16783399_1.fastq.gz,${EQ_READS_DIR}/ERR16783399_2.fastq.gz,ERR16783399
V28Dr3,${EQ_READS_DIR}/ERR16783400_1.fastq.gz,${EQ_READS_DIR}/ERR16783400_2.fastq.gz,ERR16783400
V28PRr1,${EQ_READS_DIR}/ERR16783401_1.fastq.gz,${EQ_READS_DIR}/ERR16783401_2.fastq.gz,ERR16783401
V28PRr2,${EQ_READS_DIR}/ERR16783402_1.fastq.gz,${EQ_READS_DIR}/ERR16783402_2.fastq.gz,ERR16783402
V28PRr3,${EQ_READS_DIR}/ERR16783403_1.fastq.gz,${EQ_READS_DIR}/ERR16783403_2.fastq.gz,ERR16783403
V29PRr2,${EQ_READS_DIR}/ERR16783405_1.fastq.gz,${EQ_READS_DIR}/ERR16783405_2.fastq.gz,ERR16783405
V29PRr3,${EQ_READS_DIR}/ERR16783406_1.fastq.gz,${EQ_READS_DIR}/ERR16783406_2.fastq.gz,ERR16783406
V2Dr1,${EQ_READS_DIR}/ERR16783407_1.fastq.gz,${EQ_READS_DIR}/ERR16783407_2.fastq.gz,ERR16783407
V2Dr2,${EQ_READS_DIR}/ERR16783408_1.fastq.gz,${EQ_READS_DIR}/ERR16783408_2.fastq.gz,ERR16783408
V2PRr1,${EQ_READS_DIR}/ERR16783409_1.fastq.gz,${EQ_READS_DIR}/ERR16783409_2.fastq.gz,ERR16783409
V2PRr2,${EQ_READS_DIR}/ERR16783410_1.fastq.gz,${EQ_READS_DIR}/ERR16783410_2.fastq.gz,ERR16783410
V2PRr3,${EQ_READS_DIR}/ERR16783411_1.fastq.gz,${EQ_READS_DIR}/ERR16783411_2.fastq.gz,ERR16783411
V2Sr1,${EQ_READS_DIR}/ERR16783412_1.fastq.gz,${EQ_READS_DIR}/ERR16783412_2.fastq.gz,ERR16783412
V2Sr2,${EQ_READS_DIR}/ERR16783413_1.fastq.gz,${EQ_READS_DIR}/ERR16783413_2.fastq.gz,ERR16783413
V30PRr1,${EQ_READS_DIR}/ERR16783414_1.fastq.gz,${EQ_READS_DIR}/ERR16783414_2.fastq.gz,ERR16783414
V30PRr2,${EQ_READS_DIR}/ERR16783415_1.fastq.gz,${EQ_READS_DIR}/ERR16783415_2.fastq.gz,ERR16783415
V30PRr3,${EQ_READS_DIR}/ERR16783416_1.fastq.gz,${EQ_READS_DIR}/ERR16783416_2.fastq.gz,ERR16783416
V30Sr2,${EQ_READS_DIR}/ERR16783417_1.fastq.gz,${EQ_READS_DIR}/ERR16783417_2.fastq.gz,ERR16783417
V31Dr1,${EQ_READS_DIR}/ERR16783418_1.fastq.gz,${EQ_READS_DIR}/ERR16783418_2.fastq.gz,ERR16783418
V31Dr3,${EQ_READS_DIR}/ERR16783419_1.fastq.gz,${EQ_READS_DIR}/ERR16783419_2.fastq.gz,ERR16783419
V32PRr1,${EQ_READS_DIR}/ERR16783420_1.fastq.gz,${EQ_READS_DIR}/ERR16783420_2.fastq.gz,ERR16783420
V32PRr2,${EQ_READS_DIR}/ERR16783421_1.fastq.gz,${EQ_READS_DIR}/ERR16783421_2.fastq.gz,ERR16783421
V32PRr3,${EQ_READS_DIR}/ERR16783422_1.fastq.gz,${EQ_READS_DIR}/ERR16783422_2.fastq.gz,ERR16783422
V33PRr1,${EQ_READS_DIR}/ERR16783423_1.fastq.gz,${EQ_READS_DIR}/ERR16783423_2.fastq.gz,ERR16783423
V33PRr2,${EQ_READS_DIR}/ERR16783424_1.fastq.gz,${EQ_READS_DIR}/ERR16783424_2.fastq.gz,ERR16783424
V33PRr3,${EQ_READS_DIR}/ERR16783425_1.fastq.gz,${EQ_READS_DIR}/ERR16783425_2.fastq.gz,ERR16783425
V34Dr2,${EQ_READS_DIR}/ERR16783426_1.fastq.gz,${EQ_READS_DIR}/ERR16783426_2.fastq.gz,ERR16783426
V34PRr1,${EQ_READS_DIR}/ERR16783427_1.fastq.gz,${EQ_READS_DIR}/ERR16783427_2.fastq.gz,ERR16783427
V34PRr2,${EQ_READS_DIR}/ERR16783428_1.fastq.gz,${EQ_READS_DIR}/ERR16783428_2.fastq.gz,ERR16783428
V34PRr3,${EQ_READS_DIR}/ERR16783429_1.fastq.gz,${EQ_READS_DIR}/ERR16783429_2.fastq.gz,ERR16783429
V35Dr1,${EQ_READS_DIR}/ERR16783430_1.fastq.gz,${EQ_READS_DIR}/ERR16783430_2.fastq.gz,ERR16783430
V35PRr1,${EQ_READS_DIR}/ERR16783431_1.fastq.gz,${EQ_READS_DIR}/ERR16783431_2.fastq.gz,ERR16783431
V35PRr2,${EQ_READS_DIR}/ERR16783432_1.fastq.gz,${EQ_READS_DIR}/ERR16783432_2.fastq.gz,ERR16783432
V35PRr3,${EQ_READS_DIR}/ERR16783433_1.fastq.gz,${EQ_READS_DIR}/ERR16783433_2.fastq.gz,ERR16783433
V35PRr3R,${EQ_READS_DIR}/ERR16783434_1.fastq.gz,${EQ_READS_DIR}/ERR16783434_2.fastq.gz,ERR16783434
V37Dr1,${EQ_READS_DIR}/ERR16783435_1.fastq.gz,${EQ_READS_DIR}/ERR16783435_2.fastq.gz,ERR16783435
V37PRr2,${EQ_READS_DIR}/ERR16783436_1.fastq.gz,${EQ_READS_DIR}/ERR16783436_2.fastq.gz,ERR16783436
V37PRr3,${EQ_READS_DIR}/ERR16783437_1.fastq.gz,${EQ_READS_DIR}/ERR16783437_2.fastq.gz,ERR16783437
V38PRr3,${EQ_READS_DIR}/ERR16783438_1.fastq.gz,${EQ_READS_DIR}/ERR16783438_2.fastq.gz,ERR16783438
V38Sr2,${EQ_READS_DIR}/ERR16783439_1.fastq.gz,${EQ_READS_DIR}/ERR16783439_2.fastq.gz,ERR16783439
