source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes
Trip 4	102	4	S35Sr1	https://rubalkhali.science/kb/RAK_6001498	35	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	103	4	S35Dr1	https://rubalkhali.science/kb/RAK_6001495	35	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	104	4	S35PRr1	https://rubalkhali.science/kb/RAK_6001501	35	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	105	4	S36Sr1	https://rubalkhali.science/kb/RAK_6001507	36	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	106	4	S36Dr1	https://rubalkhali.science/kb/RAK_6001504	36	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	107	4	S36PRr1	https://rubalkhali.science/kb/RAK_6001510	36	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.03	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	108	4	S37Sr1	https://rubalkhali.science/kb/RAK_6001516	37	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	109	4	S37Dr1	https://rubalkhali.science/kb/RAK_6001513	37	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	110	4	S37PRr1	https://rubalkhali.science/kb/RAK_6001519	37	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	111	4	S38Sr1	https://rubalkhali.science/kb/RAK_6001525	38	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	112	4	S38Dr1	https://rubalkhali.science/kb/RAK_6001522	38	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.08	8.08		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	113	4	S38PRr1	https://rubalkhali.science/kb/RAK_6001528	38	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	114	4	S39Sr1	https://rubalkhali.science/kb/RAK_6001534	39	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	115	4	S39Dr1	https://rubalkhali.science/kb/RAK_6001531	39	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.19	8.19		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	116	4	S39PRr1	https://rubalkhali.science/kb/RAK_6001537	39	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	117	4	S40Sr1	https://rubalkhali.science/kb/RAK_6001543	40	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	118	4	S40Dr1	https://rubalkhali.science/kb/RAK_6001540	40	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97	10.04	8.18	8.18		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 4	119	4	S41Sr1	https://rubalkhali.science/kb/RAK_6001552	41	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	120	4	S41Dr1	https://rubalkhali.science/kb/RAK_6001549	41	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	121	4	S41PRr1	https://rubalkhali.science/kb/RAK_6001555	41	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	122	4	S42Sr1	https://rubalkhali.science/kb/RAK_6001561	42	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	123	4	S42Dr1	https://rubalkhali.science/kb/RAK_6001558	42	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	124	4	S42PRr1	https://rubalkhali.science/kb/RAK_6001564	42	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	125	4	S43Sr1	https://rubalkhali.science/kb/RAK_6001570	43	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	126	4	S43Dr1	https://rubalkhali.science/kb/RAK_6001567	43	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	127	4	S43PRr1	https://rubalkhali.science/kb/RAK_6001573	43	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	128	4	S44Sr1	https://rubalkhali.science/kb/RAK_6001579	44	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	129	4	S44Dr1	https://rubalkhali.science/kb/RAK_6001576	44	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	130	4	S44PRr1	https://rubalkhali.science/kb/RAK_6001582	44	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	131	4	S45Sr1	https://rubalkhali.science/kb/RAK_6001588	45	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	132	4	S45Dr1	https://rubalkhali.science/kb/RAK_6001585	45	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	133	4	S45PRr1	https://rubalkhali.science/kb/RAK_6001591	45	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	134	4	S46Sr1	https://rubalkhali.science/kb/RAK_6001597	46	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	135	4	S46Dr1	https://rubalkhali.science/kb/RAK_6001594	46	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	136	4	S46PRr1	https://rubalkhali.science/kb/RAK_6001600	46	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	137	4	S47Sr1	https://rubalkhali.science/kb/RAK_6001606	47	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	138	4	S47Dr1	https://rubalkhali.science/kb/RAK_6001603	47	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	139	4	S47PRr1	https://rubalkhali.science/kb/RAK_6001609	47	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	140	4	S48Sr1	https://rubalkhali.science/kb/RAK_6001615	48	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	141	4	S48Dr1	https://rubalkhali.science/kb/RAK_6001612	48	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	142	4	S48PRr1	https://rubalkhali.science/kb/RAK_6001618	48	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	143	4	S49Sr1	https://rubalkhali.science/kb/RAK_6001624	49	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	144	4	S49Dr1	https://rubalkhali.science/kb/RAK_6001621	49	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	145	4	S49PRr1	https://rubalkhali.science/kb/RAK_6001627	49	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	146	4	S50Sr1	https://rubalkhali.science/kb/RAK_6001633	50	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	147	4	S50Dr1	https://rubalkhali.science/kb/RAK_6001630	50	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	148	4	S50PRr1	https://rubalkhali.science/kb/RAK_6001636	50	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	149	4	S51Sr1	https://rubalkhali.science/kb/RAK_6001642	51	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	150	4	S51Dr1	https://rubalkhali.science/kb/RAK_6001639	51	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	151	4	S51PRr1	https://rubalkhali.science/kb/RAK_6001645	51	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	152	4	S52Sr1	https://rubalkhali.science/kb/RAK_6001651	52	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	153	4	S52Dr1	https://rubalkhali.science/kb/RAK_6001648	52	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	154	4	S52PRr1	https://rubalkhali.science/kb/RAK_6001654	52	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	155	4	S53Sr1	https://rubalkhali.science/kb/RAK_6001660	53	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	156	4	S53Dr1	https://rubalkhali.science/kb/RAK_6001657	53	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	157	4	S53PRr1	https://rubalkhali.science/kb/RAK_6001663	53	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	158	4	S54Sr1	https://rubalkhali.science/kb/RAK_6001669	54	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	159	4	S54Dr1	https://rubalkhali.science/kb/RAK_6001666	54	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	160	4	S54PRr1	https://rubalkhali.science/kb/RAK_6001672	54	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	161	4	S55Sr1	https://rubalkhali.science/kb/RAK_6001678	55	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	162	4	S55Dr1	https://rubalkhali.science/kb/RAK_6001675	55	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	163	4	S55PRr1	https://rubalkhali.science/kb/RAK_6001681	55	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	164	4	S56Sr1	https://rubalkhali.science/kb/RAK_6001687	56	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	165	4	S56Dr1	https://rubalkhali.science/kb/RAK_6001684	56	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	166	4	S56PRr1	https://rubalkhali.science/kb/RAK_6001690	56	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	167	4	S57Sr1	https://rubalkhali.science/kb/RAK_6001696	57	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	168	4	S57Dr1	https://rubalkhali.science/kb/RAK_6001693	57	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	169	4	S57PRr1	https://rubalkhali.science/kb/RAK_6001699	57	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	170	4	S58Sr1	https://rubalkhali.science/kb/RAK_6001705	58	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	171	4	S58Dr1	https://rubalkhali.science/kb/RAK_6001702	58	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	172	4	S58PRr1	https://rubalkhali.science/kb/RAK_6001708	58	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	173	4	S59Sr1	https://rubalkhali.science/kb/RAK_6001714	59	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	174	4	S59Dr1	https://rubalkhali.science/kb/RAK_6001711	59	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	175	4	S59PRr1	https://rubalkhali.science/kb/RAK_6001717	59	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	176	4	S60Sr1	https://rubalkhali.science/kb/RAK_6001723	60	Surface	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	177	4	S60Dr1	https://rubalkhali.science/kb/RAK_6001720	60	Deep	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 4	178	4	S60PRr1	https://rubalkhali.science/kb/RAK_6001726	60	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 5	2	5	V1Dr1	https://rubalkhali.science/kb/RAK_6001729	1	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	3	5	V1Dr3	https://rubalkhali.science/kb/RAK_6001731	1	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	4	5	V1PRr1	https://rubalkhali.science/kb/RAK_6001735	1	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	5	5	V1PRr2	https://rubalkhali.science/kb/RAK_6001736	1	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	6	5	V1PRr3	https://rubalkhali.science/kb/RAK_6001737	1	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	7	5	V2Sr1	https://rubalkhali.science/kb/RAK_6001741	2	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	8	5	V2Sr2	https://rubalkhali.science/kb/RAK_6001742	2	Surface	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	9	5	V2Dr1	https://rubalkhali.science/kb/RAK_6001738	2	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	10	5	V2Dr2	https://rubalkhali.science/kb/RAK_6001739	2	Deep	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	11	5	V2PRr1	https://rubalkhali.science/kb/RAK_6001744	2	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.6	7.6		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	12	5	V2PRr2	https://rubalkhali.science/kb/RAK_6001745	2	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.61	7.61		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	13	5	V2PRr3	https://rubalkhali.science/kb/RAK_6001746	2	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.57	7.57		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	14	5	V3PRr1	https://rubalkhali.science/kb/RAK_6001753	3	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.56	7.56		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	15	5	V3PRr2	https://rubalkhali.science/kb/RAK_6001754	3	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.51	7.51		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	16	5	V3PRr3	https://rubalkhali.science/kb/RAK_6001755	3	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.48	7.48		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	17	5	V4Sr1	https://rubalkhali.science/kb/RAK_6001759	4	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	18	5	V4Sr3	https://rubalkhali.science/kb/RAK_6001761	4	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	19	5	V4Dr1	https://rubalkhali.science/kb/RAK_6001756	4	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	20	5	V4Dr2	https://rubalkhali.science/kb/RAK_6001757	4	Deep	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	21	5	V4Dr3	https://rubalkhali.science/kb/RAK_6001758	4	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	22	5	V4PRr1	https://rubalkhali.science/kb/RAK_6001762	4	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	23	5	V4PRr2	https://rubalkhali.science/kb/RAK_6001763	4	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	24	5	V4PRr3	https://rubalkhali.science/kb/RAK_6001764	4	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	25	5	V5Sr1	https://rubalkhali.science/kb/RAK_6001768	5	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	26	5	V5Sr3	https://rubalkhali.science/kb/RAK_6001770	5	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	27	5	V5Dr1	https://rubalkhali.science/kb/RAK_6001765	5	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	28	5	V5PRr1	https://rubalkhali.science/kb/RAK_6001771	5	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	29	5	V5PRr2	https://rubalkhali.science/kb/RAK_6001772	5	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.02	8.02		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	30	5	V5PRr3	https://rubalkhali.science/kb/RAK_6001773	5	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	31	5	V6Sr1	https://rubalkhali.science/kb/RAK_6001777	6	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	32	5	V6Sr3	https://rubalkhali.science/kb/RAK_6001779	6	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	33	5	V6Dr1	https://rubalkhali.science/kb/RAK_6001774	6	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	34	5	V6PRr1	https://rubalkhali.science/kb/RAK_6001780	6	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	35	5	V6PRr2	https://rubalkhali.science/kb/RAK_6001781	6	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	36	5	V6PRr3	https://rubalkhali.science/kb/RAK_6001782	6	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	37	5	V7Dr1	https://rubalkhali.science/kb/RAK_6001783	7	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	38	5	V7Dr3	https://rubalkhali.science/kb/RAK_6001785	7	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	39	5	V7PRr1	https://rubalkhali.science/kb/RAK_6001789	7	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	40	5	V7PRr2	https://rubalkhali.science/kb/RAK_6001790	7	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	41	5	V7PRr3	https://rubalkhali.science/kb/RAK_6001791	7	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	42	5	V8Dr3	https://rubalkhali.science/kb/RAK_6001794	8	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.78	7.78		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	43	5	V8PRr1	https://rubalkhali.science/kb/RAK_6001798	8	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	44	5	V8PRr2	https://rubalkhali.science/kb/RAK_6001799	8	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	45	5	V8PRr3	https://rubalkhali.science/kb/RAK_6001800	8	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	46	5	V9PRr1	https://rubalkhali.science/kb/RAK_6001807	9	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.76	7.76		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	47	5	V9PRr2	https://rubalkhali.science/kb/RAK_6001808	9	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.66	7.66		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	48	5	V9PRr3	https://rubalkhali.science/kb/RAK_6001809	9	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.67	7.67		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	49	5	V10Dr1	https://rubalkhali.science/kb/RAK_6001810	10	Deep	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	50	5	V10PRr2	https://rubalkhali.science/kb/RAK_6001817	10	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	51	5	V11Sr2	https://rubalkhali.science/kb/RAK_6001823	11	Surface	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	52	5	V11Dr3	https://rubalkhali.science/kb/RAK_6001821	11	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 5	53	5	V11PRr2	https://rubalkhali.science/kb/RAK_6001826	11	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
