SampleID	SoilType	Al	Al2O3	Ba	BaO	Br	Ca	CaO	Ce	CeO2	Cl	Co	CoO	Cr	Cr2O3	Cs	Cu	CuO	Diameter	Eu	Eu2O3	Fe	Fe2O3	Ga	Ga2O3	Gd	Gd2O3	K	K2O	La	La2O3	Material	Method	Mg	MgO	Mn	MnO	Mo	MoO3	Mode	Na	Na2O	Nd	Nd2O3	Ni	NiO	P	P2O5	Pr	Pr6O11	S	SO3	Sc	Sc2O3	Si	SiO2	Sm	Sm2O3	Sr	SrO	Ti	TiO2	V	V2O5	Zn	ZnO	Zr	ZrO2
V1Sr1	Surface	0.78	1.5	0.0	0.0	0.0	0.79	1.1	0.33	0.4	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.351	0.502	0.0	0.0	0.0	0.0	0.34	0.4	0.19	0.0	Oxides	Fast Screening-He8mm	0.19	0.0	0.0	0.0	0.0	0.0	He	0.08	0.0	0.084	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.053	0.0	0.0	0.0	20.1	43.0	0.0	0.0	0.0	0.0	0.14	0.24	0.0	0.0	0.0	0.0	0.055	0.074
V2Sr1	Surface	1.6	3.1	0.0	0.0	0.0	1.3	1.8	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.015	0.019	8mm	0.0	0.0	0.762	1.09	0.0	0.0	0.0	0.0	0.63	0.76	0.0	0.0	Oxides	Fast Screening-He8mm	0.38	0.63	0.0	0.0	0.018	0.027	He	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.067	0.17	0.028	0.0	20.2	43.3	0.0	0.0	0.027	0.032	0.2	0.0	0.01	0.0	0.0	0.0	0.054	0.073
V3Sr1	Surface	1.9	3.5	0.28	0.0	0.0	0.9	1.3	0.0	0.0	0.38	0.0	0.0	0.008	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.521	0.745	0.0	0.0	0.0	0.0	0.52	0.62	0.0	0.0	Oxides	Fast Screening-He8mm	0.24	0.39	0.0	0.0	0.0	0.0	He	0.12	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.12	0.0	0.0	0.0	18.5	39.5	0.0	0.0	0.031	0.037	0.097	0.16	0.022	0.0	0.0	0.0	0.0	0.0
V4Sr1	Surface	1.2	2.2	0.36	0.0	0.0	0.76	1.1	0.0	0.0	0.049	0.0	0.0	0.029	0.042	0.0	0.0	0.0	8mm	0.0	0.0	0.468	0.669	0.0	0.0	0.0	0.0	0.57	0.68	0.0	0.0	Oxides	Fast Screening-He8mm	0.31	0.52	0.0	0.0	0.0	0.0	He	0.18	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.044	0.0	0.0	0.0	20.6	44.1	0.0	0.0	0.0	0.0	0.12	0.2	0.0	0.0	0.0	0.0	0.0	0.0
V5Sr1	Surface	1.8	3.3	0.21	0.0	0.0	2.12	2.96	0.14	0.17	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.907	1.3	0.0	0.0	0.0	0.0	0.72	0.87	0.0	0.0	Oxides	Fast Screening-He8mm	0.36	0.59	0.0	0.0	0.0	0.0	He	0.31	0.41	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.036	0.0	0.0	0.0	19.2	41.0	0.0	0.0	0.028	0.033	0.34	0.57	0.004	0.0	0.0	0.0	0.0	0.0
V6Sr1	Surface	1.3	2.4	0.0	0.0	0.0	2.34	3.28	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.827	1.18	0.0	0.0	0.0	0.0	0.62	0.75	0.11	0.0	Oxides	Fast Screening-He8mm	0.4	0.66	0.0	0.0	0.0	0.0	He	0.13	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.0	0.027	0.0	0.0	0.0	19.2	41.1	0.0	0.0	0.0	0.0	0.14	0.0	0.015	0.0	0.0	0.0	0.047	0.063
V7Sr1	Surface	1.3	2.4	0.0	0.0	0.0	0.82	1.2	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.408	0.583	0.0	0.0	0.0	0.0	0.38	0.46	0.0	0.0	Oxides	Fast Screening-He8mm	0.2	0.0	0.0	0.0	0.0	0.0	He	0.11	0.0	0.0	0.0	0.0	0.0	0.092	0.0	0.13	0.0	0.039	0.0	0.0	0.0	21.6	46.3	0.0	0.0	0.0	0.0	0.089	0.0	0.03	0.0	0.0	0.0	0.029	0.039
V8Sr1	Surface	1.2	2.3	0.0	0.0	0.0	2.63	3.67	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.888	1.27	0.0	0.0	0.0	0.0	0.69	0.83	0.1	0.0	Oxides	Fast Screening-He8mm	0.33	0.55	0.057	0.074	0.0	0.0	He	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2	43.1	0.094	0.0	0.0	0.0	0.22	0.37	0.002	0.0	0.0	0.0	0.042	0.057
V9Sr1	Surface	0.95	1.8	0.18	0.0	0.0	0.83	1.2	0.0	0.0	0.071	0.0	0.0	0.001	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.33	0.471	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	Oxides	Fast Screening-He8mm	0.2	0.33	0.0	0.0	0.0	0.0	He	0.17	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.093	0.23	0.0	0.0	22.1	47.4	0.0	0.0	0.0	0.0	0.082	0.14	0.042	0.074	0.0	0.0	0.0	0.0
V10Sr1	Surface	1.9	3.5	0.076	0.0	0.0	2.77	3.88	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	1.04	1.48	0.0	0.0	0.0	0.0	0.74	0.89	0.0	0.0	Oxides	Fast Screening-He8mm	0.29	0.47	0.0	0.0	0.0	0.0	He	0.43	0.58	0.0	0.0	0.0	0.0	0.031	0.0	0.079	0.0	0.0	0.0	0.029	0.0	20.0	42.8	0.0	0.0	0.036	0.043	0.21	0.0	0.058	0.1	0.0	0.0	0.004	0.006
V11Sr1	Surface	0.7	1.3	0.0	0.0	0.0	0.72	1.0	0.19	0.0	0.038	0.0	0.0	0.012	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.22	0.31	0.0	0.0	0.0	0.0	0.31	0.0	0.11	0.0	Oxides	Fast Screening-He8mm	0.16	0.27	0.0	0.0	0.0	0.0	He	0.14	0.0	0.081	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.025	0.0	0.027	0.0	20.1	43.0	0.1	0.12	0.03	0.036	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V12Sr1	Surface	1.0	1.9	0.0	0.0	0.0	0.71	1.0	0.0	0.0	0.042	0.0	0.0	0.026	0.039	0.0	0.0	0.0	8mm	0.0	0.0	0.33	0.47	0.0	0.0	0.0	0.0	0.46	0.56	0.097	0.0	Oxides	Fast Screening-He8mm	0.27	0.45	0.0	0.0	0.0	0.0	He	0.2	0.0	0.1	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.049	0.0	0.0	0.0	22.0	47.0	0.0	0.0	0.034	0.04	0.096	0.16	0.0	0.0	0.0	0.0	0.0	0.0
V13Sr1	Surface	0.75	1.4	0.0	0.0	0.0	0.39	0.54	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.29	0.42	0.0	0.0	0.0	0.0	0.39	0.48	0.0	0.0	Oxides	Fast Screening-He8mm	0.23	0.38	0.0	0.0	0.0	0.0	He	0.23	0.0	0.12	0.0	0.0	0.0	0.041	0.0	0.092	0.0	0.057	0.0	0.0	0.0	20.3	43.5	0.13	0.15	0.0	0.0	0.12	0.19	0.038	0.068	0.0	0.0	0.0	0.0
V14Sr1	Surface	0.9	1.7	0.0	0.0	0.0	0.47	0.66	0.0	0.0	0.084	0.0	0.0	0.02	0.029	0.0	0.0	0.0	8mm	0.0	0.0	0.26	0.38	0.0	0.0	0.0	0.0	0.76	0.92	0.0	0.0	Oxides	Fast Screening-He8mm	0.27	0.44	0.021	0.027	0.0	0.0	He	0.27	0.0	0.087	0.0	0.0	0.0	0.041	0.0	0.087	0.0	0.042	0.0	0.043	0.0	20.7	44.3	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V15Sr1	Surface	0.86	1.6	0.0	0.0	0.0	1.0	1.5	0.21	0.0	0.071	0.0	0.0	0.045	0.065	0.0	0.0	0.0	8mm	0.0	0.0	0.27	0.38	0.0	0.0	0.0	0.0	0.53	0.63	0.0	0.0	Oxides	Fast Screening-He8mm	0.21	0.0	0.0	0.0	0.0	0.0	He	0.23	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.027	0.0	20.8	44.6	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V16Sr1	Surface	0.72	1.4	0.0	0.0	0.0	0.4	0.56	0.0	0.0	0.003	0.0	0.0	0.019	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.19	0.27	0.0	0.0	0.0	0.0	0.31	0.38	0.0	0.0	Oxides	Fast Screening-He8mm	0.17	0.0	0.014	0.018	0.0	0.0	He	0.28	0.38	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6	46.1	0.074	0.0	0.031	0.037	0.05	0.0	0.015	0.0	0.0	0.0	0.0	0.0
V17Sr1	Surface	1.3	2.4	0.13	0.0	0.0	1.2	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.463	0.663	0.0	0.0	0.0	0.0	0.82	0.98	0.0	0.0	Oxides	Fast Screening-He8mm	0.27	0.45	0.0	0.0	0.0	0.0	He	0.071	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.15	0.0	0.05	0.0	0.0	0.0	21.2	45.3	0.0	0.0	0.0	0.0	0.088	0.15	0.0	0.0	0.0	0.0	0.0	0.0
V18Sr1	Surface	1.0	2.0	0.0	0.0	0.0	0.74	1.0	0.0	0.0	0.042	0.0	0.0	0.022	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.23	0.33	0.0	0.0	0.0	0.0	0.61	0.74	0.097	0.0	Oxides	Fast Screening-He8mm	0.26	0.43	0.0	0.0	0.0	0.0	He	0.27	0.0	0.21	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.07	0.17	0.0	0.0	22.3	47.7	0.0	0.0	0.0	0.0	0.084	0.14	0.038	0.068	0.0	0.0	0.0	0.0
V19Sr1	Surface	0.98	1.8	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.072	0.0	0.0	0.0	8mm	0.0	0.0	0.23	0.33	0.0	0.0	0.0	0.0	0.89	1.1	0.11	0.0	Oxides	Fast Screening-He8mm	0.25	0.42	0.0	0.0	0.0	0.0	He	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	22.3	47.7	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V20Sr1	Surface	1.2	2.3	0.037	0.0	0.0	0.82	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.532	0.761	0.0	0.0	0.0	0.0	1.1	1.3	0.0	0.0	Oxides	Fast Screening-He8mm	0.28	0.46	0.0	0.0	0.0	0.0	He	0.34	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.082	0.13	20.2	43.3	0.0	0.0	0.052	0.061	0.058	0.0	0.006	0.0	0.0	0.0	0.0	0.0
V21Sr1	Surface	0.99	1.9	0.2	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.27	0.38	0.0	0.0	0.0	0.0	0.65	0.79	0.2	0.0	Oxides	Fast Screening-He8mm	0.24	0.4	0.0	0.0	0.0	0.0	He	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	20.6	44.0	0.0	0.0	0.0	0.0	0.071	0.12	0.013	0.0	0.0	0.0	0.0	0.0
V22Sr1	Surface	1.1	2.2	0.0	0.0	0.0	1.8	2.6	0.0	0.0	0.0	0.0	0.0	0.037	0.054	0.0	0.0	0.0	8mm	0.0	0.0	0.474	0.677	0.0	0.0	0.0	0.0	0.66	0.8	0.0	0.0	Oxides	Fast Screening-He8mm	0.36	0.6	0.023	0.03	0.0	0.0	He	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.028	0.0	19.8	42.4	0.0	0.0	0.038	0.045	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V23Sr1	Surface	0.69	1.3	0.0	0.0	0.0	1.1	1.5	0.0	0.0	0.057	0.0	0.0	0.011	0.0	0.0	0.0	0.0	8mm	0.006	0.0	0.27	0.39	0.0	0.0	0.0	0.0	0.39	0.47	0.0	0.0	Oxides	Fast Screening-He8mm	0.31	0.51	0.011	0.0	0.0	0.0	He	0.11	0.0	0.13	0.0	0.0	0.0	0.041	0.0	0.086	0.0	0.071	0.18	0.027	0.0	21.5	45.9	0.0	0.0	0.0	0.0	0.12	0.2	0.03	0.0	0.0	0.0	0.04	0.053
V24Sr1	Surface	0.81	1.5	0.0	0.0	0.0	0.92	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.21	0.3	0.0	0.0	0.0	0.0	0.37	0.45	0.11	0.0	Oxides	Fast Screening-He8mm	0.15	0.25	0.0	0.0	0.0	0.0	He	0.12	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.044	0.0	0.027	0.0	19.9	42.6	0.0	0.0	0.0	0.0	0.088	0.15	0.014	0.0	0.0	0.0	0.0	0.0
V25Sr1	Surface	0.96	1.8	0.069	0.0	0.0	0.32	0.45	0.045	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.22	0.31	0.0	0.0	0.0	0.0	0.69	0.83	0.0	0.0	Oxides	Fast Screening-He8mm	0.25	0.42	0.0	0.0	0.0	0.0	He	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.004	0.0	0.045	0.0	21.0	44.9	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V26Sr1	Surface	0.88	1.7	0.0	0.0	0.0	0.36	0.51	0.41	0.51	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.22	0.32	0.0	0.0	0.0	0.0	0.68	0.82	0.0	0.0	Oxides	Fast Screening-He8mm	0.21	0.34	0.0	0.0	0.0	0.0	He	0.13	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.18	0.0	0.0	21.8	46.7	0.0	0.0	0.031	0.037	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V27Sr1	Surface	0.88	1.7	0.0	0.0	0.0	0.4	0.56	0.0	0.0	0.07	0.0	0.0	0.029	0.043	0.0	0.0	0.0	8mm	0.0	0.0	0.329	0.471	0.0	0.0	0.0	0.0	0.81	0.97	0.11	0.0	Oxides	Fast Screening-He8mm	0.28	0.47	0.0	0.0	0.0	0.0	He	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	20.0	42.8	0.13	0.15	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V28Sr1	Surface	0.9	1.7	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.042	0.008	0.01	0.022	0.033	0.0	0.027	0.034	8mm	0.0	0.0	0.22	0.31	0.0	0.0	0.033	0.0	0.73	0.88	0.0	0.0	Oxides	Fast Screening-He8mm	0.24	0.39	0.023	0.03	0.0	0.0	He	0.11	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.23	0.28	0.044	0.0	0.0	0.0	21.2	45.2	0.12	0.14	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V29Sr1	Surface	1.2	2.2	0.0	0.0	0.0	3.94	5.51	0.0	0.0	0.041	0.0	0.0	0.02	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.668	0.954	0.0	0.0	0.0	0.0	0.8	0.96	0.18	0.0	Oxides	Fast Screening-He8mm	0.44	0.74	0.019	0.024	0.0	0.0	He	0.34	0.46	0.068	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.024	0.0	0.03	0.0	20.2	43.2	0.0	0.0	0.0	0.0	0.25	0.0	0.013	0.0	0.0	0.0	0.0	0.0
V30Sr1	Surface	1.4	2.6	0.078	0.0	0.0	1.1	1.6	0.0	0.0	0.042	0.0	0.0	0.013	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.53	0.758	0.0	0.0	0.0	0.0	0.9	1.1	0.0	0.0	Oxides	Fast Screening-He8mm	0.35	0.58	0.0	0.0	0.0	0.0	He	0.15	0.0	0.083	0.0	0.0	0.0	0.041	0.0	0.15	0.0	0.025	0.0	0.0	0.0	19.5	41.7	0.0	0.0	0.0	0.0	0.12	0.2	0.045	0.0	0.0	0.0	0.0	0.0
V31Sr1	Surface	1.1	2.2	0.1	0.0	0.0	2.32	3.25	0.0	0.0	0.083	0.0	0.0	0.064	0.093	0.0	0.0	0.0	8mm	0.0	0.0	0.7	1.0	0.0	0.0	0.0	0.0	1.0	1.2	0.0	0.0	Oxides	Fast Screening-He8mm	0.46	0.77	0.0	0.0	0.0	0.0	He	0.24	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4	41.6	0.0	0.0	0.0	0.0	0.23	0.38	0.0	0.0	0.0	0.0	0.033	0.045
V32Sr1	Surface	1.2	2.3	0.0	0.0	0.0	1.2	1.6	0.35	0.43	0.068	0.0	0.0	0.031	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.493	0.705	0.0	0.0	0.0	0.0	0.99	1.2	0.0	0.0	Oxides	Fast Screening-He8mm	0.31	0.52	0.0	0.0	0.0	0.0	He	0.2	0.0	0.054	0.0	0.0	0.0	0.041	0.0	0.036	0.0	0.041	0.0	0.0	0.0	19.1	40.9	0.074	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V33Sr1	Surface	0.98	1.8	0.12	0.0	0.0	1.5	2.1	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.473	0.677	0.0	0.0	0.0	0.0	0.69	0.83	0.0	0.0	Oxides	Fast Screening-He8mm	0.29	0.48	0.0	0.0	0.0	0.0	He	0.13	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.064	0.16	0.0	0.0	19.2	41.0	0.0	0.0	0.0	0.0	0.15	0.25	0.0	0.0	0.0	0.0	0.032	0.043
V34Sr1	Surface	0.86	1.6	0.0	0.0	0.0	4.26	5.96	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.016	0.021	8mm	0.0	0.0	0.619	0.885	0.0	0.0	0.0	0.0	0.4	0.49	0.18	0.0	Oxides	Fast Screening-He8mm	0.44	0.73	0.0	0.0	0.0	0.0	He	0.34	0.46	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.028	0.0	0.0	0.0	19.1	41.0	0.0	0.0	0.0	0.0	0.24	0.41	0.012	0.0	0.0	0.0	0.0	0.0
V35Sr1	Surface	0.89	1.7	0.32	0.35	0.0	0.92	1.3	0.0	0.0	0.04	0.0	0.0	0.042	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.28	0.4	0.0	0.0	0.0	0.0	0.55	0.66	0.0	0.0	Oxides	Fast Screening-He8mm	0.21	0.0	0.01	0.0	0.0	0.0	He	0.17	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.089	0.0	0.0	0.0	0.019	0.0	19.7	42.0	0.071	0.0	0.0	0.0	0.099	0.17	0.002	0.0	0.0	0.0	0.0	0.0
V36Sr1	Surface	0.66	1.3	0.0	0.0	0.0	2.65	3.71	0.0	0.0	0.07	0.0	0.0	0.071	0.1	0.0	0.0	0.0	8mm	0.0	0.0	0.32	0.46	0.0	0.0	0.0	0.0	0.24	0.0	0.12	0.0	Oxides	Fast Screening-He8mm	0.29	0.48	0.0	0.0	0.0	0.0	He	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	18.9	40.5	0.0	0.0	0.0	0.0	0.12	0.21	0.0	0.0	0.0	0.0	0.0	0.0
V37Sr1	Surface	1.5	2.9	0.18	0.0	0.0	11.7	16.3	0.24	0.29	0.039	0.0	0.0	0.072	0.1	0.0	0.0	0.0	8mm	0.0	0.0	1.4	2.0	0.0	0.0	0.0	0.0	0.76	0.92	0.0	0.0	Oxides	Fast Screening-He8mm	0.65	1.1	0.0	0.0	0.0	0.0	He	0.24	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.15	0.0	0.04	0.0	0.015	0.0	15.1	32.3	0.0	0.0	0.048	0.056	0.46	0.76	0.039	0.0	0.0	0.0	0.048	0.065
V38Sr1	Surface	1.8	3.4	0.0	0.0	0.0	6.14	8.59	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.896	1.28	0.0	0.0	0.0	0.0	1.0	1.2	0.0	0.0	Oxides	Fast Screening-He8mm	0.58	0.97	0.0	0.0	0.0	0.0	He	0.35	0.47	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.042	0.0	0.063	0.0	17.8	38.1	0.0	0.0	0.034	0.04	0.27	0.45	0.027	0.0	0.0	0.0	0.006	0.009
V39Sr1	Surface	1.3	2.5	0.11	0.0	0.0	4.86	6.81	0.0	0.0	0.041	0.0	0.0	0.064	0.093	0.22	0.0	0.0	8mm	0.091	0.0	0.614	0.877	0.0	0.0	0.1	0.12	0.69	0.83	0.0	0.0	Oxides	Fast Screening-He8mm	0.62	1.0	0.019	0.0	0.0	0.0	He	0.29	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	20.4	43.6	0.14	0.16	0.034	0.04	0.18	0.3	0.0	0.0	0.0	0.0	0.0	0.0
V40Sr1	Surface	0.99	1.9	0.12	0.0	0.0	13.0	18.1	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	1.07	1.53	0.0	0.0	0.0	0.0	0.67	0.81	0.12	0.0	Oxides	Fast Screening-He8mm	0.66	1.1	0.0	0.0	0.0	0.0	He	0.29	0.0	0.0	0.0	0.0	0.0	0.11	0.25	0.0	0.0	0.06	0.15	0.0	0.0	13.6	29.0	0.0	0.0	0.029	0.034	0.38	0.0	0.024	0.0	0.0	0.0	0.038	0.051
V41Sr1	Surface	0.68	1.3	0.0	0.0	0.0	1.5	2.1	0.21	0.0	0.43	0.0	0.0	0.042	0.062	0.0	0.0	0.0	8mm	0.0	0.0	0.21	0.3	0.0	0.0	0.0	0.0	0.57	0.68	0.0	0.0	Oxides	Fast Screening-He8mm	0.44	0.74	0.0	0.0	0.0	0.0	He	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7	44.3	0.0	0.0	0.0	0.0	0.13	0.22	0.0	0.0	0.0	0.0	0.0	0.0
V42Sr1	Surface	0.84	1.6	0.0	0.0	0.0	3.07	4.3	0.1	0.0	0.05	0.0	0.0	0.056	0.082	0.0	0.0	0.0	8mm	0.0	0.0	0.459	0.656	0.0	0.0	0.0	0.0	0.57	0.68	0.1	0.0	Oxides	Fast Screening-He8mm	0.46	0.76	0.0	0.0	0.0	0.0	He	0.25	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.066	0.16	0.0	0.0	20.8	44.5	0.0	0.0	0.0	0.0	0.12	0.19	0.018	0.0	0.0	0.0	0.0	0.0
V43Sr1	Surface	0.86	1.6	0.0	0.0	0.0	2.57	3.6	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.457	0.654	0.0	0.0	0.0	0.0	0.8	0.97	0.0	0.0	Oxides	Fast Screening-He8mm	0.51	0.85	0.0	0.0	0.0	0.0	He	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.029	0.0	20.9	44.8	0.0	0.0	0.032	0.038	0.17	0.28	0.0	0.0	0.0	0.0	0.0	0.0
V44Sr1	Surface	0.75	1.4	0.06	0.0	0.0	0.4	0.56	0.0	0.0	0.073	0.0	0.0	0.009	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.19	0.28	0.0	0.0	0.0	0.0	0.54	0.65	0.0	0.0	Oxides	Fast Screening-He8mm	0.26	0.43	0.0	0.0	0.0	0.0	He	0.19	0.0	0.026	0.0	0.0	0.0	0.12	0.27	0.0	0.0	0.025	0.0	0.045	0.0	21.2	45.4	0.0	0.0	0.0	0.0	0.045	0.0	0.012	0.0	0.0	0.0	0.0	0.0
V45Sr1	Surface	1.1	2.1	0.0	0.0	0.0	2.86	4.01	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.448	0.641	0.0	0.0	0.0	0.0	0.86	1.0	0.0	0.0	Oxides	Fast Screening-He8mm	0.45	0.75	0.14	0.18	0.0	0.0	He	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	18.7	40.0	0.0	0.0	0.029	0.034	0.31	0.52	0.027	0.0	0.0	0.0	0.01	0.014
V46Sr1	Surface	1.4	2.6	0.25	0.0	0.0	4.7	6.58	0.0	0.0	0.041	0.0	0.0	0.032	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.598	0.855	0.0	0.0	0.0	0.0	1.0	1.2	0.0	0.0	Oxides	Fast Screening-He8mm	0.69	1.1	0.0	0.0	0.0	0.0	He	0.18	0.0	0.0	0.0	0.0	0.0	0.072	0.0	0.0	0.0	0.039	0.0	0.0	0.0	20.0	42.8	0.085	0.0	0.0	0.0	0.1	0.0	0.065	0.12	0.0	0.0	0.0	0.0
V47Sr1	Surface	1.5	2.9	0.0	0.0	0.0	4.47	6.25	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8mm	0.0	0.0	0.645	0.922	0.0	0.0	0.0	0.0	0.82	0.99	0.0	0.0	Oxides	Fast Screening-He8mm	0.65	1.1	0.0	0.0	0.0	0.0	He	0.33	0.44	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.068	0.17	0.0	0.0	19.1	40.9	0.0	0.0	0.0	0.0	0.15	0.0	0.012	0.0	0.0	0.0	0.037	0.05
