sampleID	forwardReads	reverseReads	run
e8327_F6Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8327_F6Sr1_xGen-10nt-UDI-Index-Pair-199-xGen-10nt-UDI-Index-Pair-199_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8327_F6Sr1_xGen-10nt-UDI-Index-Pair-199-xGen-10nt-UDI-Index-Pair-199_L001_R2_001.fastq.gz	B
e8328_F6Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8328_F6Sr2_xGen-10nt-UDI-Index-Pair-211-xGen-10nt-UDI-Index-Pair-211_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8328_F6Sr2_xGen-10nt-UDI-Index-Pair-211-xGen-10nt-UDI-Index-Pair-211_L001_R2_001.fastq.gz	B
e8329_F6Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8329_F6Sr3_xGen-10nt-UDI-Index-Pair-223-xGen-10nt-UDI-Index-Pair-223_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8329_F6Sr3_xGen-10nt-UDI-Index-Pair-223-xGen-10nt-UDI-Index-Pair-223_L001_R2_001.fastq.gz	B
e8330_F6PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8330_F6PRr1_xGen-10nt-UDI-Index-Pair-235-xGen-10nt-UDI-Index-Pair-235_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8330_F6PRr1_xGen-10nt-UDI-Index-Pair-235-xGen-10nt-UDI-Index-Pair-235_L001_R2_001.fastq.gz	B
e8331_F6PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8331_F6PRr2_xGen-10nt-UDI-Index-Pair-247-xGen-10nt-UDI-Index-Pair-247_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8331_F6PRr2_xGen-10nt-UDI-Index-Pair-247-xGen-10nt-UDI-Index-Pair-247_L001_R2_001.fastq.gz	B
e8332_F6PRr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8332_F6PRr3_xGen-10nt-UDI-Index-Pair-259-xGen-10nt-UDI-Index-Pair-259_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8332_F6PRr3_xGen-10nt-UDI-Index-Pair-259-xGen-10nt-UDI-Index-Pair-259_L001_R2_001.fastq.gz	B
e8333_F7Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8333_F7Dr1_xGen-10nt-UDI-Index-Pair-271-xGen-10nt-UDI-Index-Pair-271_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8333_F7Dr1_xGen-10nt-UDI-Index-Pair-271-xGen-10nt-UDI-Index-Pair-271_L001_R2_001.fastq.gz	B
e8334_F7Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8334_F7Dr2_xGen-10nt-UDI-Index-Pair-283-xGen-10nt-UDI-Index-Pair-283_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8334_F7Dr2_xGen-10nt-UDI-Index-Pair-283-xGen-10nt-UDI-Index-Pair-283_L001_R2_001.fastq.gz	B
e8335_F7Dr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8335_F7Dr3_xGen-10nt-UDI-Index-Pair-200-xGen-10nt-UDI-Index-Pair-200_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8335_F7Dr3_xGen-10nt-UDI-Index-Pair-200-xGen-10nt-UDI-Index-Pair-200_L001_R2_001.fastq.gz	B
e8336_F7Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8336_F7Sr1_xGen-10nt-UDI-Index-Pair-212-xGen-10nt-UDI-Index-Pair-212_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8336_F7Sr1_xGen-10nt-UDI-Index-Pair-212-xGen-10nt-UDI-Index-Pair-212_L001_R2_001.fastq.gz	B
e8337_F7Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8337_F7Sr2_xGen-10nt-UDI-Index-Pair-224-xGen-10nt-UDI-Index-Pair-224_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8337_F7Sr2_xGen-10nt-UDI-Index-Pair-224-xGen-10nt-UDI-Index-Pair-224_L001_R2_001.fastq.gz	B
e8338_F7Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8338_F7Sr3_xGen-10nt-UDI-Index-Pair-236-xGen-10nt-UDI-Index-Pair-236_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8338_F7Sr3_xGen-10nt-UDI-Index-Pair-236-xGen-10nt-UDI-Index-Pair-236_L001_R2_001.fastq.gz	B
e8339_F7PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8339_F7PRr1_xGen-10nt-UDI-Index-Pair-248-xGen-10nt-UDI-Index-Pair-248_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8339_F7PRr1_xGen-10nt-UDI-Index-Pair-248-xGen-10nt-UDI-Index-Pair-248_L001_R2_001.fastq.gz	B
e8340_F7PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8340_F7PRr2_xGen-10nt-UDI-Index-Pair-260-xGen-10nt-UDI-Index-Pair-260_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8340_F7PRr2_xGen-10nt-UDI-Index-Pair-260-xGen-10nt-UDI-Index-Pair-260_L001_R2_001.fastq.gz	B
e8341_F7PRr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8341_F7PRr3_xGen-10nt-UDI-Index-Pair-272-xGen-10nt-UDI-Index-Pair-272_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8341_F7PRr3_xGen-10nt-UDI-Index-Pair-272-xGen-10nt-UDI-Index-Pair-272_L001_R2_001.fastq.gz	B
e8342_F8Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8342_F8Dr1_xGen-10nt-UDI-Index-Pair-284-xGen-10nt-UDI-Index-Pair-284_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8342_F8Dr1_xGen-10nt-UDI-Index-Pair-284-xGen-10nt-UDI-Index-Pair-284_L001_R2_001.fastq.gz	B
e8343_F8Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8343_F8Dr2_xGen-10nt-UDI-Index-Pair-201-xGen-10nt-UDI-Index-Pair-201_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8343_F8Dr2_xGen-10nt-UDI-Index-Pair-201-xGen-10nt-UDI-Index-Pair-201_L001_R2_001.fastq.gz	B
e8344_F8Dr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8344_F8Dr3_xGen-10nt-UDI-Index-Pair-213-xGen-10nt-UDI-Index-Pair-213_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8344_F8Dr3_xGen-10nt-UDI-Index-Pair-213-xGen-10nt-UDI-Index-Pair-213_L001_R2_001.fastq.gz	B
e8345_F8Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8345_F8Sr1_xGen-10nt-UDI-Index-Pair-225-xGen-10nt-UDI-Index-Pair-225_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8345_F8Sr1_xGen-10nt-UDI-Index-Pair-225-xGen-10nt-UDI-Index-Pair-225_L001_R2_001.fastq.gz	B
e8346_F8Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8346_F8Sr2_xGen-10nt-UDI-Index-Pair-237-xGen-10nt-UDI-Index-Pair-237_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8346_F8Sr2_xGen-10nt-UDI-Index-Pair-237-xGen-10nt-UDI-Index-Pair-237_L001_R2_001.fastq.gz	B
e8347_F8Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8347_F8Sr3_xGen-10nt-UDI-Index-Pair-249-xGen-10nt-UDI-Index-Pair-249_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8347_F8Sr3_xGen-10nt-UDI-Index-Pair-249-xGen-10nt-UDI-Index-Pair-249_L001_R2_001.fastq.gz	B
e8348_F8PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8348_F8PRr1_xGen-10nt-UDI-Index-Pair-261-xGen-10nt-UDI-Index-Pair-261_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8348_F8PRr1_xGen-10nt-UDI-Index-Pair-261-xGen-10nt-UDI-Index-Pair-261_L001_R2_001.fastq.gz	B
e8349_F8PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8349_F8PRr2_xGen-10nt-UDI-Index-Pair-273-xGen-10nt-UDI-Index-Pair-273_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8349_F8PRr2_xGen-10nt-UDI-Index-Pair-273-xGen-10nt-UDI-Index-Pair-273_L001_R2_001.fastq.gz	B
e8350_F8PRr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8350_F8PRr3_xGen-10nt-UDI-Index-Pair-285-xGen-10nt-UDI-Index-Pair-285_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8350_F8PRr3_xGen-10nt-UDI-Index-Pair-285-xGen-10nt-UDI-Index-Pair-285_L001_R2_001.fastq.gz	B
e8351_F9Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8351_F9Dr1_xGen-10nt-UDI-Index-Pair-202-xGen-10nt-UDI-Index-Pair-202_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8351_F9Dr1_xGen-10nt-UDI-Index-Pair-202-xGen-10nt-UDI-Index-Pair-202_L001_R2_001.fastq.gz	B
e8352_F9Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8352_F9Dr2_xGen-10nt-UDI-Index-Pair-214-xGen-10nt-UDI-Index-Pair-214_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8352_F9Dr2_xGen-10nt-UDI-Index-Pair-214-xGen-10nt-UDI-Index-Pair-214_L001_R2_001.fastq.gz	B
e8353_F9Dr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8353_F9Dr3_xGen-10nt-UDI-Index-Pair-226-xGen-10nt-UDI-Index-Pair-226_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8353_F9Dr3_xGen-10nt-UDI-Index-Pair-226-xGen-10nt-UDI-Index-Pair-226_L001_R2_001.fastq.gz	B
e8354_F9Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8354_F9Sr1_xGen-10nt-UDI-Index-Pair-238-xGen-10nt-UDI-Index-Pair-238_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8354_F9Sr1_xGen-10nt-UDI-Index-Pair-238-xGen-10nt-UDI-Index-Pair-238_L001_R2_001.fastq.gz	B
e8355_F9Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8355_F9Sr2_xGen-10nt-UDI-Index-Pair-250-xGen-10nt-UDI-Index-Pair-250_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8355_F9Sr2_xGen-10nt-UDI-Index-Pair-250-xGen-10nt-UDI-Index-Pair-250_L001_R2_001.fastq.gz	B
e8356_F9Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8356_F9Sr3_xGen-10nt-UDI-Index-Pair-262-xGen-10nt-UDI-Index-Pair-262_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8356_F9Sr3_xGen-10nt-UDI-Index-Pair-262-xGen-10nt-UDI-Index-Pair-262_L001_R2_001.fastq.gz	B
e8357_F9PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8357_F9PRr1_xGen-10nt-UDI-Index-Pair-274-xGen-10nt-UDI-Index-Pair-274_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8357_F9PRr1_xGen-10nt-UDI-Index-Pair-274-xGen-10nt-UDI-Index-Pair-274_L001_R2_001.fastq.gz	B
e8358_F9PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8358_F9PRr2_xGen-10nt-UDI-Index-Pair-286-xGen-10nt-UDI-Index-Pair-286_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8358_F9PRr2_xGen-10nt-UDI-Index-Pair-286-xGen-10nt-UDI-Index-Pair-286_L001_R2_001.fastq.gz	B
e8359_F9PRr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8359_F9PRr3_xGen-10nt-UDI-Index-Pair-203-xGen-10nt-UDI-Index-Pair-203_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8359_F9PRr3_xGen-10nt-UDI-Index-Pair-203-xGen-10nt-UDI-Index-Pair-203_L001_R2_001.fastq.gz	B
e8360_F10Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8360_F10Dr1_xGen-10nt-UDI-Index-Pair-215-xGen-10nt-UDI-Index-Pair-215_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8360_F10Dr1_xGen-10nt-UDI-Index-Pair-215-xGen-10nt-UDI-Index-Pair-215_L001_R2_001.fastq.gz	B
e8361_F10Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8361_F10Dr2_xGen-10nt-UDI-Index-Pair-227-xGen-10nt-UDI-Index-Pair-227_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8361_F10Dr2_xGen-10nt-UDI-Index-Pair-227-xGen-10nt-UDI-Index-Pair-227_L001_R2_001.fastq.gz	B
e8362_F10Dr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8362_F10Dr3_xGen-10nt-UDI-Index-Pair-239-xGen-10nt-UDI-Index-Pair-239_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8362_F10Dr3_xGen-10nt-UDI-Index-Pair-239-xGen-10nt-UDI-Index-Pair-239_L001_R2_001.fastq.gz	B
e8363_F10Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8363_F10Sr1_xGen-10nt-UDI-Index-Pair-251-xGen-10nt-UDI-Index-Pair-251_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8363_F10Sr1_xGen-10nt-UDI-Index-Pair-251-xGen-10nt-UDI-Index-Pair-251_L001_R2_001.fastq.gz	B
e8364_F10Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8364_F10Sr2_xGen-10nt-UDI-Index-Pair-263-xGen-10nt-UDI-Index-Pair-263_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8364_F10Sr2_xGen-10nt-UDI-Index-Pair-263-xGen-10nt-UDI-Index-Pair-263_L001_R2_001.fastq.gz	B
e8365_F10Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8365_F10Sr3_xGen-10nt-UDI-Index-Pair-275-xGen-10nt-UDI-Index-Pair-275_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8365_F10Sr3_xGen-10nt-UDI-Index-Pair-275-xGen-10nt-UDI-Index-Pair-275_L001_R2_001.fastq.gz	B
e8366_F10PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8366_F10PRr1_xGen-10nt-UDI-Index-Pair-287-xGen-10nt-UDI-Index-Pair-287_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8366_F10PRr1_xGen-10nt-UDI-Index-Pair-287-xGen-10nt-UDI-Index-Pair-287_L001_R2_001.fastq.gz	B
e8367_F10PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8367_F10PRr2_xGen-10nt-UDI-Index-Pair-204-xGen-10nt-UDI-Index-Pair-204_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8367_F10PRr2_xGen-10nt-UDI-Index-Pair-204-xGen-10nt-UDI-Index-Pair-204_L001_R2_001.fastq.gz	B
e8368_F11Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8368_F11Dr1_xGen-10nt-UDI-Index-Pair-228-xGen-10nt-UDI-Index-Pair-228_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8368_F11Dr1_xGen-10nt-UDI-Index-Pair-228-xGen-10nt-UDI-Index-Pair-228_L001_R2_001.fastq.gz	B
e8369_F11Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8369_F11Dr2_xGen-10nt-UDI-Index-Pair-240-xGen-10nt-UDI-Index-Pair-240_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8369_F11Dr2_xGen-10nt-UDI-Index-Pair-240-xGen-10nt-UDI-Index-Pair-240_L001_R2_001.fastq.gz	B
e8370_F11Dr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8370_F11Dr3_xGen-10nt-UDI-Index-Pair-252-xGen-10nt-UDI-Index-Pair-252_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8370_F11Dr3_xGen-10nt-UDI-Index-Pair-252-xGen-10nt-UDI-Index-Pair-252_L001_R2_001.fastq.gz	B
e8371_F11Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8371_F11Sr1_xGen-10nt-UDI-Index-Pair-264-xGen-10nt-UDI-Index-Pair-264_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8371_F11Sr1_xGen-10nt-UDI-Index-Pair-264-xGen-10nt-UDI-Index-Pair-264_L001_R2_001.fastq.gz	B
e8372_F11Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8372_F11Sr2_xGen-10nt-UDI-Index-Pair-276-xGen-10nt-UDI-Index-Pair-276_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8372_F11Sr2_xGen-10nt-UDI-Index-Pair-276-xGen-10nt-UDI-Index-Pair-276_L001_R2_001.fastq.gz	B
e8373_F11Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8373_F11Sr3_xGen-10nt-UDI-Index-Pair-288-xGen-10nt-UDI-Index-Pair-288_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8373_F11Sr3_xGen-10nt-UDI-Index-Pair-288-xGen-10nt-UDI-Index-Pair-288_L001_R2_001.fastq.gz	B
e8374_F1PRr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8374_F1PRr2_xGen-10nt-UDI-Index-Pair-316-xGen-10nt-UDI-Index-Pair-316_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8374_F1PRr2_xGen-10nt-UDI-Index-Pair-316-xGen-10nt-UDI-Index-Pair-316_L001_R2_001.fastq.gz	B
e8375_F11PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8375_F11PRr1_xGen-10nt-UDI-Index-Pair-481-xGen-10nt-UDI-Index-Pair-481_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8375_F11PRr1_xGen-10nt-UDI-Index-Pair-481-xGen-10nt-UDI-Index-Pair-481_L001_R2_001.fastq.gz	B
e8376_F12Sr3	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8376_F12Sr3_xGen-10nt-UDI-Index-Pair-482-xGen-10nt-UDI-Index-Pair-482_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8376_F12Sr3_xGen-10nt-UDI-Index-Pair-482-xGen-10nt-UDI-Index-Pair-482_L001_R2_001.fastq.gz	B
e8377_F13Sr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8377_F13Sr2_xGen-10nt-UDI-Index-Pair-483-xGen-10nt-UDI-Index-Pair-483_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8377_F13Sr2_xGen-10nt-UDI-Index-Pair-483-xGen-10nt-UDI-Index-Pair-483_L001_R2_001.fastq.gz	B
e8378_F14Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8378_F14Sr1_xGen-10nt-UDI-Index-Pair-484-xGen-10nt-UDI-Index-Pair-484_L001_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-23-8378_F14Sr1_xGen-10nt-UDI-Index-Pair-484-xGen-10nt-UDI-Index-Pair-484_L001_R2_001.fastq.gz	B
