Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity	shannon	sequencing_depth	Latitude	Longitude	log_sequencing_depth
3	37	Rhizosphere	-0.7967982080647956	-0.7279887028370937	4.43084771260017	2157407.0	20.454150277777774	51.344883333333335	14.584418059083829
3	37	Surface	2.7714563796401435	2.6174717711974274	6.290503509718357	1937965.0	20.454150277777774	51.344883333333335	14.477149527419304
3	38	Deep	-1.0485328682019188	-0.9439593293851689	5.899199892952055	1317875.0	20.4610275	51.37022472222223	14.09153190767627
3	38	Rhizosphere	0.830892394059373	0.8285184183810579	5.471903285045303	2316175.0	20.4610275	51.37022472222223	14.655428107879231
3	38	Surface	2.514062026907299	2.3904441469543922	6.230482422932211	2230808.0	20.4610275	51.37022472222223	14.617874857916508
3	39	Deep	-1.1089149537715917	-1.0049291326233916	5.645271080322546	1398629.0	20.51023	51.59742	14.151003744043305
3	39	Rhizosphere	-1.1958617214842004	-1.1632488269314398	5.141956242688881	691821.0	20.51023	51.59742	13.447083976078144
3	39	Surface	1.7653242731340604	1.649827436380666	5.497981633611329	1155729.0	20.51023	51.59742	13.960242736920296
3	40	Deep	-1.640210911362835	-1.5695667268370137	6.022109200834465	2065404.0	20.54718	51.82559	14.54083689105509
3	40	Rhizosphere	-1.941075440062546	-1.8471339930131454	6.004055050778477	988325.0	20.54718	51.82559	13.803767881819507
3	40	Surface	1.5342590827552658	1.4481073435816492	5.973153130639697	790597.0	20.54718	51.82559	13.580544900117262
3	41	Deep	2.9380844442022487	2.821810218560865	3.741664224656489	775912.0	20.539777222222224	51.94610583333333	13.561795679478116
3	41	Rhizosphere	-1.0470020195256577	-1.0354739534429473	5.605245988299346	687287.0	20.539777222222224	51.94610583333333	13.440508697332657
3	42	Deep	1.2033607959945756	1.1115387965022316	6.481435030113012	1533695.0	20.55516	52.12403	14.243191066563487
3	42	Rhizosphere	0.41650692355790836	0.441603468528565	5.640502011196392	929403.0	20.55516	52.12403	13.742298799475702
3	42	Surface	2.862036770712971	2.769326598498752	5.502720268575023	3590202.0	20.55516	52.12403	15.093719304826802
3	43	Deep	-1.1457868523423504	-1.0968580089667899	5.635999303932265	1924385.0	20.56757555555556	52.22413277777778	14.47011751378617
3	43	Rhizosphere	0.4012249961898426	0.36291943086248163	6.017551654209188	818343.0	20.56757555555556	52.22413277777778	13.615038065080917
3	43	Surface	1.1993688469674753	1.2161174132190142	5.1734240017175095	1325632.0	20.56757555555556	52.22413277777778	14.097400639172077
3	44	Deep	1.371010354404303	1.3186531007726967	6.062959606821661	1525486.0	20.56783	52.41036	14.237824261306418
3	44	Rhizosphere	0.14946202719934296	0.18273922332214584	4.276685978717749	705893.0	20.56783	52.41036	13.467220363559935
3	44	Surface	0.8529228700932088	0.8339729978145557	5.7938849842479465	1636698.0	20.56783	52.41036	14.30819196650827
3	45	Deep	2.707897382493322	2.7360046172064965	5.962789050487433	1025217.0	20.56346	52.46776	13.840415830867668
3	45	Rhizosphere	-1.4877826032591959	-1.4550087332741426	6.705176788046319	648066.0	20.56346	52.46776	13.38174936505124
