Taxon String	Rank	Name	Mapped ID	Is RAK	Is Inherited
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Tianweitania;NA	Genus	Tianweitania	RAK_CTX_9136c2016385a0c568301355	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Tianweitania;NA	Species	NA	RAK_CTX_5e832ed219e3c40f243716ad	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Family	Rhizobiaceae	82115	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Genus	Zhengella	RAK_CTX_f1a3c605cb01cae8b3499dd6	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Zhengella;NA	Species	NA	RAK_CTX_05b9cd5f8d06a182511a662c	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Family	Rhizobiaceae	82115	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Genus	[Rhizobium] sphaerophysae group	RAK_CTX_52bc79211e95a041e0be920d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;NA	Species	NA	RAK_CTX_9d929178454da41e56ca54d6	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Family	Rhizobiaceae	82115	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Genus	[Rhizobium] sphaerophysae group	RAK_CTX_52bc79211e95a041e0be920d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;[Rhizobium] sphaerophysae group;helanshanense	Species	helanshanense	RAK_CTX_d7c31251a8b8f500ab8bdb5b	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Genus	Afifella	RAK_CTX_b76a9a53e75082bfd5997d26	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;NA	Species	NA	RAK_CTX_ba2029527ce1811eec26a978	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Genus	Afifella	RAK_CTX_b76a9a53e75082bfd5997d26	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Afifella;pfennigii	Species	pfennigii	RAK_CTX_721128d7ba5c0670c6a67b29	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Genus	Butyratibacter	RAK_CTX_b18abbaf21c84ce1e2450eb7	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;NA	Species	NA	RAK_CTX_b7cd03bf95d7204e02cf20bf	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Genus	Butyratibacter	RAK_CTX_b18abbaf21c84ce1e2450eb7	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Butyratibacter;algicola	Species	algicola	RAK_CTX_dda57685f312270f2ab8b78f	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Genus	Microbaculum	RAK_CTX_7bcb1c92223d4e79b7863f70	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Microbaculum;marinum	Species	marinum	RAK_CTX_87dcdb1f19b1ea87a4b50bca	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Genus	NA	RAK_CTX_81ff941ab710893a6a44c030	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;NA;NA	Species	NA	RAK_CTX_52af534b52e799b39ba8b772	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Genus	Tepidamorphus	RAK_CTX_b2c725e19ea6db2489a5bb2d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;NA	Species	NA	RAK_CTX_d7ef893247bcab7fe9f0f56e	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Family	Rhodobiaceae	119043	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Genus	Tepidamorphus	RAK_CTX_b2c725e19ea6db2489a5bb2d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodobiaceae;Tepidamorphus;gemmatus	Species	gemmatus	RAK_CTX_28a4285b0c967e1de55ce47d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Family	Rhodomicrobiaceae	3120732	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Genus	Rhodomicrobium	RAK_CTX_5f74f78a9e638ff90fd7dae4	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;NA	Species	NA	RAK_CTX_cc6d3413c3ed815aab150db9	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Family	Rhodomicrobiaceae	3120732	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Genus	Rhodomicrobium	RAK_CTX_5f74f78a9e638ff90fd7dae4	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;udaipurense	Species	udaipurense	RAK_CTX_7b77e8bdecd4fc94d46f202d	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Genus	Agaricicola	RAK_CTX_13f5477af41fcdda00aa8cf0	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Agaricicola;taiwanensis	Species	taiwanensis	RAK_CTX_e9e5088829aad99decf787e6	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Genus	NA	RAK_CTX_1e6f5c54fa9399028bf869f5	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;NA;NA	Species	NA	RAK_CTX_ee52937fecc7f91861db83b0	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Genus	Pannonibacter	227873	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;NA	Species	NA	RAK_CTX_50f10a99219f8550a12713d4	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Genus	Pannonibacter	227873	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;phragmitetus	Species	phragmitetus	121719	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Genus	Polymorphum	RAK_CTX_8fb2d153d1da5fda211a4474	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Polymorphum;gilvum	Species	gilvum	RAK_CTX_87fe8761b0205df3f45ce05a	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Genus	Roseibium	150830	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;NA	Species	NA	RAK_CTX_71109c8dfd77ce165d4024ec	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Genus	Stappia	152161	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;NA	Species	NA	RAK_CTX_f0a616dd69e619964ac9b5ad	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Genus	Stappia	152161	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;indica	Species	indica	538381	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Family	Stappiaceae	2821832	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Genus	Stappia	152161	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;taiwanensis	Species	taiwanensis	992267	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Family	Thermopetrobacteraceae	RAK_0010430	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Genus	Thermopetrobacter	RAK_CTX_7e4d9b3cdf5339b7cc80b17b	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Thermopetrobacteraceae;Thermopetrobacter;NA	Species	NA	RAK_CTX_1af0f28f48487083e676cccb	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Phylum	Pseudomonadota	1224	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Class	Alphaproteobacteria	28211	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Order	Hyphomicrobiales	356	False	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Family	WC3-116	RAK_CTX_e341e75d1d0a2f7051f5f1c6	True	False
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;WC3-116;NA;NA	Genus	NA	RAK_CTX_a684bf444bf5be57fa7951ed	True	False
