genus	prevalence_surface	prevalence_deep	prevalence_rhizosphere	mean_relative_abundance	passes_common_prevalence	abundance_rank_among_eligible	selected_primary	selected_sensitivity_pool
Sporacetigenium	0.02352941176	0.01764705882	0.01176470588	1.094175201e-06	false		false	false
Sporichthya	0.4352941176	0.6294117647	0.5705882353	0.000240269181	true	245	false	false
Sporobacter	0	0	0.005882352941	1.94879016e-07	false		false	false
Sporocytophaga	0.8764705882	0.7882352941	0.7647058824	0.001807558176	true	82	false	true
Sporolactobacillus	0.005882352941	0.005882352941	0	1.437877732e-06	false		false	false
Sporomusa	0	0	0.005882352941	9.729197516e-08	false		false	false
Sporosarcina	0.04117647059	0.04705882353	0.04705882353	3.765503574e-05	false		false	false
Stackebrandtia	0.01176470588	0.01176470588	0.08235294118	1.833219134e-05	false		false	false
Staphylococcus	0.4117647059	0.4058823529	0.3647058824	0.0007061117328	true	152	false	false
Stappia	0.04117647059	0.04117647059	0.01176470588	8.828531972e-06	false		false	false
Stella	0.2588235294	0.3647058824	0.3058823529	6.989778206e-05	true	316	false	false
Stenotrophobacter	0.06470588235	0.08235294118	0.1	2.537346487e-05	false		false	false
Stenotrophomonas	0.08823529412	0.07058823529	0.03529411765	0.0001826128224	false		false	false
Stenoxybacter	0.05294117647	0.02352941176	0.1647058824	0.0001325165126	false		false	false
Steroidobacter	0.8941176471	0.8941176471	0.8588235294	0.003710954688	true	53	true	true
Stigmatella	0.2058823529	0.2176470588	0.2	7.194041468e-05	true	314	false	false
Stomatobaculum	0.005882352941	0.01176470588	0.005882352941	5.435127531e-07	false		false	false
Streptacidiphilus	0.1352941176	0.1352941176	0.1058823529	4.801845375e-06	false		false	false
Streptantibioticus	0	0	0.005882352941	5.446391433e-08	false		false	false
Streptococcus	0.4941176471	0.5352941176	0.4705882353	0.001333115968	true	99	false	true
Streptomonospora	0.2176470588	0.2176470588	0.3294117647	7.055832786e-05	true	315	false	false
Streptomyces	0.9294117647	0.8941176471	0.9294117647	0.02699863158	true	8	true	true
Streptosporangium	0.01764705882	0.02352941176	0.02352941176	1.076715449e-05	false		false	false
Subgroup 10	0.6352941176	0.5941176471	0.4764705882	0.001979213285	true	75	true	true
Sulfuricaulis	0.005882352941	0	0	3.465422053e-09	false		false	false
Sulfurifustis	0.5764705882	0.6647058824	0.3941176471	0.0001663437844	true	269	false	false
Sulfurihydrogenibium	0	0	0	0	false		false	false
Sulfurirhabdus	0.005882352941	0	0	2.358247662e-08	false		false	false
Sulfurivermis	0.005882352941	0.005882352941	0.005882352941	2.97283026e-07	false		false	false
Sulfurospirillum	0.02941176471	0.02941176471	0.1058823529	1.218035832e-05	false		false	false
Sumerlaea	0.8117647059	0.8294117647	0.8352941176	0.0009837356828	true	124	false	false
Sutcliffiella	0	0.005882352941	0.01176470588	4.473695586e-06	false		false	false
Sva0996 marine group	0.02941176471	0.01176470588	0.04705882353	5.018540133e-06	false		false	false
Swionibacillus	0.1	0.08823529412	0.1235294118	0.0003372073502	false		false	false
Symbiobacterium	0.9352941176	0.9	0.8352941176	0.008994391648	true	28	true	true
Symplocastrum CPER-KK1	0.02941176471	0.005882352941	0	2.234527576e-06	false		false	false
Synechococcus	0.01176470588	0	0.01176470588	5.670186371e-07	false		false	false
Synechococcus CC9902	0	0.01764705882	0.01176470588	7.330530937e-07	false		false	false
Synechococcus IR11	0	0	0	0	false		false	false
Synechocystis BDHKU-20401	0.01176470588	0.005882352941	0.01176470588	5.575688038e-05	false		false	false
Syntrophaceticus	0	0.005882352941	0	1.196880756e-07	false		false	false
Syntrophobacter	0	0	0.005882352941	2.944018921e-09	false		false	false
TC1	0.01176470588	0.005882352941	0.05882352941	1.367738253e-06	false		false	false
TM7a	0.6176470588	0.5823529412	0.8058823529	0.001150231212	true	110	false	false
TM7x	0	0.01176470588	0.01176470588	1.501573433e-06	false		false	false
TX1A-55	0	0	0	0	false		false	false
Tabrizicola	0	0.005882352941	0.005882352941	2.903950195e-07	false		false	false
Tagaea	0.3411764706	0.3470588235	0.2882352941	4.216468446e-05	true	332	false	false
Taibaiella	0.02352941176	0.04705882353	0.1235294118	1.190560954e-05	false		false	false
Tamaricihabitans	0	0	0.005882352941	2.760290412e-06	false		false	false
Tannerella	0	0	0.005882352941	4.49187426e-08	false		false	false
Taonella	0	0.005882352941	0.01764705882	1.619622926e-07	false		false	false
Tatumella	0	0.005882352941	0.01176470588	7.7560681e-07	false		false	false
Tautonia	0.6470588235	0.6352941176	0.6823529412	0.00044804983	true	193	false	false
Telluribacter	0.8647058824	0.7470588235	0.9	0.002640832807	true	63	true	true
Tellurimicrobium	0.4352941176	0.4117647059	0.2764705882	0.0001971706486	true	258	false	false
Tellurirhabdus	0.5117647059	0.4352941176	0.5941176471	0.0003367268323	true	219	false	false
Telmatocola	0.005882352941	0.01176470588	0.005882352941	7.110756732e-07	false		false	false
Telmatospirillum	0.02941176471	0.02352941176	0.1	2.112723272e-06	false		false	false
Tenggerimyces	0.1	0.1352941176	0.1176470588	2.690387736e-05	false		false	false
Tengunoibacter	0	0	0.005882352941	3.86274672e-09	false		false	false
Tenuibacillus	0.04705882353	0.04705882353	0.08235294118	0.0001049514076	false		false	false
Tepidamorphus	0.005882352941	0	0.01176470588	1.803613921e-07	false		false	false
Tepidibacillus	0.005882352941	0	0.005882352941	2.224513321e-06	false		false	false
Tepidicaulis	0	0	0	0	false		false	false
Tepidimicrobium	0	0	0	0	false		false	false
Tepidimonas	0.03529411765	0.01764705882	0.005882352941	2.882811685e-05	false		false	false
Tepidiphilus	0.005882352941	0	0.005882352941	2.427401508e-06	false		false	false
Tepidisphaera	0.5764705882	0.4470588235	0.6764705882	0.0006862983543	true	155	false	false
Termite Treponema cluster	0.005882352941	0	0.04117647059	4.099258207e-06	false		false	false
Terracidiphilus	0.08235294118	0.1176470588	0.05882352941	0.0003462701763	false		false	false
Terribacillus	0.8117647059	0.7411764706	0.7882352941	0.001941493317	true	78	true	true
Terrimicrobium	0.02941176471	0.02352941176	0.06470588235	1.638862882e-05	false		false	false
Terrimonas	0.01764705882	0.04117647059	0.06470588235	1.244847238e-05	false		false	false
Terrisporobacter	0.02941176471	0.02352941176	0.04705882353	1.030979737e-06	false		false	false
Tetragenococcus	0.005882352941	0	0	6.591986926e-09	false		false	false
Thalassiella	0.2352941176	0.2235294118	0.2117647059	5.405700265e-05	true	324	false	false
Thalassobacillus	0.01764705882	0.05294117647	0.03529411765	1.320298888e-05	false		false	false
Thalassobaculum	0.1411764706	0.05882352941	0.1823529412	3.547356915e-05	false		false	false
Thalassospira	0.1941176471	0.1764705882	0.08823529412	0.0002502928875	false		false	false
Thermaerobacter	0.04117647059	0.005882352941	0.04117647059	2.651115419e-06	false		false	false
Thermanaerothrix	0	0.005882352941	0.01176470588	1.26875998e-08	false		false	false
Thermicanus	0	0	0	0	false		false	false
Thermincola	0.005882352941	0.01176470588	0.01176470588	1.980440549e-06	false		false	false
Thermithiobacillus	0.03529411765	0.05294117647	0.03529411765	0.001152586483	false		false	false
Thermoactinomyces	0.03529411765	0.02352941176	0.01764705882	2.106086893e-06	false		false	false
Thermoactinospora	0	0	0.005882352941	7.79516064e-09	false		false	false
Thermoanaerobacterium	0.01176470588	0.01764705882	0	7.083074685e-07	false		false	false
Thermobacillus	0.4294117647	0.3764705882	0.4529411765	0.0002405718433	true	244	false	false
Thermobaculum	0.3235294118	0.2352941176	0.1764705882	0.0003912126892	false		false	false
Thermobifida	0.03529411765	0.02352941176	0.03529411765	3.083763829e-06	false		false	false
Thermobrachium	0.01176470588	0.01176470588	0.005882352941	9.073106933e-06	false		false	false
Thermocatellispora	0.005882352941	0.01764705882	0.03529411765	2.456825067e-06	false		false	false
Thermoclostridium	0	0.005882352941	0	2.158619124e-07	false		false	false
Thermocrispum	0.005882352941	0	0.05294117647	6.910837258e-06	false		false	false
Thermoflavimicrobium	0.01176470588	0.01764705882	0.02941176471	6.043835177e-07	false		false	false
Thermoflexus	0	0	0	0	false		false	false
Thermogemmatispora	0	0	0.005882352941	1.962679281e-09	false		false	false
Thermoleophilum	0.6470588235	0.7764705882	0.4470588235	0.0003678353929	true	212	false	false
Thermomonas	0	0	0.005882352941	2.858225568e-08	false		false	false
Thermomonospora	0.005882352941	0.005882352941	0.005882352941	2.093726213e-06	false		false	false
Thermopetrobacter	0.01764705882	0.01764705882	0.01764705882	2.218769324e-05	false		false	false
Thermopolyspora	0.04705882353	0.04705882353	0.05294117647	1.617020417e-05	false		false	false
Thermosinus	0.005882352941	0.005882352941	0.005882352941	5.259153473e-07	false		false	false
Thermosipho	0.6235294118	0.7058823529	0.4411764706	0.0008542330708	true	134	false	false
Thermosporothrix	0	0	0	0	false		false	false
Thermostilla	0.1235294118	0.1882352941	0.1058823529	3.044050713e-05	false		false	false
Thermotunica	0	0	0	0	false		false	false
Thermus	0	0	0	0	false		false	false
Thioalbus	0	0	0.005882352941	2.602413963e-06	false		false	false
Thioalkalivibrio	0	0	0.01176470588	4.179624293e-08	false		false	false
Thiobacillus	0.005882352941	0.005882352941	0.01176470588	7.365623945e-06	false		false	false
Thiofaba	0.01176470588	0.005882352941	0.01176470588	1.472614872e-05	false		false	false
Thiofilum	0	0	0	0	false		false	false
Thiohalomonas	0.005882352941	0.01176470588	0.01176470588	3.125661205e-06	false		false	false
Thiohalophilus	0	0.005882352941	0.01176470588	4.34840243e-06	false		false	false
Thiohalorhabdus	0	0	0.01764705882	1.939812239e-07	false		false	false
Thioprofundum	0	0	0.005882352941	2.628115368e-09	false		false	false
Thiovirga	0	0	0.005882352941	2.071512086e-06	false		false	false
Thomasclavelia	0	0	0.005882352941	6.807989291e-09	false		false	false
Tianweitania	0.1058823529	0.08823529412	0.09411764706	2.471835429e-05	false		false	false
Tissierella	0.01176470588	0.005882352941	0.01176470588	1.802854752e-07	false		false	false
Tistlia	0.1470588235	0.08235294118	0.2294117647	6.845859599e-05	false		false	false
Tolypothrix	0	0	0	0	false		false	false
Trabulsiella	0	0	0	0	false		false	false
Tractidigestivibacter	0	0	0	0	false		false	false
Tranquillimonas	0	0.005882352941	0.01176470588	6.273392605e-06	false		false	false
Treponema	0.02352941176	0	0.1529411765	4.265856199e-05	false		false	false
Trichloromonas	0	0	0.01176470588	3.534762523e-08	false		false	false
Trichocoleus SAG 26.92	0.02352941176	0.02941176471	0.005882352941	5.339336141e-06	false		false	false
Tropicibacter	0	0.005882352941	0	2.35175119e-08	false		false	false
Tropicimonas-Psychromarinibacter	0.02941176471	0.01176470588	0.05294117647	6.336129188e-06	false		false	false
Truepera	0.6411764706	0.5411764706	0.4647058824	0.001002081176	true	122	false	false
Tsukamurella	0.005882352941	0	0.02941176471	6.315306155e-06	false		false	false
Tsuneonella	0	0	0.005882352941	7.884346104e-09	false		false	false
Tumebacillus	0.8411764706	0.7823529412	0.7941176471	0.006863252914	true	34	true	true
Tundrisphaera	0.07058823529	0.02941176471	0.02941176471	2.405601731e-06	false		false	false
Tunicatimonas	0.2941176471	0.1823529412	0.4352941176	0.000150720446	false		false	false
Turicibacter	0.5411764706	0.4352941176	0.4294117647	0.001116885607	true	113	false	false
Tuwongella	0.1823529412	0.2764705882	0.1352941176	4.383986865e-05	false		false	false
Tychonema CCAP 1459-11B	0.04117647059	0.01764705882	0.01176470588	6.12927898e-06	false		false	false
Tyzzerella	0.02352941176	0.03529411765	0.1058823529	6.155080241e-06	false		false	false
UBA12409	0.08235294118	0.08823529412	0.09411764706	5.663208129e-06	false		false	false
UBA12411	0.07058823529	0.03529411765	0.07058823529	2.764564106e-06	false		false	false
UCG-001	0	0	0	0	false		false	false
UCG-002	0	0	0.01176470588	7.302350733e-09	false		false	false
UCG-005	0.005882352941	0.005882352941	0.005882352941	2.966909515e-07	false		false	false
UCG-009	0	0	0.005882352941	8.832056763e-09	false		false	false
UCG-012	0	0	0.005882352941	7.279762185e-08	false		false	false
UTBCD1	0.09411764706	0.1058823529	0.1294117647	2.067679843e-05	false		false	false
UTCFX1	0.005882352941	0.05294117647	0.02352941176	8.498342566e-07	false		false	false
Uliginosibacterium	0.6	0.4647058824	0.4647058824	0.0003995145595	true	210	false	false
Umezawaea	0.005882352941	0	0	5.19813308e-08	false		false	false
Undibacterium	0.005882352941	0	0.02352941176	6.958400257e-07	false		false	false
Urania-1B-19 marine sediment group	0.02352941176	0.01176470588	0.05882352941	2.176242291e-05	false		false	false
Vallicoccus	0.8882352941	0.8411764706	0.7235294118	0.002766995125	true	61	true	true
Vampirovibrio	0.1117647059	0.1	0.2058823529	1.292968471e-05	false		false	false
Variibacter	0	0.005882352941	0.005882352941	1.712476575e-08	false		false	false
Variovorax	0	0	0.02352941176	2.093436479e-06	false		false	false
Veillonella	0.1647058824	0.2	0.07058823529	3.878196283e-05	false		false	false
Verruc-01	0.2117647059	0.1352941176	0.2117647059	0.0001108755502	false		false	false
Verrucomicrobium	0.1117647059	0.1647058824	0.09411764706	3.200900239e-05	false		false	false
Verrucosispora	0.7705882353	0.7882352941	0.6882352941	0.00264189612	true	62	true	true
Verticiella	0.4058823529	0.3117647059	0.5058823529	0.0001897576643	true	259	false	false
Vicinamibacter	0.5470588235	0.5588235294	0.4352941176	0.0004148006578	true	204	false	false
Vicingus	0	0	0.02941176471	1.906867496e-07	false		false	false
Victivallis	0	0	0	0	false		false	false
Virgibacillus	0.2352941176	0.2	0.1882352941	0.0001051521039	false		false	false
Virgisporangium	0.4117647059	0.4529411765	0.2411764706	0.0002285558199	true	248	false	false
Vitiosangium	0	0.005882352941	0.005882352941	1.096705402e-08	false		false	false
Vulcaniibacterium	0.02941176471	0.01764705882	0.05294117647	6.286919221e-06	false		false	false
Vulgatibacter	0.5470588235	0.6176470588	0.5705882353	0.0001511210077	true	277	false	false
WY65	0.005882352941	0.02352941176	0.05294117647	2.837857437e-06	false		false	false
Waddlia	0	0.01176470588	0.01176470588	7.730766594e-06	false		false	false
Weissella	0.01176470588	0.01764705882	0.01176470588	3.029662778e-06	false		false	false
Weizmannia	0.02352941176	0.02352941176	0.01764705882	1.621532896e-05	false		false	false
Wenjunlia	0.1058823529	0.1411764706	0.1470588235	3.340054865e-05	false		false	false
Wenxinia	0	0	0	0	false		false	false
Wenzhouxiangella	0.02941176471	0.02941176471	0.01764705882	0.0008137738528	false		false	false
Winkia	0.01176470588	0.005882352941	0.005882352941	2.5677022e-06	false		false	false
Winogradskyella	0	0.005882352941	0	2.146378737e-07	false		false	false
Woeseia	0.1941176471	0.1705882353	0.2	0.0001807003234	false		false	false
Wolbachia	0.05294117647	0.03529411765	0.01764705882	5.775505413e-06	false		false	false
Xanthobacter	0.05882352941	0.04705882353	0.01176470588	4.150819514e-06	false		false	false
Xanthomonas	0.005882352941	0	0.005882352941	1.093609108e-07	false		false	false
Xylanibacillus	0.1882352941	0.2294117647	0.2411764706	5.867064415e-05	false		false	false
Xylanibacter	0	0.005882352941	0	2.071336734e-08	false		false	false
Xylanimonas	0.2647058824	0.1823529412	0.3235294118	0.0001751150134	false		false	false
Xylella	0	0.01176470588	0.02941176471	4.814820462e-07	false		false	false
Xylophilus	0	0.005882352941	0.01176470588	3.046400295e-07	false		false	false
YC-ZSS-LKJ147	0.6	0.5470588235	0.5117647059	0.0009014497387	true	128	false	false
YC-ZSS-LKJ90	0.01176470588	0.05294117647	0.05882352941	3.329210164e-05	false		false	false
Yinghuangia	0.08235294118	0.08235294118	0.08823529412	1.275346432e-05	false		false	false
Zag_111	0	0	0.005882352941	5.716451136e-08	false		false	false
Zavarzinella	0.07058823529	0.1705882353	0.1411764706	4.006437666e-05	false		false	false
Zavarzinia	0	0	0.005882352941	5.634270382e-09	false		false	false
Zhengella	0.1235294118	0.1176470588	0.2411764706	2.773489341e-05	false		false	false
Zhihengliuella	0.07058823529	0.05882352941	0.1823529412	8.265614134e-05	false		false	false
Zobellella	0.1	0.06470588235	0.04705882353	2.494097215e-05	false		false	false
Zoogloea	0	0	0	0	false		false	false
[Aquaspirillum] arcticum group	0.1823529412	0.1705882353	0.1235294118	6.674781191e-06	false		false	false
[Bacteroides] pectinophilus group	0	0.005882352941	0	2.590124298e-09	false		false	false
[Clostridium] methylpentosum group	0	0	0.005882352941	6.807989291e-09	false		false	false
[Eubacterium] brachy group	0	0	0.005882352941	4.664638655e-08	false		false	false
[Eubacterium] siraeum group	0	0	0	0	false		false	false
[Eubacterium] tenue group	0	0	0.005882352941	5.19677376e-09	false		false	false
[Eubacterium] yurii group	0	0	0.005882352941	6.910575785e-09	false		false	false
[Polyangium] brachysporum group	0.8352941176	0.7941176471	0.8470588235	0.001095913372	true	115	false	false
[Rhizobium] sphaerophysae group	0	0	0	0	false		false	false
[Streptomyces] thermoautotrophicus	0.1941176471	0.1352941176	0.1176470588	2.733777496e-05	false		false	false
alphaI cluster	0.5588235294	0.6058823529	0.4647058824	0.0001849293001	true	263	false	false
endosymbionts	0.02941176471	0.005882352941	0.07647058824	1.227262119e-05	false		false	false
hgcI clade	0	0.005882352941	0	1.094118769e-08	false		false	false
mle1-7	0.05294117647	0.04117647059	0.03529411765	5.228601734e-06	false		false	false
oc32	0.6705882353	0.6411764706	0.4	0.0001675766659	true	268	false	false
possible genus 04	0.6529411765	0.6588235294	0.5176470588	0.0004641846889	true	190	false	false
possible genus 05	0	0	0.005882352941	1.531797591e-08	false		false	false
type III	0	0.04705882353	0.05294117647	1.619702593e-05	false		false	false
wb1-P19	0.04117647059	0.005882352941	0.005882352941	2.791934543e-06	false		false	false
