profile_id	specimen_id	Trip	Site	Type	depth	shannon	ledger_resolution	ledger_specimen_id	dna_kit
e8555_F30Dr3	F30Dr3	3	30	Deep	578935	5.985407027	exact	F30Dr3	PowerSoil
e8556_F31Dr2	F31Dr2	3	31	Deep	458348	4.642390527	exact	F31Dr2	PowerSoil
e8557_F32Dr1	F32Dr1	3	32	Deep	481265	6.198962478	exact	F32Dr1	PowerSoil
e8558_F32PRr3	F32PRr3	3	32	Rhizosphere	686925	5.274097895	exact	F32PRr3	PowerSoil
e8559_F33Dr1	F33Dr1	3	33	Deep	269610	6.233186018	exact	F33Dr1	PowerSoil
e8560_F33PRr3	F33PRr3	3	33	Rhizosphere	292025	5.799703793	exact	F33PRr3	PowerSoil
e8561_F34PRr2	F34PRr2	3	34	Rhizosphere	289314	6.056502111	exact	F34PRr2	PowerSoil
e8562_F35PRr1	F35PRr1	3	35	Rhizosphere	267913	5.905883249	exact	F35PRr1	PowerSoil
e8563_F37Sr2	F37Sr2	3	37	Surface	426334	6.159823813	exact	F37Sr2	PowerSoil
e8564_F38Sr1	F38Sr1	3	38	Surface	577345	6.092076822	exact	F38Sr1	PowerSoil
e8565_F39Dr3	F39Dr3	3	39	Deep	796719	5.659860928	exact	F39Dr3	PowerSoil
e8566_F40Dr2	F40Dr2	3	40	Deep	630082	5.780331173	exact	F40Dr2	PowerSoil
e8567_F42PRr2	F42PRr2	3	42	Rhizosphere	180721	5.22124525	exact	F42PRr2	PowerSoil
e8568_F33Dr2	F33Dr2	3	33	Deep	496076	6.826790573	exact	F33Dr2	PowerSoil
e8569_F34Dr1	F34Dr1	3	34	Deep	620398	6.165907088	exact	F34Dr1	PowerSoil
e8570_F34PRr3	F34PRr3	3	34	Rhizosphere	232799	5.631208477	exact	F34PRr3	PowerSoil
e8571_F35PRr2	F35PRr2	3	35	Rhizosphere	363329	6.585229863	exact	F35PRr2	PowerSoil
e8572_F36PRr1	F36PRr1	3	36	Rhizosphere	391715	5.214808105	exact	F36PRr1	PowerSoil
e8573_F37Sr3	F37Sr3	3	37	Surface	1029512	6.360553601	exact	F37Sr3	PowerSoil
e8574_F38Sr2	F38Sr2	3	38	Surface	934452	6.349300388	exact	F38Sr2	PowerSoil
e8575_F39Sr1	F39Sr1	3	39	Surface	346530	5.299914769	exact	F39Sr1	PowerSoil
e8576_F40Dr3	F40Dr3	3	40	Deep	258240	5.978472039	exact	F40Dr3	PowerSoil
e8577_F42Dr1	F42Dr1	3	42	Deep	487641	6.168255888	exact	F42Dr1	PowerSoil
e8578_F42PRr3	F42PRr3	3	42	Rhizosphere	353204	5.794478425	exact	F42PRr3	PowerSoil
e8579_F33Dr3	F33Dr3	3	33	Deep	344205	6.063319507	exact	F33Dr3	PowerSoil
e8580_F34Dr2	F34Dr2	3	34	Deep	745486	6.268014988	exact	F34Dr2	PowerSoil
e8581_F35Dr1	F35Dr1	3	35	Deep	522563	6.763534298	exact	F35Dr1	PowerSoil
e8582_F35PRr3	F35PRr3	3	35	Rhizosphere	206826	6.374598157	exact	F35PRr3	PowerSoil
e8583_F36PRr2	F36PRr2	3	36	Rhizosphere	273645	5.1880048	exact	F36PRr2	PowerSoil
e8584_F37PRr1	F37PRr1	3	37	Rhizosphere	565445	4.41821891	exact	F37PRr1	PowerSoil
e8585_F38Sr3	F38Sr3	3	38	Surface	719011	6.250070058	exact	F38Sr3	PowerSoil
e8586_F39Sr2	F39Sr2	3	39	Surface	422809	5.707652354	exact	F39Sr2	PowerSoil
e8587_F40Sr1	F40Sr1	3	40	Surface	200089	5.961780075	exact	F40Sr1	PowerSoil
e8588_F41Dr3	F41Dr3	3	41	Deep	322894	3.721472008	exact	F41Dr3	PowerSoil
e8589_F42Dr2	F42Dr2	3	42	Deep	641165	6.91216203	exact	F42Dr2	PowerSoil
e8590_F43Dr1	F43Dr1	3	43	Deep	358973	5.71885805	exact	F43Dr1	PowerSoil
e8591_F33Sr1	F33Sr1	3	33	Surface	643126	6.653249116	exact	F33Sr1	PowerSoil
e8592_F34Dr3	F34Dr3	3	34	Deep	551722	6.178695215	exact	F34Dr3	PowerSoil
e8593_F35Dr2	F35Dr2	3	35	Deep	671438	6.674006751	exact	F35Dr2	PowerSoil
e8594_F36Dr1	F36Dr1	3	36	Deep	281621	6.66466396	exact	F36Dr1	PowerSoil
e8595_F36PRr3	F36PRr3	3	36	Rhizosphere	208897	5.569501938	exact	F36PRr3	PowerSoil
e8596_F37PRr2	F37PRr2	3	37	Rhizosphere	605492	4.151839	exact	F37PRr2	PowerSoil
e8597_F38PRr1	F38PRr1	3	38	Rhizosphere	760982	5.212490543	exact	F38PRr1	PowerSoil
e8598_F39Sr3	F39Sr3	3	39	Surface	386390	5.486377777	exact	F39Sr3	PowerSoil
e8599_F40Sr2	F40Sr2	3	40	Surface	289905	6.068786555	exact	F40Sr2	PowerSoil
e8600_F42Dr3	F42Dr3	3	42	Deep	404889	6.363887172	exact	F42Dr3	PowerSoil
e8601_F43Dr2	F43Dr2	3	43	Deep	530310	5.471179212	exact	F43Dr2	PowerSoil
e8602_F33Sr2	F33Sr2	3	33	Surface	530263	6.573811459	exact	F33Sr2	PowerSoil
e8603_F34Sr1	F34Sr1	3	34	Surface	383223	6.149611717	exact	F34Sr1	not_recorded
e8604_F35Dr3	F35Dr3	3	35	Deep	528913	6.452299688	exact	F35Dr3	PowerSoil
e8605_F36Dr2	F36Dr2	3	36	Deep	408933	6.677151806	exact	F36Dr2	PowerSoil
e8606_F37Dr1	F37Dr1	3	37	Deep	292269	6.359014845	exact	F37Dr1	PowerSoil
e8607_F37PRr3	F37PRr3	3	37	Rhizosphere	986470	4.722485228	exact	F37PRr3	PowerSoil
e8608_F38PRr2	F38PRr2	3	38	Rhizosphere	577462	5.081179613	exact	F38PRr2	PowerSoil
e8609_F39PRr1	F39PRr1	3	39	Rhizosphere	287978	4.983464399	exact	F39PRr1	PowerSoil
e8610_F40Sr3	F40Sr3	3	40	Surface	300603	5.888892762	exact	F40Sr3	PowerSoil
e8611_F42Sr1	F42Sr1	3	42	Surface	574071	5.467518011	exact	F42Sr1	PowerSoil
e8612_F43Dr3	F43Dr3	3	43	Deep	403180	5.60104043	exact	F43Dr3	PowerSoil
e8613_F33Sr3	F33Sr3	3	33	Surface	722590	6.254546836	exact	F33Sr3	PowerSoil
e8614_F34Sr2	F34Sr2	3	34	Surface	624185	6.406303474	exact	F34Sr2	PowerSoil
e8615_F35Sr1	F35Sr1	3	35	Surface	1002775	5.741674201	exact	F35Sr1	PowerSoil
e8616_F36Dr3	F36Dr3	3	36	Deep	545266	6.787595405	exact	F36Dr3	PowerSoil
e8617_F37Dr2	F37Dr2	3	37	Deep	349549	5.262777532	exact	F37Dr2	PowerSoil
e8618_F38PRr3	F38PRr3	3	38	Rhizosphere	977731	6.122039699	exact	F38PRr3	PowerSoil
e8619_F40PRr1	F40PRr1	3	40	Rhizosphere	213945	5.968724989	exact	F40PRr1	PowerSoil
e8620_F42Sr2	F42Sr2	3	42	Surface	504617	5.527073293	exact	F42Sr2	PowerSoil
e8621_F43Sr1	F43Sr1	3	43	Surface	389433	4.735486598	exact	F43Sr1	PowerSoil
e8622_F34Sr3	F34Sr3	3	34	Surface	609244	6.505355252	exact	F34Sr3	PowerSoil
e8623_F35Sr2	F35Sr2	3	35	Surface	574721	6.195777268	exact	F35Sr2	PowerSoil
e8624_F36Sr1	F36Sr1	3	36	Surface	542516	5.290009043	exact	F36Sr1	PowerSoil
e8625_F37Dr3	F37Dr3	3	37	Deep	396325	6.396716915	exact	F37Dr3	PowerSoil
e8626_F38Dr2	F38Dr2	3	38	Deep	768512	6.309146422	exact	F38Dr2	PowerSoil
e8627_F39PRr3	F39PRr3	3	39	Rhizosphere	403843	5.300448087	exact	F39PRr3	PowerSoil
e8628_F40PRr2	F40PRr2	3	40	Rhizosphere	158953	5.912112722	exact	F40PRr2	PowerSoil
e8629_F41PRr1	F41PRr1	3	41	Rhizosphere	218405	5.811893537	exact	F41PRr1	PowerSoil
e8630_F42Sr3	F42Sr3	3	42	Surface	2511514	5.513569501	exact	F42Sr3	PowerSoil
e8632_F33PRr2	F33PRr2	3	33	Rhizosphere	256212	5.868719761	exact	F33PRr2	PowerSoil
e8633_F34PRr1	F34PRr1	3	34	Rhizosphere	317120	6.064500884	exact	F34PRr1	PowerSoil
e8634_F35Sr3	F35Sr3	3	35	Surface	320311	5.702107603	exact	F35Sr3	PowerSoil
e8635_F36Sr2	F36Sr2	3	36	Surface	581456	6.38119359	exact	F36Sr2	PowerSoil
e8636_F37Sr1	F37Sr1	3	37	Surface	482119	6.351133116	exact	F37Sr1	PowerSoil
e8637_F38Dr3	F38Dr3	3	38	Deep	549363	5.489253364	exact	F38Dr3	PowerSoil
e8638_F39Dr2	F39Dr2	3	39	Deep	601910	5.630681233	exact	F39Dr2	PowerSoil
e8639_F40Dr1	F40Dr1	3	40	Deep	649811	6.283889852	exact	F40Dr1	PowerSoil
e8640_F40PRr3	F40PRr3	3	40	Rhizosphere	615427	6.131327442	exact	F40PRr3	PowerSoil
e8641_F41PRr2	F41PRr2	3	41	Rhizosphere	468882	5.398598439	exact	F41PRr2	PowerSoil
e8642_F42PRr1	F42PRr1	3	42	Rhizosphere	395478	5.905782359	exact	F42PRr1	PowerSoil
e8643_F43Sr3	F43Sr3	3	43	Surface	421758	5.915323356	exact	F43Sr3	PowerSoil
e8644_F56Sr2	F56Sr2	3	56	Surface	72658	2.551435254	exact	F56Sr2	PowerSoil MoBio
e8645_F57PRr1	F57PRr1	3	57	Rhizosphere	29725	5.334178453	exact	F57PRr1	Pro
e8646_F58Sr3	F58Sr3	3	58	Surface	188156	6.191828799	exact	F58Sr3	Pro
e8647_F59Sr2	F59Sr2	3	59	Surface	37048	2.80769305	exact	F59Sr2	Pro
e8648_F60Sr1	F60Sr1	3	60	Surface	37238	5.631379641	exact	F60Sr1	Pro
e8650_F54PRr2	F54PRr2	3	54	Rhizosphere	309479	4.541769496	exact	F54PRr2	PowerSoil MoBio
e8651_F56Sr3	F56Sr3	3	56	Surface	10766	2.77124487	exact	F56Sr3	Pro
e8652_F57PRr2	F57PRr2	3	57	Rhizosphere	406784	4.48740952	exact	F57PRr2	Pro
e8653_F58PRr1	F58PRr1	3	58	Rhizosphere	159636	4.911621127	exact	F58PRr1	Pro
e8654_F59Sr3	F59Sr3	3	59	Surface	19184	2.972170745	exact	F59Sr3	Pro
e8655_F60Sr2	F60Sr2	3	60	Surface	56070	5.56124114	exact	F60Sr2	Pro
e8656_F57Dr1	F57Dr1	3	57	Deep	46631	2.727418755	exact	F57Dr1	Pro
e8657_F57PRr3	F57PRr3	3	57	Rhizosphere	349804	5.662117309	exact	F57PRr3	Pro
e8658_F58PRr2	F58PRr2	3	58	Rhizosphere	380590	4.786682874	exact	F58PRr2	Pro
e8659_F59PRr1	F59PRr1	3	59	Rhizosphere	15335	2.842807547	exact	F59PRr1	Pro
e8660_F60Sr3	F60Sr3	3	60	Surface	29637	4.857806953	exact	F60Sr3	Pro
e8662_F58Dr1	F58Dr1	3	58	Deep	6319	3.241838459	exact	F58Dr1	Pro
e8663_F58PRr3	F58PRr3	3	58	Rhizosphere	175347	4.694743653	exact	F58PRr3	Pro
e8664_F60PRr1	F60PRr1	3	60	Rhizosphere	32618	4.644307506	exact	F60PRr1	Pro
e8666_F60PRr2	F60PRr2	3	60	Rhizosphere	78596	3.037935418	exact	F60PRr2	Pro
e8668_F59Dr2	F59Dr2	3	59	Deep	13425	3.099576491	exact	F59Dr2	Pro
e8669_F60PRr3	F60PRr3	3	60	Rhizosphere	282985	3.742331831	exact	F60PRr3	Pro
e8670_F55Sr1	F55Sr1	3	55	Surface	1171	3.440059677	exact	F55Sr1	PowerSoil MoBio
e8671_F58Sr1	F58Sr1	3	58	Surface	102606	5.939153907	exact	F58Sr1	Pro
e8673_F57Sr3	F57Sr3	3	57	Surface	74802	2.662406665	exact	F57Sr3	Pro
e8674_F58Sr2	F58Sr2	3	58	Surface	107835	2.230518858	exact	F58Sr2	Pro
e8675_F59Sr1	F59Sr1	3	59	Surface	85978	2.061620081	exact	F59Sr1	Pro
e8677_F43PRr1	F43PRr1	3	43	Rhizosphere	275336	6.158250921	exact	F43PRr1	PowerSoil
e8678_F44Sr3	F44Sr3	3	44	Surface	555124	5.722429582	exact	F44Sr3	PowerSoil
e8679_F45Sr2	F45Sr2	3	45	Surface	316490	3.769223221	exact	F45Sr2	PowerSoil
e8680_F47Dr3	F47Dr3	3	47	Deep	82873	4.297217503	exact	F47Dr3	PowerSoil MoBio
e8681_F48Dr2	F48Dr2	3	48	Deep	166013	6.008470888	exact	F48Dr2	PowerSoil MoBio
e8682_F49Dr1	F49Dr1	3	49	Deep	240170	5.46508466	exact	F49Dr1	PowerSoil MoBio
e8683_F49PRr3	F49PRr3	3	49	Rhizosphere	639280	6.173610378	exact	F49PRr3	PowerSoil MoBio
e8684_F50PRr2	F50PRr2	3	50	Rhizosphere	154298	6.242912412	exact	F50PRr2	PowerSoil MoBio
e8685_F51PRr1	F51PRr1	3	51	Rhizosphere	433747	5.707062797	exact	F51PRr1	PowerSoil MoBio
e8686_F52Sr3	F52Sr3	3	52	Surface	83012	3.693165485	exact	F52Sr3	PowerSoil MoBio
e8687_F43PRr2	F43PRr2	3	43	Rhizosphere	262580	5.999196029	exact	F43PRr2	PowerSoil
e8688_F44PRr1	F44PRr1	3	44	Rhizosphere	226793	3.675548053	exact	F44PRr1	PowerSoil
e8689_F45Sr3	F45Sr3	3	45	Surface	118003	5.891655259	exact	F45Sr3	PowerSoil MoBio
e8690_F46Sr2	F46Sr2	3	46	Surface	58312	3.281329875	exact	F46Sr2	PowerSoil MoBio
e8691_F48Dr3	F48Dr3	3	48	Deep	200289	3.952533202	exact	F48Dr3	PowerSoil MoBio
e8692_F49Dr2	F49Dr2	3	49	Deep	541378	5.049344977	exact	F49Dr2	PowerSoil MoBio
e8693_F50Dr1	F50Dr1	3	50	Deep	515008	5.794476502	exact	F50Dr1	PowerSoil MoBio
e8694_F50PRr3	F50PRr3	3	50	Rhizosphere	298579	5.747623204	exact	F50PRr3	PowerSoil MoBio
e8695_F51PRr2	F51PRr2	3	51	Rhizosphere	378239	5.521640312	exact	F51PRr2	PowerSoil MoBio
e8696_F53Dr1	F53Dr1	3	53	Deep	96844	3.22377244	exact	F53Dr1	PowerSoil MoBio
e8697_F43PRr3	F43PRr3	3	43	Rhizosphere	280427	5.895208013	exact	F43PRr3	PowerSoil
e8698_F44PRr2	F44PRr2	3	44	Rhizosphere	248027	5.081777342	exact	F44PRr2	PowerSoil
e8699_F45PRr1	F45PRr1	3	45	Rhizosphere	216284	6.696396691	exact	F45PRr1	PowerSoil MoBio
e8700_F48Sr1	F48Sr1	3	48	Surface	213281	4.925057425	exact	F48Sr1	PowerSoil MoBio
e8701_F49Dr3	F49Dr3	3	49	Deep	191010	4.044825213	exact	F49Dr3	PowerSoil MoBio
e8702_F50Dr2	F50Dr2	3	50	Deep	560651	5.471173989	exact	F50Dr2	PowerSoil MoBio
e8703_F51PRr3	F51PRr3	3	51	Rhizosphere	382432	5.897574015	exact	F51PRr3	PowerSoil MoBio
e8704_F53Dr2	F53Dr2	3	53	Deep	101188	3.308308296	exact	F53Dr2	PowerSoil MoBio
e8705_F44Dr1	F44Dr1	3	44	Deep	488710	5.758072872	exact	F44Dr1	PowerSoil
e8706_F44PRr3	F44PRr3	3	44	Rhizosphere	231073	4.072732542	exact	F44PRr3	PowerSoil
e8707_F45PRr2	F45PRr2	3	45	Rhizosphere	200138	6.613511387	exact	F45PRr2	PowerSoil MoBio
e8708_F47Sr3	F47Sr3	3	47	Surface	40903	2.679644107	exact	F47Sr3	PowerSoil MoBio
e8709_F48Sr2	F48Sr2	3	48	Surface	104631	5.182930562	exact	F48Sr2	PowerSoil MoBio
e8710_F49Sr1	F49Sr1	3	49	Surface	326946	4.511800938	exact	F49Sr1	PowerSoil MoBio
e8711_F50Dr3	F50Dr3	3	50	Deep	645115	5.519812646	exact	F50Dr3	PowerSoil MoBio
e8712_F53Dr3	F53Dr3	3	53	Deep	302726	4.872380081	exact	F53Dr3	PowerSoil MoBio
e8713_F44Dr2	F44Dr2	3	44	Deep	507202	5.93338544	exact	F44Dr2	PowerSoil
e8714_F45Dr1	F45Dr1	3	45	Deep	403814	5.987744626	exact	F45Dr1	PowerSoil
e8715_F45PRr3	F45PRr3	3	45	Rhizosphere	231644	6.805622286	exact	F45PRr3	PowerSoil MoBio
e8716_F47PRr1	F47PRr1	3	47	Rhizosphere	79406	3.262028971	exact	F47PRr1	PowerSoil MoBio
e8717_F48Sr3	F48Sr3	3	48	Surface	213663	5.194760159	exact	F48Sr3	PowerSoil MoBio
e8718_F49Sr2	F49Sr2	3	49	Surface	498524	5.449427642	exact	F49Sr2	PowerSoil MoBio
e8719_F50Sr1	F50Sr1	3	50	Surface	349574	6.622251536	exact	F50Sr1	PowerSoil MoBio
e8720_F51Dr3	F51Dr3	3	51	Deep	304280	5.219498393	exact	F51Dr3	PowerSoil MoBio
e8721_F44Dr3	F44Dr3	3	44	Deep	529574	6.497420509	exact	F44Dr3	PowerSoil
e8722_F45Dr2	F45Dr2	3	45	Deep	371060	6.16192902	exact	F45Dr2	PowerSoil
e8723_F46Dr1	F46Dr1	3	46	Deep	202959	5.721940516	exact	F46Dr1	PowerSoil MoBio
e8724_F47PRr2	F47PRr2	3	47	Rhizosphere	177909	4.061570249	exact	F47PRr2	PowerSoil MoBio
e8725_F48PRr1	F48PRr1	3	48	Rhizosphere	307491	3.227521264	exact	F48PRr1	PowerSoil MoBio
e8726_F49Sr3	F49Sr3	3	49	Surface	256264	4.434911439	exact	F49Sr3	PowerSoil MoBio
e8729_F44Sr1	F44Sr1	3	44	Surface	525993	5.656313835	exact	F44Sr1	PowerSoil
e8730_F45Dr3	F45Dr3	3	45	Deep	250343	5.738693505	exact	F45Dr3	PowerSoil
e8731_F47Dr1	F47Dr1	3	47	Deep	169811	4.252646064	exact	F47Dr1	PowerSoil MoBio
e8732_F47PRr3	F47PRr3	3	47	Rhizosphere	126608	3.966433623	exact	F47PRr3	PowerSoil MoBio
e8733_F48PRr2	F48PRr2	3	48	Rhizosphere	356181	5.595148772	exact	F48PRr2	PowerSoil MoBio
e8734_F49PRr1	F49PRr1	3	49	Rhizosphere	271109	5.981501787	exact	F49PRr1	PowerSoil MoBio
e8735_F50Sr3	F50Sr3	3	50	Surface	261672	5.113402814	exact	F50Sr3	PowerSoil MoBio
e8736_F52Sr1	F52Sr1	3	52	Surface	113146	3.50585052	exact	F52Sr1	PowerSoil MoBio
e8737_F53Sr3	F53Sr3	3	53	Surface	208040	4.717959326	exact	F53Sr3	PowerSoil MoBio
e8738_F44Sr2	F44Sr2	3	44	Surface	555581	6.002911536	exact	F44Sr2	PowerSoil
e8739_F45Sr1	F45Sr1	3	45	Surface	393793	3.777264679	exact	F45Sr1	PowerSoil
e8740_F48Dr1	F48Dr1	3	48	Deep	172934	5.74527577	exact	F48Dr1	PowerSoil MoBio
e8741_F48PRr3	F48PRr3	3	48	Rhizosphere	116046	4.931092245	exact	F48PRr3	PowerSoil MoBio
e8742_F49PRr2	F49PRr2	3	49	Rhizosphere	169558	4.618567638	exact	F49PRr2	PowerSoil MoBio
e8743_F50PRr1	F50PRr1	3	50	Rhizosphere	210458	5.6623931	exact	F50PRr1	PowerSoil MoBio
e8744_F51Sr3	F51Sr3	3	51	Surface	234138	5.30172655	exact	F51Sr3	PowerSoil MoBio
e8745_F52Sr2	F52Sr2	3	52	Surface	68412	3.85425114	exact	F52Sr2	PowerSoil MoBio
e8746_F53PRr1	F53PRr1	3	53	Rhizosphere	459016	5.849047752	exact	F53PRr1	PowerSoil MoBio
V10Dr1	V10Dr1	5	10	Deep	853897	6.291773185	exact	V10Dr1	QIACube
V10PRr2	V10PRr2	5	10	Rhizosphere	615357	6.286939017	exact	V10PRr2	not_recorded
V11Dr3	V11Dr3	5	11	Deep	739633	7.349755497	exact	V11Dr3	not_recorded
V11PRr2	V11PRr2	5	11	Rhizosphere	778089	7.051072022	exact	V11PRr2	not_recorded
V11PRr3	V11PRr3	5	11	Rhizosphere	534851	6.761442902	exact	V11PRr3	not_recorded
V11Sr2	V11Sr2	5	11	Surface	1668156	5.555474045	exact	V11Sr2	not_recorded
V12Dr3	V12Dr3	5	12	Deep	568995	7.558703318	exact	V12Dr3	not_recorded
V12PRr1	V12PRr1	5	12	Rhizosphere	600621	6.671969087	exact	V12PRr1	QIACube
V12PRr2	V12PRr2	5	12	Rhizosphere	416744	6.664793383	exact	V12PRr2	not_recorded
V12PRr3	V12PRr3	5	12	Rhizosphere	630776	6.762700874	exact	V12PRr3	not_recorded
V12Sr1	V12Sr1	5	12	Surface	470457	6.901799213	exact	V12Sr1	QIACube
V12Sr3	V12Sr3	5	12	Surface	911857	6.226678702	exact	V12Sr3	not_recorded
V13PRr1	V13PRr1	5	13	Rhizosphere	1227634	6.899852068	exact	V13PRr1	QIACube
V13PRr2	V13PRr2	5	13	Rhizosphere	727940	6.245408667	exact	V13PRr2	not_recorded
V13Sr3	V13Sr3	5	13	Surface	702965	6.641013449	exact	V13Sr3	not_recorded
V14Dr3	V14Dr3	5	14	Deep	873663	4.812193288	exact	V14Dr3	not_recorded
V14PRr1	V14PRr1	5	14	Rhizosphere	744229	4.414162729	exact	V14PRr1	QIACube
V14PRr2	V14PRr2	5	14	Rhizosphere	442347	5.084208726	exact	V14PRr2	not_recorded
V14PRr3	V14PRr3	5	14	Rhizosphere	517214	4.689983433	exact	V14PRr3	not_recorded
V14Sr1	V14Sr1	5	14	Surface	589062	6.166826041	exact	V14Sr1	QIACube
V15Dr1	V15Dr1	5	15	Deep	808917	7.278302316	exact	V15Dr1	QIACube
V15Dr2	V15Dr2	5	15	Deep	993412	6.979215672	exact	V15Dr2	not_recorded
V15Dr3	V15Dr3	5	15	Deep	861255	7.271577766	exact	V15Dr3	not_recorded
V15PRr1	V15PRr1	5	15	Rhizosphere	661392	5.839991172	exact	V15PRr1	QIACube
V15PRr2	V15PRr2	5	15	Rhizosphere	853682	6.360027297	exact	V15PRr2	not_recorded
V15PRr3	V15PRr3	5	15	Rhizosphere	500074	6.118752163	exact	V15PRr3	not_recorded
V15Sr1	V15Sr1	5	15	Surface	679119	6.96141523	exact	V15Sr1	QIACube
V15Sr2	V15Sr2	5	15	Surface	868439	7.80878254	exact	V15Sr2	not_recorded
V16Dr1O	V16Dr1O	5	16	Deep	895209	6.450482708	suffix_fallback	V16Dr1	ambiguous_suffix_mapping
V16Dr1T	V16Dr1T	5	16	Deep	648974	6.712554799	suffix_fallback	V16Dr1	ambiguous_suffix_mapping
V16Dr3	V16Dr3	5	16	Deep	826731	6.019337396	exact	V16Dr3	not_recorded
V16PRr1O	V16PRr1O	5	16	Rhizosphere	304935	5.554125132	suffix_fallback	V16PRr1	ambiguous_suffix_mapping
V16PRr1T	V16PRr1T	5	16	Rhizosphere	364501	6.131879137	suffix_fallback	V16PRr1	ambiguous_suffix_mapping
V16PRr1	V16PRr1	5	16	Rhizosphere	691016	6.467345419	exact	V16PRr1	QIACube
V16PRr2	V16PRr2	5	16	Rhizosphere	388509	6.595599673	exact	V16PRr2	not_recorded
V16PRr3	V16PRr3	5	16	Rhizosphere	467393	6.55538683	exact	V16PRr3	not_recorded
V16Sr1O	V16Sr1O	5	16	Surface	583216	5.250083727	suffix_fallback	V16Sr1	ambiguous_suffix_mapping
V17Dr1	V17Dr1	5	17	Deep	617693	7.231439235	exact	V17Dr1	QIACube
V17Dr2	V17Dr2	5	17	Deep	739031	6.874616714	exact	V17Dr2	not_recorded
V17PRr1	V17PRr1	5	17	Rhizosphere	919445	6.476198942	exact	V17PRr1	QIACube
V17PRr2	V17PRr2	5	17	Rhizosphere	671805	6.210533031	exact	V17PRr2	not_recorded
V17PRr3	V17PRr3	5	17	Rhizosphere	567532	6.554508857	exact	V17PRr3	not_recorded
V18PRr2	V18PRr2	5	18	Rhizosphere	688527	6.013118873	exact	V18PRr2	not_recorded
V18PRr3	V18PRr3	5	18	Rhizosphere	490978	5.981320414	exact	V18PRr3	not_recorded
V19Dr2	V19Dr2	5	19	Deep	4341054	7.645085143	exact	V19Dr2	not_recorded
V19Dr3	V19Dr3	5	19	Deep	691081	7.507018438	exact	V19Dr3	not_recorded
V19PRr1	V19PRr1	5	19	Rhizosphere	907515	6.031009358	exact	V19PRr1	QIACube
V19PRr2	V19PRr2	5	19	Rhizosphere	452234	5.970026012	exact	V19PRr2	not_recorded
V19PRr3	V19PRr3	5	19	Rhizosphere	480790	5.832763844	exact	V19PRr3	not_recorded
V19Sr3	V19Sr3	5	19	Surface	1116547	7.008983927	exact	V19Sr3	not_recorded
V1Dr1	V1Dr1	5	1	Deep	149046	3.82114852	exact	V1Dr1	QIACube
V1Dr3	V1Dr3	5	1	Deep	625355	6.024926365	exact	V1Dr3	not_recorded
V1PRr1	V1PRr1	5	1	Rhizosphere	535684	5.38025114	exact	V1PRr1	QIACube
V1PRr2	V1PRr2	5	1	Rhizosphere	397005	4.288119573	exact	V1PRr2	not_recorded
V1PRr3	V1PRr3	5	1	Rhizosphere	742979	4.147337696	exact	V1PRr3	not_recorded
V20PRr1	V20PRr1	5	20	Rhizosphere	2217058	6.572357314	exact	V20PRr1	QIACube
V20PRr2	V20PRr2	5	20	Rhizosphere	602263	6.069268988	exact	V20PRr2	not_recorded
V20PRr3	V20PRr3	5	20	Rhizosphere	1256846	6.347835002	exact	V20PRr3	not_recorded
V20Sr2	V20Sr2	5	20	Surface	668287	6.229044501	exact	V20Sr2	not_recorded
V21Dr1	V21Dr1	5	21	Deep	399410	7.091804668	exact	V21Dr1	QIACube
V21Dr2	V21Dr2	5	21	Deep	387092	6.735789283	exact	V21Dr2	not_recorded
V21PRr1RE	V21PRr1RE	5	21	Rhizosphere	602178	6.662515509	suffix_fallback	V21PRr1	ambiguous_suffix_mapping
V21PRr1	V21PRr1	5	21	Rhizosphere	367389	6.916070306	exact	V21PRr1	QIACube
V21PRr2RE	V21PRr2RE	5	21	Rhizosphere	812539	6.726876865	suffix_fallback	V21PRr2	ambiguous_suffix_mapping
V21PRr2	V21PRr2	5	21	Rhizosphere	750436	6.931630603	exact	V21PRr2	not_recorded
V21PRr3RE	V21PRr3RE	5	21	Rhizosphere	456084	6.193405732	suffix_fallback	V21PRr3	ambiguous_suffix_mapping
V21PRr3	V21PRr3	5	21	Rhizosphere	499748	6.429084787	exact	V21PRr3	not_recorded
V21Sr3	V21Sr3	5	21	Surface	1112675	7.468726535	exact	V21Sr3	not_recorded
V22PRr2	V22PRr2	5	22	Rhizosphere	630179	6.723417816	exact	V22PRr2	not_recorded
V23Dr1	V23Dr1	5	23	Deep	709739	7.262563225	exact	V23Dr1	QIACube
V23PRr1	V23PRr1	5	23	Rhizosphere	605279	7.606338929	exact	V23PRr1	QIACube
V23PRr2	V23PRr2	5	23	Rhizosphere	493078	7.658585586	exact	V23PRr2	not_recorded
V24Dr1	V24Dr1	5	24	Deep	433988	5.952291513	exact	V24Dr1	QIACube
V24PRr1	V24PRr1	5	24	Rhizosphere	551729	7.537633021	exact	V24PRr1	QIACube
V24PRr3	V24PRr3	5	24	Rhizosphere	377824	7.088814157	exact	V24PRr3	not_recorded
V25Dr3	V25Dr3	5	25	Deep	409452	7.006453151	exact	V25Dr3	not_recorded
V25PRr1	V25PRr1	5	25	Rhizosphere	565561	5.889912845	exact	V25PRr1	QIACube
V25PRr2	V25PRr2	5	25	Rhizosphere	500897	5.79839068	exact	V25PRr2	not_recorded
V25PRr3	V25PRr3	5	25	Rhizosphere	540459	5.920817633	exact	V25PRr3	not_recorded
