feature_id	control_profiles_present	biological_profiles_present	prevalence_score	taxon
81b6921c61671e3aa167598fb6470b18	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;timonae;;0.88
81b01a419bd5c74ef40719ef182c052c	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;0.51
81a5b13324c0665291063862c379cc55	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.96
81a382deb4af87838cac2aff0959c41c	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;;;;1
81a511d7c44cadcf8eb78845165b6a5f	1	0	0.0188828	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;;;1
22f0182bab0a89b6ebfc2bdcc79c5bc7	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
22e4aba5c172f2d510e108c11916f779	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;;;;1
22e53a95a5230e9ff30694723a24f2a2	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Euzebyales;Euzebyaceae;;;;1
234309fa921d838a22a43b70c9e839bb	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.73
233a3f0e75c879dd629ec1896b9a696c	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
80e27632c7f2e5a5ed7452bb6ecd64fa	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.95
2337b28c7b511606fff411b963c6029b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
233936d6d7ce8bcdae4a0bffdecc7f3e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;;;0.52
819c395baeca2c407e6bf62e20248ff0	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;;;;;1
819b2c8062f8e69f3d91171eba2f1f02	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;;;;;0.53
81981121cc6be03e39d493ebab4ed985	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Chelativorans;;;0.99
818ed91a86446d6d5ccb568bb8eb8eef	1	0	0.0188828	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;;;0.78
8183cb4bdb4e87494841c682430e12cb	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;Caldilineales;Caldilineaceae;;;;0.61
817dd2feb74ddfbc47a505849f3f6542	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.98
817dde9dea1019787a7bade407807047	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;;;0.99
8163d6edc87e42100162fc43ec95924b	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;mannanilyticus;;0.94
81656c30fd00a00171e7c48cca7ff6f7	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;;;;;1
815c946452be50540119f7a294b808b6	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
815812ba12b0f83743dcf02a0b924504	1	0	0.0188828	Bacteria;Actinomycetota;MB-A2-108;;;;;;0.93
8074be9bfc2e3e36b83f1c1a075796b7	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;;;;1
8055e4b8af83521d8ae8abe304d5892e	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;atrovirens;;0.51
80533141d15df33b28e733a139bbd96f	1	0	0.0188828	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;;;0.96
80539c04eadadbe24f00040286bfb96c	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;Ardenticatenaceae;;;;0.51
80539d6bcb0e28d615f8bf12066cde4b	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.8
803b1c5ba2a391d4b4d47c1700a2db19	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;1
06ccc703eeedd3c5decb77647274cccb	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;;;0.73
80910ca133c84a9ac1f34b1764548d86	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
808b68656a6b74da7b1f5b9ff147960c	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
808337a08b0deac1b3a605df03240b9d	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.88
807d8d7307f8edd50e62df8561ff3f0f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;;;;1
807af99b762dbfdac5fe57f77060c2fe	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.99
807cc30765c6d5ce3c7909de8a485ce5	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;0.89
8074a7ac560db7f78a9de6393730913f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;1
80fed7d49c698ce80c978a0b2fd9a13d	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.92
8072d28e5740385377ba92b4fc1f8492	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.99
233482c1d98c47f3a095c12d99671c8f	1	0	0.0188828	Bacteria;;;;;;;;1
233346d5de8319d4167d4158845eaf97	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.97
23292969ff2c8d2475a55a27e5653e68	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
231e90be56131242075b2d94f8b3cac1	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.7
231bcabde404a9bc67f450c0e85f1605	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;;;1
0bc674d949ba901ec9a7a7d3470608e5	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;;;1
0bc71adcc1bf5f56bc40cab589c81961	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;;;0.96
237995d03221fc097326871ab2467cf2	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;gregorii;;0.59
237279bebdabe342a31406544ff17283	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;;;;;;0.62
236ffedc56bc046061bf5c4e4ddd6027	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.76
236f1b7d5d748cf04e9a0366c8818ef2	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;0.85
2368e023501cee4961ba581a1e19098d	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;;;0.71
806b3ba78a1fc7c5355a10731bf446de	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;;;0.98
80e485fc9878b6a207e8fe7b1e98f187	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;;;1
80d7c943c152c05f6a3493808298d68b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;;;;;0.7
80d35756b29882de9444827ff93156a4	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;;;;;;0.58
80d3fba407ffea4f5eb0c78dd5a30fd7	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;;;;0.99
80cb2f610a1df2ba5e37ab2136879971	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;;;0.57
80c3f41339494664615b652bd0e1163f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;0.83
80c20ad0570391ced9f67752a3031759	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
80b5c9ef9e1ebb1ed62aa4f5d5200ee0	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;;;;0.98
8145c16214ecc0de6e6b1455a1cd229a	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;;;;;1
8145c1d0d9b842462d129224f8c6fa19	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;0.98
8142f6aeb22a75c18d5e8d4e37927b38	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;;;;;0.56
813fe8344091b8fbf7612e345a3d9a94	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;;;0.99
8070a4582dbf2b0bee329aee9685ab05	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Nibribacter;;;0.99
81d39cdabac3de2c73b27fc910b737e7	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
80b80828a7f0d7bbf43fc31db02a32a3	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;Frankia;;;0.52
06c883508a408cd3f2fffc05cb15e391	1	0	0.0188828	Bacteria;Acidobacteriota;Subgroup 5;;;;;;1
06c96fa39cb90496144ecc5c763f2732	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;;;;0.99
80aea2a72214bcbf4ddd639bf5d11470	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
80ab5067dc75d85c0b655ca23d86b570	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.79
80ad1729ad6f44b960b8f5c4b381118a	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
80a9b6de8bbffec303f8fe28eb80d775	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;11-24;;;;;1
80aa54e71b3396bcb5694e9a11178f35	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;;;;;0.52
80a7413915d119a322bf825d99a8abbe	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.71
80a80af59583effa0757df919744ea15	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.92
80a3d61fabf4f56b0313f073355bd947	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;;;;1
80a1a5e7eb5ad59327927a501bf36461	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;;;0.99
809cdf168fe79f799ced0fe0ac2f58bd	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
82a2f5656275fb2e6bd6e0cbacdf7f41	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;;;0.72
82ca0b1b895548fb56bd44fbcec9cda3	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;;;;1
06a5ac3d3a31cd324c8cbf8aec2fd1e6	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;I-8;;;1
832028bbf0a32451e24496e823795752	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;fastidiosa;;0.82
83206944db16de39803d02f80e19af30	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.69
82570e863b9772294e9cfb998101f49e	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.53
82c1f56876e4732525d1bb213aa6e27c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.66
82bb56f44a669e2235b8fa6eef3c16e9	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.89
82bd33bdcf9030ed7fb76547903cdaf7	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;;;0.91
82b5f8bdb22369c45b2021165227bec3	1	0	0.0188828	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;;;;1
82b321be8238e614e357da13485695fb	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.8
82b1c159f443b2cc936ec93867ec1d98	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;;;;1
82b1c1bf2f2d5e69a28f2ff3067c22f9	1	0	0.0188828	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;;;;0.96
82abdbaf042ab84dd1f39c69a642550b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.89
82ced9252b377a4000f90ca6b8ca461a	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.85
8293018963b0d00b9ed8c9974b3b0d1e	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.87
828f608adb32c1776679f061c98cfb11	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;;;;1
828cd0c83be67eb03064cfaddc7af3d4	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.75
82f4cf5aa13d549df5dea7196976c6da	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.83
82f6f67c38ec535e7c0586ffc6899723	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;;;;;;0.5
82f3fdb801d7a997307d869f60cbac72	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Desertimonas;;;1
22b9493b99bad288eaef1f64722f1b28	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.86
22b9875633e4b33a0624f461c746fcb5	1	0	0.0188828	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;;0.63
22b50e7aa8fa7b77d0a0f6d3b2d6bf9e	1	0	0.0188828	Bacteria;Chloroflexota;;;;;;;0.77
0bcba777b4e0d7b8e0333333b0ed5932	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
2319e88f2984d785a2ee1d97755e2732	1	0	0.0188828	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;;;;1
23104f6486e4fb6e844e0b334ef184c7	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;;;0.91
230664828aff29d71b192c9a82f6f4dc	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Euzebyales;Euzebyaceae;;;;1
82f9df0b62baa0ccb00dbcd4789ab0d2	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.73
2299dea5c62db792684975775a183d65	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;mannanilyticus;;0.6
229a22d137b8461679fa7e4584d1d0a1	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;fastidiosa;;0.84
229930454fddf2c9c95ae911fea4fc8b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.9
22999516bb56b9c7b7c180644c2f70e4	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Azospirillales;Azospirillaceae;;;;0.62
22918df30bc6ca732016148a94ed7de8	1	0	0.0188828	Bacteria;;;;;;;;0.99
831e7e83a393bb977f9e4124044d33d1	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;;;0.64
8318cc3274f1b27c23e011eb10b62bff	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;0.88
8319d2210c504aca2fd6c9ed54dfa221	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;0.99
8302d03babecdcc7b47a0b4ddee9fec8	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.84
830585a727060f81f67b4dd1dd68c0b4	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;enterica;enterica;0.86
8300e6c5002fd2881e9c3304d1162b50	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.99
8301a0d3f9d06926519fd963dde904bc	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;;;0.9
8302860e9c18ddbd3bb6ca4917f685df	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
23069fcf79331fce31bcb6a4762ea09c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;alaniniphila;;0.56
82f737e9b093cda275318cdf39453412	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.73
838929fd5bb0a46429d3f13cd7abe29c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;;;1
837b638ec5375b5e28b49c4fcb9739f9	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.69
837731bc907b7de30474e9bafa74fb4e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.97
836d6c27a2a5fd6c8930e11384608bc3	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;DSSF69;;;1
8363afa31006b5a34f9fca138225357c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.93
82ee0afd918782e98db0b7bfd6e20fbc	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.95
82e19cfbb18ecc37369bdc43b82a4698	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;;;0.66
82e10a72d9d044670e0111f01b686454	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;;;;0.93
82d8640a4dd3a2cf49772e27d4f72d61	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;0.97
82d4b956103e65f0ac9a156694056ee0	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;;;0.99
82d1da5d030bfb1ff83068c748121c38	1	0	0.0188828	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;;;;0.98
82d2672e585db4027378ab521956a0a4	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
81e5370bb5808c5bcc26967a76c2c5a0	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;;;;;;0.6
81f5a3060411550010ef13939fc29e54	1	0	0.0188828	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;;;;1
81f5ffd27494cbafd46d373fbf19a9ce	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;;;;;;0.56
81f68541821af1132accbf9b495dd0dc	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
81f6d8e7d3f3721d9a459d8379ec1dab	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
825846c33232ef3f8fbf71c0f961cc78	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
82541c6293c35fd938585d4f00352a6a	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;0.98
824c48b1612eb7d6c0901457cbcf5d27	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;;;1
824e2966336bab5b1ca57c18ce8b38cb	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.74
81f2a153e8385fd41766e15cbe86c55c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;sediminis;;0.56
81eea669391cc86d9f90ac6b319c150b	1	0	0.0188828	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;;;;;1
81e9f80ca5531152309fc156b05b9b44	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.82
81ec7193a5dfce7a21a6936e18a1deb7	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;AKYG1722;;;;1
81e7a92ab78a74ca57266adbe31944b5	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
820840b8c951b782a949ac1a3fef3991	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;1
81e63d1eb3e1da961f8aa0bbab7c7c74	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
81e004de8c4b7bd8ffac90ca0ac1dc86	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Fictibacillus;halophilus;;0.6
81dd7c49420a7afbe02fca79a015b7f5	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
81d520d7fb4fc2ebfdd0ccf18f4175d3	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
81d556cba5761ac5d95a86edc550bd41	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;mannanilyticus;;0.75
82272ff9ff75a4d096e7bb6742330eee	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
06b3bcaa1a5253ca377fb527355199a4	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.51
06b5d70023d31fa26eece95291c88a73	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;1
82242382a2c8e12f8a9b6aa19d95ac77	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;;;;0.65
817ba3319493c730f3811569f7ff796d	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;;;;;0.99
817c4b7658d342b755e8cfffd34bf041	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
06b96d1374b50eea3f716154d345ef83	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;;;0.99
06ba3a9abe8a2cc5f95191e6e6a692f4	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;methanolicus;;0.54
822573339ad2676c56cc60a8bc62b7b3	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;;;;;1
826e9d7e09915aabee7f52e51dfe31b7	1	0	0.0188828	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;;;;0.82
82674dedc9766aa19350b437bcbc72ae	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;oryzae;;0.53
826121b10aca7aada43df05595bff39b	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;;;;;0.63
82633d1083c3e58e7ded233c1804ed29	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Chelativorans;;;0.99
825b56c5e3c4ec0cc136594675cbb79c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;;;0.68
825bc880bb5891e0c63295e38787403d	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;;;0.99
82570d3d2d6943ff3d084c37c39ec224	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
823ecf9bfa9b129289a5b2eb3f293524	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;0.99
