SampleID	SoilType	Al	Al2O3	Ba	BaO	Br	Ca	CaO	Ce	CeO2	Cl	Co	CoO	Cr	Cr2O3	Cs	Cu	CuO	Diameter	Eu	Eu2O3	Fe	Fe2O3	Ga	Ga2O3	Gd	Gd2O3	K	K2O	La	La2O3	Material	Method	Mg	MgO	Mn	MnO	Mo	MoO3	Mode	Na	Na2O	Nd	Nd2O3	Ni	NiO	P	P2O5	Pr	Pr6O11	S	SO3	Sc	Sc2O3	Si	SiO2	Sm	Sm2O3	Sr	SrO	Ti	TiO2	V	V2O5	Zn	ZnO	Zr	ZrO2
F24Dr1	Deep	1.6	3.1	0	0	0	3.53	4.94	0	0	0.027	0	0	0	0	0	0	0		0	0	0.806	1.15	0	0	0	0	0.86	1	0	0			0.48	0.8	0.038	0.049	0	0		0.11	0	0	0	0	0	0.042	0	0	0	0.049	0	0.029	0	21.7	46.4	0	0	0	0	0.24	0.4	0	0	0	0	0.033	0.045
F25Dr1	Deep	1.3	2.5	0.1	0	0	0.98	1.4	0	0	0.033	0	0	0.055	0.081	0	0	0		0	0	0.441	0.63	0	0	0	0	0.97	1.2	0	0			0.26	0.44	0	0	0	0		0.29	0	0	0	0	0	0.042	0	0	0	0.038	0	0.028	0	23	49.2	0	0	0.027	0.032	0.12	0	0	0	0	0	0.01	0.014
F26Dr1	Deep	1.5	2.8	0	0	0	2.53	3.54	0.25	0	0.038	0	0	0.082	0.12	0	0	0		0	0	0.776	1.11	0	0	0	0	1.1	1.4	0	0			0.45	0.75	0	0	0	0		0.28	0	0.095	0	0	0	0	0	0	0	0.025	0	0	0	22.2	47.4	0	0	0.031	0.037	0.2	0.33	0.037	0	0	0	0.012	0.017
F27Dr1	Deep	1.8	3.5	0	0	0	2.21	3.1	0	0	0.021	0	0	0.016	0	0	0	0		0	0	0.664	0.949	0	0	0	0	1	1.2	0	0			0.28	0.47	0	0	0	0		0.33	0.44	0.13	0.16	0	0	0	0	0.11	0	0.002	0	0.029	0	23.2	49.7	0	0	0	0	0.17	0.29	0.032	0	0	0	0.13	0.18
F28Dr1	Deep	1.3	2.5	0	0	0	2.31	3.23	0.14	0	0.049	0	0	0	0	0	0	0		0	0	0.592	0.846	0	0	0	0	0.99	1.2	0	0			0.34	0.56	0	0	0	0		0.14	0	0	0	0	0	0.042	0	0.14	0	0.025	0	0	0	22.7	48.5	0	0	0.024	0.028	0.13	0	0.046	0.081	0	0	0.032	0.044
F29Dr1	Deep	1.6	3.1	0.21	0	0	1.3	1.8	0	0	0	0	0	0.02	0	0	0	0		0	0	0.485	0.693	0	0	0	0	0.8	0.96	0	0			0.41	0.67	0	0	0	0		0.058	0	0.2	0.23	0	0	0.043	0	0	0	0.05	0	0.028	0	24.1	51.5	0	0	0.025	0.029	0.061	0	0.025	0	0	0	0	0
F30Dr1	Deep	1.2	2.2	0.077	0	0	0.64	0.9	0.24	0.29	0.068	0	0	0	0	0	0	0		0	0	0.375	0.536	0	0	0	0	0.87	1	0.42	0.49			0.18	0	0	0	0	0		0.046	0	0	0	0	0	0.044	0	0	0	0.014	0	0.027	0	24.9	53.3	0	0	0	0	0.074	0	0.015	0	0	0	0	0
F31Dr1	Deep	1.4	2.7	0	0	0	1.5	2	0	0	0.042	0	0	0	0	0	0	0		0	0	0.46	0.657	0	0	0	0	0.74	0.9	0	0			0.41	0.69	0	0	0	0		0.2	0	0	0	0	0	0	0	0	0	0.1	0.26	0	0	23.3	49.8	0	0	0	0	0.15	0.26	0.01	0	0	0	0.026	0.035
F32Dr1	Deep	1.1	2	0	0	0	3.02	4.22	0	0	0.054	0	0	0	0	0	0	0		0	0	0.652	0.932	0	0	0	0	0.61	0.73	0.1	0			0.34	0.57	0	0	0	0		0.24	0	0	0	0	0	0.041	0	0	0	0.068	0.17	0	0	21.4	45.9	0	0	0.027	0.031	0.18	0.29	0	0	0	0	0	0
F33Dr1	Deep	1.3	2.4	0	0	0	2.84	3.97	0	0	0	0	0	0	0	0	0	0		0	0	0.581	0.831	0	0	0	0	0.73	0.88	0	0			0.26	0	0	0	0	0		0.24	0	0	0	0	0	0.052	0	0.091	0	0.013	0	0.029	0	23.1	49.4	0	0	0	0	0.21	0.35	0	0	0	0	0	0
F34Dr1	Deep	1.2	2.3	0	0	0	1.5	2.1	0	0	0.042	0	0	0	0	0	0	0		0	0	0.525	0.75	0	0	0	0	0.87	1	0	0			0.34	0.56	0	0	0	0		0.4	0.54	0	0	0	0	0.015	0	0	0	0.043	0	0.028	0	23.3	49.8	0	0	0	0	0.12	0	0.018	0	0	0	0	0
F35Dr1	Deep	1.3	2.5	0.28	0	0	1.9	2.6	0	0	0.075	0	0	0.031	0	0	0	0		0	0	0.455	0.65	0	0	0	0	0.69	0.83	0	0			0.44	0.72	0.032	0.041	0	0		0.26	0	0.05	0	0	0	0.043	0	0.074	0	0.025	0	0	0	22.4	47.9	0.096	0.11	0	0	0.13	0.22	0.026	0	0	0	0	0
F36Dr1	Deep	1.7	3.1	0	0	0	6.5	9.09	0	0	0.051	0	0	0.061	0.089	0	0	0		0	0	0.917	1.31	0	0	0	0	0.97	1.2	0	0			0.43	0.71	0.039	0.05	0	0		0.17	0	0	0	0	0	0.041	0	0.016	0	0.024	0	0.032	0	20.1	43	0	0	0.05	0.059	0.26	0.43	0.002	0	0	0	0.05	0.068
F37Dr1	Deep	1.2	2.3	0	0	0	6.29	8.8	0	0	0	0	0	0	0	0	0	0		0	0	0.718	1.03	0	0	0	0	0.66	0.79	0	0			0.5	0.83	0	0	0	0		0.17	0	0	0	0	0	0.04	0	0	0	0.04	0	0.002	0	19.3	41.2	0	0	0.035	0.042	0.27	0.45	0.009	0	0	0	0	0
F38Dr1	Deep	1.2	2.2	0.026	0	0	2.59	3.63	0	0	0.033	0	0	0	0	0	0	0		0	0	0.392	0.56	0	0	0	0	0.63	0.76	0	0			0.3	0.49	0	0	0	0		0.22	0	0	0	0	0	0.041	0	0.075	0	0.076	0.19	0.086	0.13	21	44.9	0	0	0.033	0.04	0.038	0	0.016	0	0	0	0	0
F39Dr1	Deep	1.2	2.3	0	0	0	1.4	2	0	0	0.035	0	0	0.03	0.044	0	0	0		0	0	0.29	0.42	0	0	0	0	0.64	0.77	0	0			0.39	0.64	0.009	0	0	0		0.18	0	0.059	0	0	0	0.043	0	0.13	0	0.029	0	0	0	23.1	49.5	0.073	0	0	0	0.16	0.26	0	0	0	0	0	0
F40Dr1	Deep	0.58	1.1	0	0	0	1.1	1.5	0	0	0.07	0	0	0.031	0.046	0	0	0		0	0	0.25	0.36	0	0	0	0	0.41	0.49	0	0			0.28	0.46	0	0	0	0		0.27	0	0	0	0	0	0.041	0	0.13	0	0.13	0.33	0.027	0	21.5	46	0	0	0.032	0.037	0.093	0.16	0	0	0	0	0	0
F41Dr1	Deep	0.73	1.4	0	0	0	3.76	5.26	0	0	1.3	0	0	0.025	0.036	0	0	0		0	0	0.479	0.685	0	0	0	0	0.58	0.7	0	0			0.59	0.98	0	0	0	0		0.72	0.97	0.084	0	0	0	0.036	0	0	0	1.4	3.6	0	0	12.2	26.1	0	0	0.13	0.15	0.08	0	0.03	0	0	0	0	0
F42Dr1	Deep	1.1	2	0	0	0	6.5	9.09	0.51	0.63	0.18	0	0	0.16	0	0	0	0		0	0	0.715	1.02	0	0	0	0	0.75	0.9	0.18	0			0.55	0.91	0	0	0	0		0.4	0.54	0.025	0	0	0	0.071	0	0	0	0.079	0.2	0.029	0	18.5	39.5	0	0	0.032	0.038	0.21	0.36	0.017	0	0	0	0.063	0.085
F43Dr1	Deep	1	1.9	0.31	0.34	0	1.2	1.6	0	0	0.054	0	0	0.029	0	0	0	0		0	0	0.21	0.3	0	0	0	0	0.68	0.82	0	0			0.35	0.59	0.011	0	0	0		0.31	0.41	0.23	0.27	0	0	0.041	0	0	0	0.07	0.18	0	0	21	44.8	0	0	0	0	0.074	0.12	0	0	0	0	0	0
F44Dr1	Deep	1.7	3.2	0.068	0	0	5.52	7.72	0.14	0	0.081	0	0	0.047	0.068	0	0	0		0	0	0.726	1.04	0	0	0	0	1	1.2	0	0			0.65	1.1	0	0	0	0		0.37	0.49	0	0	0	0	0.035	0	0	0	0.044	0	0.049	0	19.9	42.6	0	0	0.052	0.061	0.21	0.35	0.027	0	0	0	0	0
F45Dr1	Deep	1.5	2.9	0	0	0	7.86	11	0.11	0	0.11	0	0	0.055	0	0	0	0		0	0	0.886	1.27	0	0	0	0	0.98	1.2	0.11	0			0.63	1	0.033	0.043	0	0		0.25	0	0	0	0	0	0.079	0	0	0	0.8	2	0.052	0	17.7	37.8	0.1	0.12	0.049	0.058	0.42	0.7	0.036	0	0	0	0.04	0.054
F46Dr1	Deep	1.3	2.4	0	0	0	5.11	7.15	0.38	0	0.017	0	0	0.048	0.071	0	0	0		0	0	0.635	0.908	0	0	0	0	0.77	0.93	0.11	0			0.5	0.82	0	0	0	0		0.29	0	0	0	0	0	0	0	0	0	0.29	0.73	0.031	0	19.3	41.2	0	0	0.037	0.044	0.21	0.35	0.028	0	0	0	0	0
F47Dr1	Deep	1.2	2.2	0	0	0	2.94	4.12	0.11	0	0.058	0	0	0	0	0	0	0		0	0	0.478	0.683	0	0	0	0	0.83	1	0.1	0			0.49	0.81	0	0	0	0		0.17	0	0	0	0	0	0	0	0	0	0.068	0	0.02	0	20.7	44.4	0	0	0	0	0.05	0	0	0	0	0	0.029	0.039
F48Dr1	Deep	1.3	2.5	0	0	0	4.41	6.17	0	0	0.31	0	0	0	0	0	0	0		0	0	0.746	1.07	0	0	0	0	0.83	1	0.18	0			0.62	1	0	0	0	0		0.35	0.47	0	0	0	0	0.068	0	0	0	0.23	0	0.03	0	19	40.6	0	0	0.03	0.036	0.15	0	0.005	0	0	0	0	0
F49Dr1	Deep	1	1.9	0	0	0	0.56	0.79	0	0	0.092	0	0	0	0	0	0	0		0	0	0.31	0.44	0	0	0	0	0.82	0.99	0.096	0			0.36	0.6	0	0	0	0		0.28	0	0	0	0	0	0.042	0	0	0	0.081	0	0.027	0	23.1	49.4	0	0	0	0	0.025	0	0.005	0	0	0	0	0
F50Dr1	Deep	1.2	2.3	0	0	0	0.55	0.77	0.28	0.35	0.15	0	0	0.037	0.054	0	0	0		0	0	0.32	0.45	0	0	0	0	0.86	1	0	0			0.29	0.47	0	0	0	0		0.15	0	0.15	0	0	0	0.043	0	0.12	0	0.02	0	0.077	0.12	23.2	49.7	0	0	0	0	0	0	0.015	0	0	0	0	0
F51Dr1	Deep	1.6	3	0	0	0	6.45	9.02	0.22	0	0.49	0	0	0	0	0	0	0		0	0	0.983	1.41	0	0	0	0	0.97	1.2	0	0			0.8	1.3	0	0	0	0		0.37	0	0	0	0	0	0.063	0	0	0	0.47	1.2	0.029	0	17.9	38.3	0	0	0.041	0.049	0.15	0	0.026	0	0	0	0.008	0.011
F52Dr1	Deep	1	2	0	0	0	8.53	11.9	0	0	3.35	0	0	0.078	0.11	0	0.023	0.028		0	0	0.933	1.33	0	0	0	0	0.78	0.94	0.12	0			1.2	1.9	0	0	0	0		1.1	1.5	0	0	0	0	0.036	0	0	0	2.15	5.36	0.035	0	11.4	24.3	0	0	0.11	0.13	0.29	0.49	0	0	0	0	0.018	0.024
F53Dr1	Deep	0.91	1.7	0	0	0	3.57	4.99	0	0	0.099	0	0	0	0	0	0	0		0	0	0.48	0.687	0	0	0	0	0.57	0.68	0.1	0			0.6	1	0	0	0	0		0.09	0	0	0	0	0	0.072	0	0	0	0.2	0.49	0	0	20.5	43.9	0	0	0	0	0.057	0	0	0	0	0	0	0
F54Dr1	Deep	0.85	1.6	0	0	0	5.38	7.53	0	0	0.5	0	0	0.052	0.075	0	0	0		0	0	0.585	0.836	0	0	0	0	0.65	0.78	0.13	0			0.35	0.57	0	0	0	0		0.28	0.37	0	0	0	0	0.026	0	0	0	0.7	1.7	0	0	10.9	23.3	0	0	0.074	0.087	0.16	0.26	0.011	0	0	0	0.025	0.034
F55Dr1	Deep	1.3	2.5	0.078	0	0	10.2	14.2	0.074	0	2.5	0	0	0.097	0.14	0	0	0		0	0	1.19	1.69	0	0	0	0	0.77	0.93	0	0			1.2	2	0.044	0.057	0	0		0.86	1.2	0	0	0	0	0.037	0	0	0	1.5	3.8	0.057	0	11.6	24.8	0	0	0.89	1.05	0.32	0.54	0	0	0	0	0	0
F56Dr1	Deep	1.1	2	0	0	0	4.52	6.33	0	0	2	0	0	0	0	0	0	0		0	0	0.494	0.706	0	0	0	0	0.96	1.2	0.11	0			0.69	1.2	0	0	0	0		0.72	0.96	0	0	0	0	0	0	0	0	0.5	1.3	0.05	0	19.7	42.1	0	0	0.057	0.067	0.12	0.21	0	0	0	0	0	0
F57Dr1	Deep	0.9	1.7	0	0	0	1.2	1.7	0	0	1.7	0	0	0.048	0.07	0	0	0		0	0	0.22	0.31	0	0	0	0	0.61	0.73	0	0			0.46	0.77	0	0	0	0		0.7	0.94	0	0	0	0	0	0	0	0	0.25	0.63	0.028	0	20.7	44.3	0	0	0.036	0.043	0.049	0	0.029	0	0	0	0	0
F58Dr1	Deep	1.5	2.8	0.42	0	0	8.95	12.5	0	0	0.44	0	0	0.3	0.44	0	0	0		0	0	1.33	1.9	0	0	0	0	0.85	1	0.11	0			1.6	2.6	0.039	0.051	0	0		0.47	0.63	0	0	0	0	0.039	0	0	0	0.66	1.6	0	0	16.8	36	0	0	0.072	0.086	0.25	0.42	0.021	0	0	0	0.008	0.01
F59Dr1	Deep	0.92	1.7	0.53	0.59	0	3.7	5.18	0	0	1.8	0	0	0	0	0	0	0		0	0	0.466	0.667	0	0	0	0	0.66	0.8	0.11	0			0.94	1.6	0	0	0	0		0.86	1.2	0.16	0	0	0	0.04	0	0	0	0.97	2.4	0	0	18.9	40.5	0	0	0.051	0.06	0.13	0.21	0.027	0	0	0	0	0
F60Dr1	Deep	0.93	1.8	0.32	0.36	0	3.08	4.31	0	0	0.92	0	0	0.012	0	0	0	0		0	0	0.474	0.678	0	0	0	0	0.93	1.1	0	0			0.58	0.96	0	0	0	0		0.45	0	0.15	0	0	0	0.065	0	0	0	0.56	1.4	0	0	20.2	43.2	0	0	0.052	0.062	0.062	0	0.041	0	0	0	0	0
F1Sr1	Surface	1.5	2.7	0.14	0	0	4.74	6.64	0	0	0.059	0	0	0.036	0.052	0	0	0		0	0	1.43	2.05	0	0	0	0	0.81	0.98	0	0			0.3	0.49	0	0	0	0		0.096	0	0	0	0	0	0.2	0.46	0.16	0	0.037	0	0	0	15.3	32.7	0	0	0.047	0.055	0.53	0.89	0.019	0	0	0	0.346	0.468
F5Sr1	Surface	1.5	2.7	0	0	0	2.19	3.07	0	0	0.053	0	0	0.032	0.047	0	0	0		0	0	0.86	1.23	0	0	0	0	0.85	1	0.2	0			0.24	0.4	0	0	0	0		0.1	0	0	0	0	0	0.14	0.31	0	0	0.058	0.15	0.056	0	15.8	33.9	0	0	0.039	0.047	0.25	0	0	0	0	0	0.14	0.19
F6Sr1	Surface	0.63	1.2	0.078	0	0	0.55	0.77	0.011	0	0.048	0	0	0	0	0	0	0		0	0	0.26	0.37	0	0	0	0	0.1	0.12	0	0			0.12	0.2	0	0	0	0		0	0	0	0	0	0	0.097	0	0.084	0	0.12	0.3	0.026	0	16.6	35.5	0	0	0	0	0.11	0	0.003	0	0	0	0	0
F7Sr1	Surface	0.52	0.98	0.39	0.44	0	0.78	1.1	0	0	0.019	0	0	0	0	0	0	0		0	0	0.404	0.578	0	0	0	0	0.41	0.49	0.33	0.39			0.19	0.32	0	0	0	0		0.14	0	0.2	0.23	0	0	0.069	0	0	0	0.027	0	0.027	0	18.5	39.5	0	0	0	0	0.09	0.15	0.016	0	0	0	0	0
F8Sr1	Surface	0.81	1.5	0.33	0	0	1.1	1.6	0	0	0.021	0	0	0	0	0	0	0		0	0	0.541	0.774	0	0	0	0	0.33	0.39	0	0			0.22	0.36	0	0	0	0		0	0	0.36	0.42	0	0	0.18	0.42	0.08	0	0.043	0	0	0	17.2	36.7	0	0	0.03	0.035	0.075	0.13	0.012	0	0	0	0	0
F9Sr1	Surface	0.92	1.7	0.041	0	0	0.71	0.99	0	0	0.096	0	0	0.042	0.061	0	0	0		0	0	0.596	0.851	0	0	0	0	0.4	0.48	0.12	0			0.1	0	0	0	0	0		0	0	0.084	0	0	0	0.15	0.35	0	0	0.003	0	0.053	0	17.2	36.8	0	0	0.031	0.036	0.076	0	0.014	0	0	0	0	0
F10Sr1	Surface	0.94	1.8	0	0	0	1.4	2	0.28	0	0.098	0	0	0.006	0	0	0	0		0	0	0.378	0.54	0	0	0	0	0.5	0.61	0.12	0			0.14	0.23	0.023	0.029	0	0		0.13	0	0.034	0	0	0	0.21	0.49	0	0	0.13	0.31	0.029	0	18	38.5	0	0	0	0	0.15	0.25	0.013	0	0	0	0	0
F11Sr1	Surface	0.49	0.93	0	0	0	0.47	0.66	0.13	0	0.078	0	0	0	0	0	0	0		0	0	0.35	0.5	0	0	0	0	0.19	0.22	0	0			0.073	0	0	0	0	0		0.053	0	0	0	0	0	0.27	0.62	0.068	0	0.027	0	0	0	18	38.4	0	0	0	0	0.047	0	0.014	0	0	0	0	0
F12Sr1	Surface	0.83	1.6	0	0	0	1.3	1.8	0	0	0.077	0	0	0.011	0	0	0	0		0	0	0.664	0.949	0	0	0	0	0.69	0.83	0	0			0.17	0.28	0	0	0	0		0.15	0	0	0	0	0	0.18	0.4	0	0	0.04	0	0	0	17.7	37.8	0.13	0.15	0	0	0.18	0	0.023	0	0	0	0	0
F13Sr1	Surface	0.98	1.9	0.084	0	0	1.2	1.6	0	0	0.015	0	0	0	0	0	0	0		0	0	0.24	0.35	0	0	0	0	0.6	0.72	0	0			0.13	0.22	0	0	0	0		0.21	0	0	0	0	0	0.14	0	0.018	0	0.12	0.29	0.027	0	18.4	39.4	0	0	0	0	0.072	0	0	0	0	0	0	0
F14Sr1	Surface	0.99	1.9	0	0	0	1.8	2.6	0.14	0	0.069	0	0	0	0	0	0	0		0	0	0.636	0.909	0	0	0	0	0.83	0.99	0	0			0.17	0	0.039	0.05	0	0		0.23	0	0	0	0	0	0.11	0.25	0	0	0.1	0.26	0.022	0	17.2	36.8	0	0	0.047	0.055	0.29	0.49	0.01	0	0	0	0	0
F15Sr1	Surface	1	2	0	0	0	2.1	2.94	0	0	0.037	0	0	0	0	0	0	0		0	0	0.56	0.8	0	0	0	0	0.89	1.1	0	0			0.18	0.29	0	0	0	0		0.13	0	0	0	0	0	0.21	0.47	0	0	0.065	0	0	0	16.9	36.2	0	0	0.039	0.046	0.16	0.27	0.03	0	0	0	0.013	0.017
F16Sr1	Surface	1.1	2	0	0	0	1.4	1.9	0.14	0	0	0	0	0	0	0	0	0		0	0	0.434	0.62	0	0	0	0	0.95	1.1	0.12	0			0.14	0	0	0	0	0		0.056	0	0	0	0	0	0.23	0.52	0	0	0.043	0	0	0	18.2	38.9	0	0	0.043	0.051	0.082	0	0	0	0	0	0	0
F17Sr1	Surface	0.2	0.37	0	0	0	0.09	0.13	0	0	0.045	0	0	12.19	17.8	0	0.043	0.054		0	0	45.81	65.5	0	0	0	0	0.086	0.1	0	0			0.086	0.14	0.84	1.08	0.134	0.201		0.27	0.36	0	0	0.111	0.141	0	0	0	0	0.284	0.71	0	0	3.38	7.22	0	0	0	0	0	0	0.033	0.059	0	0	0	0
F18Sr1	Surface	1.1	2	0	0	0	3.55	4.97	0	0	0.041	0	0	0	0	0	0.028	0.035		0	0	0.764	1.09	0	0	0	0	1.1	1.3	0	0			0.28	0.47	0	0	0	0		0.2	0	0	0	0	0	0.12	0.27	0	0	0	0	0.036	0	16.5	35.4	0	0	0.034	0.04	0.26	0.44	0	0	0	0	0.039	0.053
F19Sr1	Surface	0.96	1.8	0	0	0	1.3	1.8	0.33	0.4	0	0	0	0.025	0	0	0	0		0	0	0.531	0.759	0	0	0	0	0.99	1.2	0.12	0			0.26	0.43	0	0	0	0		0.12	0	0.14	0	0	0	0.095	0	0	0	0.012	0	0.028	0	17.5	37.4	0	0	0.038	0.044	0.082	0	0.015	0	0	0	0	0
F20Sr1	Surface	0.82	1.6	0	0	0	2.24	3.14	0.3	0	0.069	0	0	0.037	0.055	0	0	0		0	0	0.558	0.798	0	0	0	0	0.82	0.99	0	0			0.17	0	0	0	0	0		0.15	0	0	0	0	0	0.14	0	0.052	0	0.028	0	0	0	16.6	35.6	0	0	0.041	0.048	0.22	0.36	0	0	0	0	0.089	0.12
F21Sr1	Surface	0.53	1	0	0	0	2.18	3.05	0	0	0	0	0	0	0	0	0	0		0	0	1	1.44	0	0	0	0	0.82	0.99	0	0			0.16	0.26	0	0	0	0		0.028	0	0.26	0	0	0	0.12	0	0	0	0.12	0.29	0.028	0	13	27.8	0.14	0	0	0	0.15	0.24	0.014	0	0	0	0.088	0.12
F22Sr1	Surface	0.73	1.4	0	0	0	0.86	1.2	0	0	0.07	0	0	0	0	0	0	0		0	0	0.632	0.904	0	0	0	0	0.97	1.2	0.12	0			0.22	0.36	0	0	0	0		0.054	0	0.14	0	0	0	0.085	0	0	0	0.041	0	0	0	17.4	37.2	0	0	0	0	0.087	0	0.013	0	0	0	0.055	0.075
F23Sr1	Surface	1.9	3.5	0	0	0	4.49	6.28	0	0	0.041	0	0	0.057	0.083	0	0	0		0	0	0.961	1.37	0	0	0	0	1.1	1.3	0.19	0			0.51	0.85	0.053	0.069	0	0		0.31	0.41	0.083	0	0	0	0	0	0	0	0.04	0	0.03	0	19.5	41.7	0	0	0.026	0.031	0.29	0.48	0.025	0	0	0	0.044	0.06
F24Sr1	Surface	1.4	2.6	0	0	0	6.82	9.55	0	0	0.04	0	0	0.26	0.39	0	0	0		0	0	1.5	2.14	0	0	0	0	0.96	1.2	0.11	0			0.7	1.2	0.037	0.048	0	0		0.4	0.54	0	0	0	0	0.13	0.3	0	0	0	0	0	0	19	40.6	0	0	0.038	0.044	0.35	0	0.01	0	0	0	0.172	0.232
F25Sr1	Surface	1.4	2.7	0.078	0	0	0.89	1.2	0	0	0.042	0	0	0.037	0.054	0	0	0		0	0	0.433	0.618	0	0	0	0	0.98	1.2	0	0			0.35	0.57	0	0	0	0		0.18	0	0	0	0	0	0.042	0	0.17	0	0.004	0	0.027	0	21.5	45.9	0	0	0.028	0.034	0.05	0	0.009	0	0	0	0	0
F26Sr1	Surface	1.2	2.3	0	0	0	1.4	1.9	0	0	0.042	0	0	0	0	0	0	0		0	0	0.479	0.685	0	0	0	0	0.83	1	0	0			0.37	0.61	0	0	0	0		0.32	0.43	0	0	0	0	0.066	0	0.084	0	0	0	0.028	0	21.6	46.3	0	0	0	0	0.14	0	0.014	0	0	0	0	0
F27Sr1	Surface	1.4	2.7	0.11	0	0	0.46	0.65	0	0	0	0	0	0	0	0	0	0		0	0	0.357	0.51	0	0	0	0	1.4	1.7	0	0			0.3	0.49	0	0	0	0		0.28	0	0.24	0.27	0	0	0.042	0	0.14	0	0.025	0	0	0	22.6	48.3	0	0	0	0	0.024	0	0.004	0	0	0	0.025	0.033
F28Sr1	Surface	0.77	1.5	0	0	0	0.53	0.74	0	0	0	0	0	0	0	0	0	0		0	0	0.24	0.34	0	0	0	0	0.47	0.57	0	0			0.25	0	0	0	0	0		0.2	0	0	0	0	0	0.042	0	0.11	0	0.042	0	0	0	22.2	47.5	0	0	0	0	0.11	0	0.012	0	0	0	0	0
F29Sr1	Surface	1.7	3.1	0.15	0	0	1.8	2.5	0	0	0.035	0	0	0	0	0	0	0		0	0	0.595	0.85	0	0	0	0	1	1.3	0	0			0.48	0.8	0	0	0	0		0.12	0	0	0	0	0	0.083	0	0	0	0.025	0	0.028	0	21	44.9	0	0	0.029	0.035	0.1	0	0.014	0	0	0	0.012	0.016
F30Sr1	Surface	0.75	1.4	0	0	0	1.4	2	0	0	0.053	0	0	0	0	0	0	0		0	0	0.342	0.489	0	0	0	0	0.61	0.74	0	0			0.28	0.46	0	0	0	0		0.2	0	0	0	0	0	0.041	0	0	0	0.039	0	0.028	0	21.4	45.9	0	0	0	0	0.079	0	0	0	0	0	0	0
F31Sr1	Surface	1	1.9	0.26	0	0	0.6	0.84	0	0	0.008	0	0	0.015	0	0	0	0		0	0	0.448	0.64	0	0	0	0	0.44	0.53	0	0			0.36	0.6	0	0	0	0		0.18	0	0	0	0	0	0	0	0	0	0.06	0	0	0	21.5	45.9	0	0	0	0	0.038	0	0.014	0	0	0	0	0
F32Sr1	Surface	1.6	3.1	0.076	0	0	1.7	2.4	0	0	0.027	0	0	0	0	0	0	0		0	0	0.662	0.946	0	0	0	0	0.85	1	0.098	0			0.41	0.68	0	0	0	0		0.42	0	0.17	0.2	0	0	0.042	0	0	0	0	0	0.028	0	22	47.1	0	0	0	0	0.16	0.27	0.014	0	0	0	0	0
F33Sr1	Surface	0.58	1.1	0.11	0	0	0.33	0	0	0	0	0	0	0.018	0.026	0	0	0		0	0	0.15	0.22	0	0	0	0	0.26	0.32	0.11	0			0.22	0.37	0	0	0	0		0.041	0	0	0	0	0	0.041	0	0	0	0.039	0	0	0	20.5	43.9	0	0	0	0	0.13	0.21	0.012	0	0	0	0	0
F34Sr1	Surface	1.7	3.3	0	0	0	2.32	3.25	0	0	0.12	0	0	0.039	0.058	0	0	0		0	0	0.742	1.06	0	0	0	0	0.98	1.2	0	0			0.48	0.8	0	0	0	0		0.2	0	0	0	0	0	0	0	0.075	0	0.037	0	0.007	0	21.7	46.3	0	0	0.046	0.054	0.13	0.22	0.032	0	0	0	0.001	0.002
F35Sr1	Surface	1.6	2.9	0.099	0	0	2.32	3.24	0	0	0.091	0	0	0	0	0	0	0		0	0	0.769	1.1	0	0	0	0	0.88	1.1	0	0			0.42	0.7	0	0	0	0		0.22	0	0	0	0	0	0	0	0.2	0.25	0.05	0	0	0	23.5	50.3	0	0	0.025	0.029	0.21	0.35	0.014	0	0	0	0.033	0.045
F36Sr1	Surface	1.5	2.9	0.18	0	0	7.03	9.83	0	0	0.056	0	0	0.12	0.17	0	0.027	0.034		0	0	1.15	1.64	0	0	0	0	1.1	1.3	0.11	0			0.69	1.1	0	0	0	0		0.36	0	0	0	0	0	0.048	0	0	0	0.072	0.18	0	0	18.7	40	0	0	0.037	0.044	0.36	0.6	0.047	0	0	0	0.11	0.15
F37Sr1	Surface	1.4	2.7	0	0	0	11.9	16.6	0	0	0.039	0	0	0.19	0.28	0	0	0		0	0	1.55	2.22	0	0	0	0	0.82	0.98	0.12	0			0.84	1.4	0.078	0.1	0	0		0.38	0.51	0	0	0	0	0.039	0	0.082	0	0.08	0.2	0.035	0	16.5	35.3	0	0	0.05	0.059	0.34	0.57	0.022	0	0	0	0.156	0.211
F38Sr1	Surface	1.5	2.9	0.28	0.31	0	9.64	13.5	0.014	0	0.11	0	0	0	0	0	0	0		0	0	1.19	1.7	0	0	0	0	0.64	0.77	0	0			0.73	1.2	0.047	0.061	0	0		0.38	0.51	0	0	0	0	0	0	0	0	0.048	0	0.026	0	17.2	36.9	0	0	0	0	0.45	0.75	0.012	0	0	0	0.051	0.069
F39Sr1	Surface	1.7	3.3	0.081	0	0	6.65	9.3	0	0	0.048	0	0	0	0	0	0	0		0	0	0.902	1.29	0	0	0	0	0.74	0.89	0	0			0.69	1.2	0	0	0	0		0.47	0.63	0	0	0	0	0.041	0	0	0	0.081	0	0	0	20.5	43.8	0	0	0.05	0.059	0.27	0.45	0.018	0	0	0	0.009	0.012
F40Sr1	Surface	1.8	3.3	0.54	0.61	0	6.37	8.92	0	0	0.015	0	0	0.26	0.38	0	0	0		0	0	0.88	1.26	0	0	0	0	0.66	0.8	0	0			0.77	1.3	0	0	0	0		0.36	0	0.16	0.19	0	0	0.041	0	0.14	0	0.024	0	0	0	19.6	41.9	0	0	0.037	0.044	0.26	0	0.024	0	0	0	0.028	0.038
