Trip	Site	richness_hurlbert_25000	shannon	evenness_h_over_log_hurlbert	n_surface_profiles	n_deep_profiles	Date	Latitude	Longitude	sampling_day	longitude_z	sampling_day_z	selected_kernel_weighted_rain_mm	rain_1_to_4_complete_days_mm	rain_1_to_60_complete_days_mm
4	28	2102.6931631167995	6.757423029565451	0.8850390150702943	1.0	1.0	2024-08-29	20.24376861111111	49.37088472222222	0.0	-0.21800151447509217	-0.9217976907429088	0.13337509435842607	0.0	8.52
4	29	2055.9870868876314	6.752118103704387	0.8871216977389738	1.0	1.0	2024-08-29	20.2597976	49.5675445	0.0	-0.15069060394695213	-0.9217976907429088	0.10237713146253691	0.0	7.15
4	30	1944.8549812109386	6.333181621117873	0.8396027186286596	1.0	1.0	2024-08-30	20.269303055555557	49.68367333333333	1.0	-0.1109430887276974	0.39505615317553244	0.06703712568541215	0.0	7.15
4	31	1525.0395545817944	6.487522369910721	0.8898795246404463	1.0	1.0	2024-08-30	20.29462333333333	49.891405	1.0	-0.03984259330935226	0.39505615317553244	0.060259259452473554	0.0	5.96
4	32	1430.7867723812792	6.3939261936385785	0.8800537594500242	1.0	1.0	2024-08-30	20.310684166666668	50.09302138888889	1.0	0.029164820747843514	0.39505615317553244	0.060259259452473554	0.0	5.96
4	33	1739.7506377730563	6.167037251684513	0.826823258350762	1.0	1.0	2024-08-30	20.317507777777777	50.30307027777778	1.0	0.10105843380028733	0.39505615317553244	0.060259259452473554	0.0	5.96
4	35	2148.35016051438	6.879951464162504	0.8976360761684457	1.0	1.0	2024-08-30	20.371795833333334	50.72999222222222	1.0	0.2471813732733083	0.39505615317553244	0.03335302908974527	0.0	3.649999999999999
4	36	1901.9237819205973	6.477886878267606	0.8585973172256228	1.0	1.0	2024-08-30	20.42319	51.14483	1.0	0.3891682546743714	0.39505615317553244	0.1302468882646723	0.11	2.58
4	37	1773.4881877008722	6.100258229800204	0.8158181772992608	1.0	1.0	2024-08-30	20.454150277777774	51.344883333333335	1.0	0.4576406803682145	0.39505615317553244	0.1302468882646723	0.11	2.58
4	38	2045.7719012140292	6.417642103984104	0.8418439860244362	1.0	1.0	2024-08-30	20.4610275	51.37022472222223	1.0	0.4663142992415504	0.39505615317553244	0.1302468882646723	0.11	2.58
4	39	1464.0405029095223	6.290440168416936	0.8662099290213248	1.0	1.0	2024-08-30	20.51023	51.59742	1.0	0.544076621500431	0.39505615317553244	0.410703455741115	0.4	2.82
4	40	1139.61343554403	5.932719850803247	0.8429405119373561	1.0	1.0	2024-08-30	20.54718	51.82559	1.0	0.6221725627689119	0.39505615317553244	0.410703455741115	0.4	2.82
4	41	1306.0671391347264	6.133003805459101	0.8657101179136732	1.0	1.0	2024-08-30	20.539777222222224	51.94610583333333	1.0	0.6634216202344934	0.39505615317553244	0.410703455741115	0.4	2.82
4	42	588.9892252407568	4.617464546560219	0.8396521333932138	1.0	1.0	2024-08-30	20.55516	52.12403	1.0	0.7243198771054397	0.39505615317553244	0.410703455741115	0.4	2.82
4	43	943.7139765989675	6.029529197398302	0.8849387000402639	1.0	1.0	2024-08-30	20.56757555555556	52.22413277777778	1.0	0.7585821405675325	0.39505615317553244	0.6152719432359186	0.62	2.8200000000000003
4	44	1604.5511487611677	6.480246458845587	0.8806335766479367	1.0	1.0	2024-08-30	20.56783	52.41036	1.0	0.8223222913728903	0.39505615317553244	0.6152719432359186	0.62	2.8200000000000003
4	45	1584.022526448332	6.4744872571370955	0.8791785878373821	1.0	1.0	2024-08-30	20.56346	52.46776	1.0	0.8419686385211171	0.39505615317553244	0.6152719432359186	0.62	2.8200000000000003
4	46	876.6903552357006	4.887556487172605	0.8124994535979476	1.0	1.0	2024-08-30	20.553746111111117	52.66920777777778	1.0	0.9109183419089402	0.39505615317553244	0.6152719432359186	0.62	2.8200000000000003
4	47	508.3409042303408	4.655480410781784	0.7769276755060758	1.0	1.0	2024-08-30	20.54181555555556	52.86878583333333	1.0	0.9792280938708274	0.39505615317553244	0.8217938530546766	0.8500000000000001	2.2800000000000002
4	48	950.2106393600992	4.075705270620397	0.8535357964861747	1.0	1.0	2024-08-30	20.56864833333333	53.09404833333333	1.0	1.0563288826247907	0.39505615317553244	0.8217938530546766	0.8500000000000001	2.2800000000000002
4	49	1014.0836827209762	5.626315978542889	0.8590216203574075	1.0	1.0	2024-08-30	20.644662222222223	53.28794	1.0	1.1226923493927614	0.39505615317553244	0.8217938530546766	0.8500000000000001	2.2800000000000002
4	50	1237.2867833864175	5.942474265039941	0.8348492048600018	1.0	1.0	2024-08-31	20.71385	53.4123	2.0	1.165257153074878	1.7119099970939737	0.70340511033375	0.8500000000000001	2.2800000000000002
4	51	736.5438858485279	5.6014776744647	0.8540919767316157	1.0	1.0	2024-08-31	20.7987	53.487	2.0	1.190824786036072	1.7119099970939737	0.5014421401511061	0.6100000000000001	0.9900000000000001
4	52	9.0	1.7918492821293475	0.8221525781018098	1.0	1.0	2024-08-31	20.82784	53.57835	2.0	1.2220912287536756	1.7119099970939737	0.5014421401511061	0.6100000000000001	0.9900000000000001
4	55	125.60635726271698	3.0227171632750993	0.6440473348795757	1.0	1.0	2024-08-31	20.9022725	54.0024376	2.0	1.367244054726815	1.7119099970939737	0.5014421401511061	0.6100000000000001	0.9900000000000001
4	56	240.88215584519318	2.4341464570352422	0.4887862698471714	1.0	1.0	2024-08-31	20.82158083333333	54.22385916666667	2.0	1.4430302039400131	1.7119099970939737	0.5387894309073856	0.53	1.6900000000000002
4	57	152.3089314297814	4.016436976192628	0.8374650434992099	1.0	1.0	2024-08-31	20.7349775	54.41764333333333	2.0	1.509356876590936	1.7119099970939737	1.2048739919869371	1.3900000000000001	2.1100000000000003
4	58	35.77712525266298	1.9985064028855604	0.7227615868708244	1.0	1.0	2024-08-31	20.66540111111111	54.59327444444445	2.0	1.5694702873734745	1.7119099970939737	1.2048739919869371	1.3900000000000001	2.1100000000000003
4	60	137.78195397118142	2.678461392262532	0.6397216579700852	1.0	1.0	2024-08-31	20.70637444444444	54.73210555555556	2.0	1.616988130646349	1.7119099970939737	1.2160349328127265	1.31	2.5600000000000005
5	2	2854.711522710706	6.561974889335273	0.8251574426541892	2.0	2.0	2025-10-12	19.203468333333333	45.2447675	0.0	-1.6302511890753282	-1.2777531299998797	0.00011625957379637161	0.0	27.83
5	4	3576.780011367218	6.964063440423363	0.8517444210851541	2.0	3.0	2025-10-12	19.379571666666667	45.55182694444444	0.0	-1.5251536901084808	-1.2777531299998797	2.6070249806517746e-05	0.0	6.880000000000001
5	5	3083.9826615458965	6.962535934813366	0.8776846931438025	2.0	2.0	2025-10-12	19.407155277777772	45.65950138888888	0.0	-1.4882998658132234	-1.2777531299998797	2.6070249806517746e-05	0.0	6.880000000000001
5	6	3297.135091885304	7.052747475438249	0.8725956191916755	2.0	1.0	2025-10-12	19.405739166666667	45.8161425	0.0	-1.4346861785906975	-1.2777531299998797	2.6070249806517746e-05	0.0	6.880000000000001
5	11	3074.9261519182746	6.45261477098134	0.8038687742299111	1.0	1.0	2025-10-12	19.44435222222222	46.6356325	0.0	-1.154198634609859	-1.2777531299998797	7.695571263631538e-06	0.0	6.08
5	12	3504.190779617331	7.0614711377770405	0.8667948975005413	2.0	1.0	2025-10-12	19.47793361111111	46.83437333333334	0.0	-1.086175439414831	-1.2777531299998797	7.695571263631538e-06	0.0	6.08
5	14	1941.1422269103114	5.489509664815988	0.725846667412007	1.0	1.0	2025-10-12	19.581338055555555	47.2920225	0.0	-0.9295354672819077	-1.2777531299998797	4.501872257151891e-06	0.0	7.829999999999999
5	15	3753.64551841252	7.280732067991975	0.8868564725554486	2.0	3.0	2025-10-12	19.613749722222224	47.47587194444445	0.0	-0.8666091605124967	-1.2777531299998797	4.501872257151891e-06	0.0	7.829999999999999
5	16	1927.7161897161036	5.82210434734519	0.7732414348325806	1.0	3.0	2025-10-12	19.64445583333333	47.62611861111111	0.0	-0.8151841052651608	-1.2777531299998797	4.501872257151891e-06	0.0	7.829999999999999
5	19	3956.0674813058686	7.292517858983899	0.8824803573910277	1.0	2.0	2025-10-13	19.81231916666667	48.24049472222222	1.0	-0.6049010676612188	-0.31943828249996986	1.00856244946001e-06	0.0	6.430000000000001
5	21	3626.5362800915364	7.19126175510563	0.8786369863941748	1.0	2.0	2025-10-13	19.9011325	48.48646388888889	1.0	-0.5207129903773626	-0.31943828249996986	5.054699423258683e-07	0.0	6.3
5	25	3104.8608744444446	6.906324338437202	0.8590545989389198	2.0	1.0	2025-10-13	20.100259722222223	48.95421972222223	1.0	-0.36061380079069616	-0.31943828249996986	5.054699423258683e-07	0.0	6.3
5	26	2959.77325969483	7.0047951070420735	0.8774457949859695	1.0	2.0	2025-10-13	20.148753888888887	49.07873861111111	1.0	-0.31799461407253427	-0.31943828249996986	3.277328308031616e-09	0.0	7.02
5	39	1957.0117754740968	6.49568053283874	0.8633796751423124	1.0	2.0	2025-10-14	20.51023	51.59742	2.0	0.544076621500431	0.6388765649999399	4.047609497155901e-05	0.0	13.069999999999999
5	40	3302.8711640667443	7.311742811667402	0.9023694192853965	1.0	1.0	2025-10-14	20.54718	51.82559	2.0	0.6221725627689119	0.6388765649999399	4.047609497155901e-05	0.0	13.069999999999999
5	45	1577.8197784290624	5.210282738336977	0.7112668978152257	1.0	3.0	2025-10-14	20.56346	52.46776	2.0	0.8419686385211171	0.6388765649999399	0.005810230593058208	0.0	13.989999999999998
5	55	715.6612813930742	4.6898929378519	0.7137925108293595	2.0	1.0	2025-10-15	20.9022725	54.0024376	3.0	1.367244054726815	1.5971914124998499	0.04783358764837791	0.0	11.769999999999998
